concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
TG:Ceb005f8ae20b3f,TG,Selective ZnAl-LDH binding with Fe(CN)6⁴⁻,,"[""Selective ZnAl-LDH binding with Fe(CN)6⁴⁻""]","[""interaction""]","[""TG:P0084:binding""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,6,"[""P0084""]",1
TG:Ceb0190e4322141,TG,Simple freeze-thaw synthesis from PVA monomers,,"[""Simple freeze-thaw synthesis from PVA monomers""]","[""mechanism_process""]","[""TG:P0008:freeze""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0008""]",1
TG:Ceb11ee2af459d2,TG,Continuous daytime and nighttime environmental thermal energy utilization,,"[""Continuous daytime and nighttime environmental thermal energy utilization""]","[""application""]","[""TG:P0106:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0106""]",1
TG:Ceb15293a2fcde1,TG,Multimodal dual-stage evaluation of body temperature and sweat ion level,,"[""Multimodal dual-stage evaluation of body temperature and sweat ion level""]","[""performance_function""]","[""TG:P0157:evaluation""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0157""]",1
TG:Ceb1fb4154362dd,TG,Open-circuit potential difference,,"[""Open-circuit potential difference""]","[""quantity""]","[""TG:P0127:n3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0127""]",1
TG:Ceb2ec4b60fb0c9,TG,"Recognition accuracy: letters 99.09%, digits 97.85%",,"[""Recognition accuracy: letters 99.09%, digits 97.85%""]","[""performance_function""]","[""TG:P0073:accuracy""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0073""]",1
TG:Ceb42bb048be0db,TG,Maximum power output increase up to approximately 80%,,"[""Maximum power output increase up to approximately 80%""]","[""performance_function""]","[""TG:P0094:p""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0094""]",1
TG:Ceb4ddde7c91e64,TG,Electrolyte exposure to ambient air,,"[""Electrolyte exposure to ambient air""]","[""design_strategy""]","[""TG:P0010:expose""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0010""]",1
TG:Ceb5c47f2523c80,TG,Thermogalvanic-cell voltage measurement,,"[""Thermogalvanic-cell voltage measurement""]","[""mechanism_process""]","[""TG:P0222:b""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0222""]",1
TG:Ceb63b2f7fd7d0d,TG,Co2+/3+ core valence,,"[""Co2+/3+ core valence""]","[""descriptor""]","[""TG:P0065:core""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0065""]",1
TG:Ceb6e3a164151ac,TG,Extremely large electrode surface area,,"[""Extremely large electrode surface area""]","[""descriptor""]","[""TG:P0046:area""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0046""]",1
TG:Ceba1a5f9168a50,TG,I-V characteristics not passing through origin,,"[""I-V characteristics not passing through origin""]","[""descriptor""]","[""TG:P0290:n13""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0290""]",1
TG:Cebd35a8dc6bd23,TG,Achievable power density 900 mW m⁻²,,"[""Achievable power density 900 mW m⁻²""]","[""performance_function""]","[""TG:P0077:power""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0077""]",1
TG:Cebdeed2ae40218,TG,Best electrode performance among compared electrodes,,"[""Best electrode performance among compared electrodes""]","[""performance_function""]","[""TG:P0083:best""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0083""]",1
TG:Cebe43752f62fda,TG,LTC with aqueous biphasic K3Fe(CN)6/K4Fe(CN)6 electrolyte,,"[""LTC with aqueous biphasic K3Fe(CN)6/K4Fe(CN)6 electrolyte""]","[""material_entity""]","[""TG:P0278:cell""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0278""]",1
TG:Cebf1229f002987,TG,Complete retention of original sensor performance,,"[""Complete retention of original sensor performance""]","[""performance_function""]","[""TG:P0260:retain""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0260""]",1
TG:Cec02212bf214d2,TG,Self-powered human–machine interaction system,,"[""Self-powered human–machine interaction system""]","[""material_entity""]","[""TG:P0084:hmi""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0084""]",1
TG:Cec09ff038631ab,TG,Concentration galvanic cell,,"[""Concentration galvanic cell""]","[""material_entity""]","[""TG:P0318:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0318""]",1
TG:Cec0a09e1c1b42b,TG,Quasi-stability,,"[""Quasi-stability""]","[""state_structure""]","[""TG:P0252:quasi""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0252""]",1
TG:Cec215eaa153606,TG,Homogeneously changing temperature,,"[""Homogeneously changing temperature""]","[""condition""]","[""TG:P0220:d""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0220""]",1
TG:Cec240f97317908,TG,Highest Seebeck coefficient: 1.67 mV K-1,,"[""Highest Seebeck coefficient: 1.67 mV K-1""]","[""quantity""]","[""TG:P0218:j""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0218""]",1
TG:Cec2bad3d5f9c0b,TG,Zr on ceramics,,"[""Zr on ceramics""]","[""state_structure""]","[""TG:P0234:n20""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0234""]",1
TG:Cec40c37e04d47a,TG,Highest thermogalvanic power output,,"[""Highest thermogalvanic power output""]","[""performance_function""]","[""TG:P0104:n9""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0104""]",1
TG:Cec515e6fca57b8,TG,Ionic conductivity,Electrical conductivity arising from ionic charge transport.,"[""Ionic conductivity""]","[""quantity""]","[""TG:P0014:cond"",""TG:P0146:conduct"",""TG:P0285:cond""]",model_merged,g0011,All denote the same ionic transport quantity. Different ions and enhancement or reduction mechanisms remain attached to their claims.,3,"[""P0014"",""P0146"",""P0285""]",3
TG:Cec53ad89675e82,TG,Prolonged immersion,,"[""Prolonged immersion""]","[""mechanism_process""]","[""TG:P0260:immerse""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0260""]",1
TG:Cec5a3524c6ce20,TG,Ionic conductivity: 1.84 S m-1,,"[""Ionic conductivity: 1.84 S m-1""]","[""quantity""]","[""TG:P0019:conduct""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0019""]",1
TG:Cec60d58ef2fcff,TG,Ionic electrical conductivity,,"[""Ionic electrical conductivity""]","[""quantity""]","[""TG:P0297:n1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0297""]",1
TG:Cec6fbb22f09751,TG,Improved thermocell performance,,"[""Improved thermocell performance""]","[""performance_function""]","[""TG:P0159:improvement""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0159""]",1
TG:Cec77d07ea86dd7,TG,Gel structure,,"[""Gel structure""]","[""state_structure""]","[""TG:P0161:gel""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0161""]",1
TG:Cec7ab50c2d262a,TG,Cell Seebeck coefficient,,"[""Cell Seebeck coefficient""]","[""quantity""]","[""TG:P0060:seebeckcoef""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0060""]",1
TG:Ceca46be4c45131,TG,Continuous concentration gradient of redox ions,,"[""Continuous concentration gradient of redox ions""]","[""state_structure""]","[""TG:P0009:gradient""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0009""]",1
TG:Cecb15c43c3d95b,TG,Ionic thermopower: -21.5 mV K-1; 13 times larger than pristine liquid-state thermocells,,"[""Ionic thermopower: -21.5 mV K-1; 13 times larger than pristine liquid-state thermocells""]","[""quantity""]","[""TG:P0162:thermopower""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0162""]",1
TG:Cecb3cf92ab818f,TG,Seebeck coefficient change from −0.47 to −1.85 mV K−1,,"[""Seebeck coefficient change from −0.47 to −1.85 mV K−1""]","[""quantity""]","[""TG:P0035:se""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0035""]",1
TG:Cecbb1574eb7a3b,TG,Simultaneous waste heat recovery and thermal management,,"[""Simultaneous waste heat recovery and thermal management""]","[""application""]","[""TG:P0059:management""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0059""]",1
TG:Cecda715dc92a45,TG,Thermopower 2.04 mV K-1,,"[""Thermopower 2.04 mV K-1""]","[""quantity""]","[""TG:P0259:tp""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0259""]",1
TG:Cecdc7967946215,TG,Decreased power,,"[""Decreased power""]","[""performance_function""]","[""TG:P0098:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0098""]",1
TG:Cecf2caa3ab9d8a,TG,Integrated multi-material printing strategy,,"[""Integrated multi-material printing strategy""]","[""design_strategy""]","[""TG:P0261:printing""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0261""]",1
TG:Ced085a2eb367da,TG,UV polymerization in BmimH2PO4/water followed by FeCl3/FeCl2 impregnation,,"[""UV polymerization in BmimH2PO4/water followed by FeCl3/FeCl2 impregnation""]","[""mechanism_process""]","[""TG:P0080:fabrication""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0080""]",1
TG:Ced1ed0244a5d31,TG,Thermal conductivity,,"[""Thermal conductivity""]","[""quantity""]","[""TG:P0278:tc""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0278""]",1
TG:Ced56c3e10d473f,TG,Double-network porous structure,,"[""Double-network porous structure""]","[""state_structure""]","[""TG:P0261:network""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0261""]",1
TG:Ced624a648eac3c,TG,Hydrogel thermopower dependence on Fe2+/3+ concentration,,"[""Hydrogel thermopower dependence on Fe2+/3+ concentration""]","[""descriptor""]","[""TG:P0003:depend""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0003""]",1
TG:Ced84060f2b4c5a,TG,Spontaneous water evaporation,,"[""Spontaneous water evaporation""]","[""mechanism_process""]","[""TG:P0010:evap""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0010""]",1
TG:Ced9a60f03ea8a9,TG,Magnetic Co/Cu multilayers,,"[""Magnetic Co/Cu multilayers""]","[""material_entity""]","[""TG:P0228:a""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0228""]",1
TG:Ceda1cae2dec8bc,TG,SO42−/SO32− redox couple,,"[""SO42−/SO32− redox couple""]","[""material_entity""]","[""TG:P0035:couple""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0035""]",1
TG:Cedd5c213f65bfb,TG,Recovered voltage: 502 mV,,"[""Recovered voltage: 502 mV""]","[""performance_function""]","[""TG:P0220:h""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0220""]",1
TG:Cedef347f318aa5,TG,Voltage-determining temperature difference,,"[""Voltage-determining temperature difference""]","[""quantity""]","[""TG:P0211:effective""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0211""]",1
TG:Cee12a77cf18674,TG,Reported spin-mixing thermoelectric effect,,"[""Reported spin-mixing thermoelectric effect""]","[""mechanism_process""]","[""TG:P0237:n10""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0237""]",1
TG:Cee1d5f899a8446,TG,Higher power density,,"[""Higher power density""]","[""performance_function""]","[""TG:P0229:n10""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0229""]",1
TG:Cee2495ef1d9e3f,TG,Improved kinetic performance,,"[""Improved kinetic performance""]","[""performance_function""]","[""TG:P0255:kinetic""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0255""]",1
TG:Cee71d520da13c9,TG,Mandarin peel-derived porous carbon electrode,,"[""Mandarin peel-derived porous carbon electrode""]","[""material_entity""]","[""TG:P0286:electrode""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0286""]",1
TG:Cee792c70ecbf33,TG,Human thermal energy harvesting,,"[""Human thermal energy harvesting""]","[""application""]","[""TG:P0052:harvest""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0052""]",1
TG:Cee7adc56a227fb,TG,System Seebeck coefficient,,"[""System Seebeck coefficient""]","[""quantity""]","[""TG:P0319:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0319""]",1
TG:Cee7b96d7127963,TG,Interpenetrating network structure,,"[""Interpenetrating network structure""]","[""state_structure""]","[""TG:P0167:network""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0167""]",1
TG:Cee807d8b7c40df,TG,Champion PDCA hydrogel device,,"[""Champion PDCA hydrogel device""]","[""material_entity""]","[""TG:P0188:champ""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P0188""]",1
TG:Cee8af97791b68d,TG,Thermopower saturation near -2.0 mV K-1,,"[""Thermopower saturation near -2.0 mV K-1""]","[""quantity""]","[""TG:P0262:nasat""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0262""]",1
TG:Cee9c43b4e28370,TG,Entropy difference between redox pairs,,"[""Entropy difference between redox pairs""]","[""quantity""]","[""TG:P0223:f""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0223""]",1
TG:Ceea7f193fd61a2,TG,Electrolyte stratification in an operating lead-acid battery,,"[""Electrolyte stratification in an operating lead-acid battery""]","[""state_structure""]","[""TG:P0309:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0309""]",1
TG:Ceeacd4d07b6515,TG,Power of 20.1 mW,,"[""Power of 20.1 mW""]","[""performance_function""]","[""TG:P0009:power""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0009""]",1
