paper_id,source,year,title,doi,material
P01633,iTE2,2026,Reinforced photothermoelectric effect of single-walled carbon nanotubes by electrochemical regulation,10.1016/j.jpowsour.2026.239563,carbon nanotube scaffold
P01636,iTE2,2025,Impact of non-stoichiometry on lattice thermal conduction at SrTiO3 grain boundaries,10.1016/j.scriptamat.2024.116524,metal-oxide electrode
P01648,iTE2,2022,Charge Regulation and pH Effects on Thermo-Osmotic Conversion,10.3390/nano12162774,K-salt electrolyte
P01649,iTE2,2023,Highly flexible and stable green perovskite light-emitting diodes based on IL-modified PEDOT:PSS film,10.1016/j.apsusc.2023.158493,PEDOT:PSS conductor
P01649,iTE2,2023,Highly flexible and stable green perovskite light-emitting diodes based on IL-modified PEDOT:PSS film,10.1016/j.apsusc.2023.158493,ionic-liquid electrolyte
P01652,iTE2,2025,High-Temperature High-Voltage Thermal Charging Cells Enabled by Ca-Li Dual-Cationic Ionic Liquid Electrolytes and Anionophilic Separators,10.1002/adma.202419477,ionic-liquid electrolyte
P01664,iTE2,2012,Point defect diagrams for pure and doped titanium (IV) oxide TiO2-δ in temperature range of 1073-1573 K,10.1179/1743676111Y.0000000045,metal-oxide electrode
P01665,iTE2,2020,Preparation and characterization of tin sulfide films with or without sodium chloride,10.1016/j.chemphys.2020.110766,Na-salt electrolyte
P01683,iTE2,2010,Thermophoresis and Thermoelectricity in Surfactant Solutions,10.1021/la904588s,Na-salt electrolyte
P01687,iTE2,2018,Metalliclike thermoelectric Ti-V oxide nanocomposites,10.1116/1.5046924,metal-oxide electrode
P01689,iTE2,2026,Dual-Functional Ion-Conductive γ-PGA-GMA Hydrogels for Wearable Strain Sensing and Thermal Energy Harvesting,10.1021/acsapm.5c03601,Na-salt electrolyte
P01693,iTE2,2024,Ammonium-ion thermal charging supercapacitors for low-grade heat conversion and storage,10.1016/j.cej.2024.156415,metal-oxide electrode
P01700,iTE2,2021,Postsynthetic-Modified PANI/MOF Composites with Tunable Thermoelectric and Photoelectric Properties,10.1002/chem.202005474,polyaniline conductor
P01701,iTE2,2026,Regulated Ion-Diffusion Hydrogels for Subtle and Multimodal Temperature-Strain Sensing in Wound Monitoring,10.1002/adfm.202532004,PVA polymer matrix
P01701,iTE2,2026,Regulated Ion-Diffusion Hydrogels for Subtle and Multimodal Temperature-Strain Sensing in Wound Monitoring,10.1002/adfm.202532004,PEDOT:PSS conductor
P01701,iTE2,2026,Regulated Ion-Diffusion Hydrogels for Subtle and Multimodal Temperature-Strain Sensing in Wound Monitoring,10.1002/adfm.202532004,Li-salt electrolyte
P01702,iTE2,2025,"First-principles approach of novel iodine-based double perovskites Cs2BScI6 (where, B = Na and Rb) compounds",10.1007/s10971-025-06816-3,iodide/triiodide electrolyte
P01703,iTE2,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,alginate matrix
P01703,iTE2,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,cellulose nanofiber matrix
P01703,iTE2,2026,Enhanced electrochemical and thermoelectric performance of bacterial cellulose-based composite aerogels via multi-component reinforcement,10.1039/d6ra01008c,polyaniline conductor
P01705,iTE2,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,PVA polymer matrix
P01705,iTE2,2017,Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,10.1007/s10904-016-0468-6,Na-salt electrolyte
P01712,iTE2,2024,Giant gateable thermoelectric conversion by tuning the ion linkage interactions in covalent organic framework membranes,10.1038/s41467-024-52487-z,K-salt electrolyte
P01715,iTE2,2020,Ionic Liquid-Based Low-Temperature Synthesis of Phase-Pure Tetradymite-Type Materials and Their Thermoelectric Properties,10.1021/acs.inorgchem.9b03060,ionic-liquid electrolyte
P01721,iTE2,2025,Deep-Eutectic-Solvent-Based Electrochemical Engineering: Efficient Synthesis of Selenium Nanorods from Cu2Se,10.1021/acsanm.5c03290,deep-eutectic electrolyte
P01736,iTE2,2004,Thermoelectric power of mixed electronic-ionic conductors II. Case of titanium dioxide,10.1007/BF02382813,metal-oxide electrode
P01743,iTE2,2025,High-Performance Temperature Sensors for Early Warning Utilizing Flexible All-Inorganic Thermoelectric Films,10.1021/acsami.5c00610,graphene/graphene-oxide scaffold
P01746,iTE2,2021,Variable-Temperature Electrospray Ionization for Temperature-Dependent Folding/Refolding Reactions of Proteins and Ligand Binding,10.1021/acs.analchem.1c00870,biomass-derived matrix
P01751,iTE2,2017,Temperature effect on redox voltage in LixCo[Fe(CN)6]y,10.1063/1.4979888,Prussian-blue/hexacyanoferrate electrode
P01751,iTE2,2017,Temperature effect on redox voltage in LixCo[Fe(CN)6]y,10.1063/1.4979888,ferri/ferrocyanide electrolyte
P01753,iTE2,2006,Electrical and dielectrical properties of Sio2-Li2O-Nb2O5 glass and glass-ceramics obtained by thermoelectric treatments,10.1016/j.jnoncrysol.2006.02.172,silica/inorganic nanoparticle filler
P01755,iTE2,2019,Stacked double-walled carbon nanotube sheet electrodes for electrochemically harvesting thermal energy,10.1016/j.carbon.2019.03.033,carbon nanotube scaffold
P01760,iTE2,2023,Structural Design and Simple Posttreatment of the Hole Transport Layer to Improve Performance of Hybrid Solar Cells,10.1002/pssr.202300086,PEDOT:PSS conductor
P01761,iTE2,2024,"Mxene hybrid conductive hydrogels with mechanical flexibility, frost-resistance, photothermoelectric conversion characteristics and their multiple applications in sensing",10.1016/j.cej.2024.149299,MXene scaffold
P01763,iTE2,2025,Stable n-Type Conducting Elastomer with High Stretchability and Electrical Conductivity,10.1002/adma.202508526,PEDOT:PSS conductor
P01763,iTE2,2025,Stable n-Type Conducting Elastomer with High Stretchability and Electrical Conductivity,10.1002/adma.202508526,ionic-liquid electrolyte
P01766,iTE2,2011,Effect of acetic acid complex on physical properties of nanostructured spray deposited FeCdS3 thin films,10.1016/j.jallcom.2010.11.020,Fe2+/Fe3+ redox electrolyte
P01767,iTE2,2023,First-principles calculations to investigate doping effects on electrical conductivity and interfacial contact resistance of TiO2,10.1016/j.apsusc.2022.156202,metal-oxide electrode
P01769,iTE2,2025,"Crystal structure, chemical bonding, and mechanical properties of EuMg2Bi2",10.1063/5.0290859,ionic-liquid electrolyte
P01773,iTE2,2019,Aspartic acid adsorption on thermoelectric surfaces,10.1016/j.apsusc.2019.143716,metal-oxide electrode
P01777,iTE2,2025,Revolutionizing thermal energy harvesting: Bio-flex gel empowered by deep eutectic solvent with exceptional thermopower and electromagnetic wave shielding,10.1016/j.compositesb.2025.112166,MXene scaffold
P01777,iTE2,2025,Revolutionizing thermal energy harvesting: Bio-flex gel empowered by deep eutectic solvent with exceptional thermopower and electromagnetic wave shielding,10.1016/j.compositesb.2025.112166,deep-eutectic electrolyte
P01778,iTE2,2007,Effect of grain boundaries on semiconducting properties of TiO2 at elevated temperatures,10.1021/jp067869+,metal-oxide electrode
P01782,iTE2,2022,Robust and Highly Conductive PEDOT:PSS:Ag Nanowires/Polyethyleneimine Multilayers Based on Ionic Layer-by-Layer Assembly for E-Textiles and 3D Electronics,10.1021/acsaelm.2c00219,chitosan matrix
P01782,iTE2,2022,Robust and Highly Conductive PEDOT:PSS:Ag Nanowires/Polyethyleneimine Multilayers Based on Ionic Layer-by-Layer Assembly for E-Textiles and 3D Electronics,10.1021/acsaelm.2c00219,PEDOT:PSS conductor
P01784,iTE2,2021,Effect of impurity elements on the structural stability and electronic state in tin iodide perovskite,10.1016/j.jssc.2020.121785,iodide/triiodide electrolyte
P01786,iTE2,2019,Surfactant-assisted graphene oxide/methylaniline nanocomposites for lead ionic sensor development for the environmental remediation in real sample matrices,10.1007/s13762-019-02447-8,graphene/graphene-oxide scaffold
P01792,iTE2,2025,A 3D anisotropic multifunctional composite organohydrogel for advanced fire protection and monitoring,10.1016/j.carbon.2024.119846,PVA polymer matrix
P01792,iTE2,2025,A 3D anisotropic multifunctional composite organohydrogel for advanced fire protection and monitoring,10.1016/j.carbon.2024.119846,glycerol organohydrogel
P01793,iTE2,2020,Highly efficient thermo-electrochemical energy harvesting from graphene-carbon nanotube 'hybrid' aerogels,10.1007/s00339-020-03902-x,carbon nanotube scaffold
P01793,iTE2,2020,Highly efficient thermo-electrochemical energy harvesting from graphene-carbon nanotube 'hybrid' aerogels,10.1007/s00339-020-03902-x,graphene/graphene-oxide scaffold
P01796,iTE2,2024,Hierarchical Bilayer Polyelectrolyte Ion Paper Conductor for Moisture-Induced Power Generation,10.1021/acsami.4c03665,cellulose nanofiber matrix
P01796,iTE2,2024,Hierarchical Bilayer Polyelectrolyte Ion Paper Conductor for Moisture-Induced Power Generation,10.1021/acsami.4c03665,Li-salt electrolyte
P01806,iTE2,2006,Electrical properties and defect chemistry of TiO2 single crystal.: I.: Electrical conductivity,10.1021/jp0606210,metal-oxide electrode
P01815,iTE2,2012,Point defects diagrams for pure and doped copper oxide Cu2±δO in the temperature range of 873-1473 K,10.1016/j.jssc.2012.05.023,Cu-based redox electrolyte
P01822,iTE2,2013,"RETRACTED: Multiscale Multiphysics Modeling and Fabrication of Three-Dimensional Multijunction Multiband Photovoltaic Solar Cell Based-Carbon Nanotube (Retracted article. See vol. 137, 017001, 2015)",10.1115/1.4007299,carbon nanotube scaffold
P01835,iTE2,2024,"Electrostatic Tailoring of Freestanding Polymeric Films for Multifunctional Thermoelectrics, Hydrogels, and Actuators",10.1021/acsnano.4c12502,PEDOT:PSS conductor
P01842,iTE2,2017,Coupling thermoelectricity and electrocatalysis for hydrogen production via PbTe-PbS/TiO2 heterojunction,10.1016/j.jpowsour.2016.12.088,metal-oxide electrode
P01852,iTE2,2024,"Alginate-based functionalized, remote, light-responsive hydrogel transducer for synergistic mild photo thermoelectric stimulation for tumor therapy",10.1016/j.ijbiomac.2024.136955,PVA polymer matrix
P01852,iTE2,2024,"Alginate-based functionalized, remote, light-responsive hydrogel transducer for synergistic mild photo thermoelectric stimulation for tumor therapy",10.1016/j.ijbiomac.2024.136955,alginate matrix
P01852,iTE2,2024,"Alginate-based functionalized, remote, light-responsive hydrogel transducer for synergistic mild photo thermoelectric stimulation for tumor therapy",10.1016/j.ijbiomac.2024.136955,MXene scaffold
P01854,iTE2,2016,DC electrical conductivity of Ag2O-TeO2-V2O5 glassy systems,10.1007/s12648-015-0768-7,metal-oxide electrode
P01857,iTE2,2018,Tailoring Characteristics of PEDOT:PSS Coated on Glass and Plastics by Ultrasonic Substrate Vibration Post Treatment,10.3390/coatings8100337,PEDOT:PSS conductor
P01860,iTE2,2022,Mesoporous oxygen vacancy 3D-rhombohedral Ov-Mn2O3 mixed with rGO@CNTs as cathode material for self-charging pouch-type hybrid supercapacitor applications,10.1016/j.mtchem.2022.101017,carbon nanotube scaffold
P01860,iTE2,2022,Mesoporous oxygen vacancy 3D-rhombohedral Ov-Mn2O3 mixed with rGO@CNTs as cathode material for self-charging pouch-type hybrid supercapacitor applications,10.1016/j.mtchem.2022.101017,K-salt electrolyte
P01865,iTE2,2008,Effect of prolonged oxidation on semiconducting properties of titanium dioxide,10.1021/jp803020d,metal-oxide electrode
P01868,iTE2,2007,Electrical properties of polycrystalline TiO2 at elevated temperatures.: Electrical conductivity,10.1002/pssb.200642514,metal-oxide electrode
P01869,iTE2,2025,Effects of electric field on interfacial heat transfer in an electrolyte copper-water system,10.1016/j.applthermaleng.2025.127477,Na-salt electrolyte
P01875,iTE2,2016,Comprehensive two-dimensional gas chromatographic separations with a temperature programmed microfabricated thermal modulator,10.1016/j.chroma.2016.03.072,ionic-liquid electrolyte
P01880,iTE2,2026,PEDOT:PSS conducting eutectogel for enhanced electrical recording and stimulation in implantable neural interfaces,10.1039/d5tc03054d,PEDOT:PSS conductor
P01880,iTE2,2026,PEDOT:PSS conducting eutectogel for enhanced electrical recording and stimulation in implantable neural interfaces,10.1039/d5tc03054d,deep-eutectic electrolyte
P01882,iTE2,2025,Clay/GO asymmetric bilayer membrane with temperature and concentration dual-responsivity for enhanced ion transport properties,10.1016/j.clay.2025.107722,graphene/graphene-oxide scaffold
P01883,iTE2,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,10.1016/j.mtphys.2025.101750,PNIPAM thermoresponsive polymer
P01883,iTE2,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,10.1016/j.mtphys.2025.101750,Na-salt electrolyte
P01883,iTE2,2025,Development of a two-mode hydrogel sensor with a thermal diffusion effect for intelligent sensing and temperature warning,10.1016/j.mtphys.2025.101750,ionic-liquid electrolyte
P01895,iTE2,2026,Strain modulated hydrogen storage aspects and optoelectronic and thermoelectric energy harvesting in newly synthesized BaSiH6,10.1039/d6cp00648e,silica/inorganic nanoparticle filler
P01899,iTE2,2015,Electrical Properties and Defect Chemistry of In-Doped TiO2 in Terms of the Jonker Formalism,10.1021/acs.jpca.5b01368,metal-oxide electrode
P01900,iTE2,2010,"Mineralogy, Mossbauer spectroscopy and electrical conductivity of heterosite (Fe3+, Mn3+)PO4",10.1007/s00269-009-0322-2,Fe2+/Fe3+ redox electrolyte
P01901,iTE2,2024,Cu 2 Se@C thin film with three-dimensional braided structure as a cathode material for enhanced Cu 2+storage,10.1016/j.cclet.2023.108698,porous carbon electrode
P01901,iTE2,2024,Cu 2 Se@C thin film with three-dimensional braided structure as a cathode material for enhanced Cu 2+storage,10.1016/j.cclet.2023.108698,Cu-based redox electrolyte
P01905,iTE2,2023,A near-infrared light responsive temperature-sensing switch in a submicro-channel heterogeneous membrane,10.1039/d3ta03032f,PNIPAM thermoresponsive polymer
P01906,iTE2,2026,"Biomimetic salt-excreting 2D evaporator enables spatially decoupled evaporation, salt harvesting, and energy recovery for sustainable brine treatment",10.1039/d6ee00483k,PVA polymer matrix
P01906,iTE2,2026,"Biomimetic salt-excreting 2D evaporator enables spatially decoupled evaporation, salt harvesting, and energy recovery for sustainable brine treatment",10.1039/d6ee00483k,ionic-liquid electrolyte
P01912,iTE2,2008,Transition-metal oxides with triangular lattices:: Generation of new magnetic and electronic properties,10.1021/ic8006926,metal-oxide electrode
P01915,iTE2,2011,Studies on oxygen chemical surface exchange and electrical conduction in thin film nanostructured titania at high temperatures and varying oxygen pressure,10.1063/1.3524341,metal-oxide electrode
P01918,iTE2,2022,Determination of bismuth ion in biological and water samples with a potentiometric sensor using carbon paste electrode as a straightforward and simple indicator electrode,10.1007/s13738-022-02526-7,graphene/graphene-oxide scaffold
P01918,iTE2,2022,Determination of bismuth ion in biological and water samples with a potentiometric sensor using carbon paste electrode as a straightforward and simple indicator electrode,10.1007/s13738-022-02526-7,ionic-liquid electrolyte
P01922,iTE2,2025,Insight into the Optoelectronic Response of Exfoliated Bi2Te3-PEDOT:PSS/SnS Heterostructure-Based Self Powered Vis-NIR Photodetector,10.1021/acsphotonics.5c01282,PEDOT:PSS conductor
