active_mention_ids,aliases,claim_count,concept_id,decision_group,definition,domain,label,mention_ids,normalization_reason,normalization_status,paper_ids,roles,source_document_count
"[""TG:P0108:complete_v1_cr001_object""]","[""Ion reaction in thermogalvanic cells""]",1,TG:Cf7b9291b4847f5,,,TG,Ion reaction in thermogalvanic cells,"[""TG:P0108:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0108""]","[""mechanism_process""]",1
"[""TG:P0226:c""]","[""Solid lithium ferri/ferrocyanide intercalation electrode""]",1,TG:Cf7c430817a4e6d,,,TG,Solid lithium ferri/ferrocyanide intercalation electrode,"[""TG:P0226:c""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0226""]","[""material_entity""]",1
"[""TG:P0036:accuracy""]","[""Average user-recognition accuracy of 97.6%""]",1,TG:Cf7e6b3d1e2df19,,,TG,Average user-recognition accuracy of 97.6%,"[""TG:P0036:accuracy""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0036""]","[""performance_function""]",1
"[""TG:P0001:ab""]","[""Antibacterial performance""]",1,TG:Cf7e86eeeed16a2,,,TG,Antibacterial performance,"[""TG:P0001:ab""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0001""]","[""performance_function""]",1
"[""TG:P0024:storage""]","[""Integration with thermal storage""]",1,TG:Cf8188383ba952a,,,TG,Integration with thermal storage,"[""TG:P0024:storage""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0024""]","[""design_strategy""]",1
"[""TG:P0170:complete_v1_cr001_object""]","[""Efficient conversion of low-grade heat into electrical energy""]",1,TG:Cf83578bf4bca5b,,,TG,Efficient conversion of low-grade heat into electrical energy,"[""TG:P0170:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0170""]","[""performance_function""]",1
"[""TG:P0237:n11""]","[""Absence of an accessible second spin channel""]",2,TG:Cf8379ea23473d0,,,TG,Absence of an accessible second spin channel,"[""TG:P0237:n11""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0237""]","[""state_structure""]",1
"[""TG:P0061:complete_v1_cr001_object""]","[""Conversion of human breath waste heat into electrical energy""]",1,TG:Cf847d328c191a1,,,TG,Conversion of human breath waste heat into electrical energy,"[""TG:P0061:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0061""]","[""mechanism_process""]",1
"[""TG:P0045:concentration""]","[""Ion concentration""]",1,TG:Cf85a0e1043e68a,,,TG,Ion concentration,"[""TG:P0045:concentration""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0045""]","[""quantity""]",1
"[""TG:P0304:n8""]","[""Discharging the capacitor through a resistor""]",1,TG:Cf85ae9bdfd4654,,,TG,Discharging the capacitor through a resistor,"[""TG:P0304:n8""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0304""]","[""mechanism_process""]",1
"[""TG:P0292:n4""]","[""Concentration gradient""]",1,TG:Cf8604c56ca7cde,,,TG,Concentration gradient,"[""TG:P0292:n4""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0292""]","[""condition""]",1
"[""TG:P0290:n14""]","[""ThermoEMF""]",1,TG:Cf88d7c2f0a72f9,,,TG,ThermoEMF,"[""TG:P0290:n14""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0290""]","[""quantity""]",1
"[""TG:P0314:n2""]","[""Water-based alumina nanofluid""]",3,TG:Cf88f7b06eaf0f5,,,TG,Water-based alumina nanofluid,"[""TG:P0314:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0314""]","[""material_entity""]",1
"[""TG:P0233:n11""]","[""Monitoring copper release into water""]",1,TG:Cf8a1abe5bc3b95,,,TG,Monitoring copper release into water,"[""TG:P0233:n11""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0233""]","[""performance_function""]",1
"[""TG:P0074:gel""]","[""Scalable, modular, processable soft gel""]",2,TG:Cf8a33e28075ca2,,,TG,"Scalable, modular, processable soft gel","[""TG:P0074:gel""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0074""]","[""material_entity""]",1
"[""TG:P0056:activation""]","[""Electronic activation energy""]",1,TG:Cf8aedd2020057e,,,TG,Electronic activation energy,"[""TG:P0056:activation""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0056""]","[""quantity""]",1
"[""TG:P0208:cells""]","[""CR2032-cased thermocells""]",1,TG:Cf8c26fd0a6698d,,,TG,CR2032-cased thermocells,"[""TG:P0208:cells""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0208""]","[""material_entity""]",1
"[""TG:P0092:complete_v1_cr003_subject""]","[""Conductive heat-transfer model applied to the electrolyte""]",1,TG:Cf8c4e077b47e92,,,TG,Conductive heat-transfer model applied to the electrolyte,"[""TG:P0092:complete_v1_cr003_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0092""]","[""design_strategy""]",1
"[""TG:P0291:n12""]","[""Stability over 25 h operation""]",1,TG:Cf8d0ea5a77e564,,,TG,Stability over 25 h operation,"[""TG:P0291:n12""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0291""]","[""performance_function""]",1
"[""TG:P0185:stretch""]","[""Thermocell stretchability""]",2,TG:Cf8e12b5a805ba3,,,TG,Thermocell stretchability,"[""TG:P0185:stretch""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0185""]","[""performance_function""]",1
"[""TG:P0283:complex""]","[""Triiodide–alpha-cyclodextrin host-guest complexation""]",4,TG:Cf8e8d0de184628,,,TG,Triiodide–alpha-cyclodextrin host-guest complexation,"[""TG:P0283:complex""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0283""]","[""interaction""]",1
"[""TG:P0170:n11""]","[""Hybrid ionic-electronic designs""]",1,TG:Cf8f17c87004aa5,,,TG,Hybrid ionic-electronic designs,"[""TG:P0170:n11""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0170""]","[""design_strategy""]",1
"[""TG:P0333:phitd""]","[""Calculated phi(TD)""]",3,TG:Cf8f273ff85ccf5,,,TG,Calculated phi(TD),"[""TG:P0333:phitd""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0333""]","[""quantity""]",1
"[""TG:P0289:n10""]","[""Thermal resistance at electrode/substrate junctions""]",1,TG:Cf8f421aa7f74d3,,,TG,Thermal resistance at electrode/substrate junctions,"[""TG:P0289:n10""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0289""]","[""quantity""]",1
"[""TG:P0098:n8""]","[""Physicochemical hurdles""]",1,TG:Cf9053a385d0cc1,,,TG,Physicochemical hurdles,"[""TG:P0098:n8""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0098""]","[""descriptor""]",1
"[""TG:P0069:lower""]","[""Lower thermogalvanic layer""]",1,TG:Cf9057de484cd6f,,,TG,Lower thermogalvanic layer,"[""TG:P0069:lower""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0069""]","[""material_entity""]",1
"[""TG:P0225:l""]","[""Optimized thermal power: 1.2 W m(-2)""]",1,TG:Cf9084d50976cd4,,,TG,Optimized thermal power: 1.2 W m(-2),"[""TG:P0225:l""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0225""]","[""performance_function""]",1
"[""TG:P0283:low""]","[""Lower temperatures""]",1,TG:Cf9131b68232940,,,TG,Lower temperatures,"[""TG:P0283:low""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0283""]","[""condition""]",1
"[""TG:P0019:prep""]","[""Solvent-exchange salt-out strategy""]",1,TG:Cf9178d81615f8a,,,TG,Solvent-exchange salt-out strategy,"[""TG:P0019:prep""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0019""]","[""design_strategy""]",1
"[""TG:P0293:n2""]","[""Electron-transfer rate to redox molecules in solution""]",1,TG:Cf91ac3153ff79a,,,TG,Electron-transfer rate to redox molecules in solution,"[""TG:P0293:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0293""]","[""quantity""]",1
"[""TG:P0057:absorber""]","[""Implantation of PDMS solar absorber""]",1,TG:Cf9219a9128d473,,,TG,Implantation of PDMS solar absorber,"[""TG:P0057:absorber""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0057""]","[""design_strategy""]",1
"[""TG:P0295:n13""]","[""Effective and repeatable Fickian diffusion-coefficient determination""]",1,TG:Cf924fda93bd09e,,,TG,Effective and repeatable Fickian diffusion-coefficient determination,"[""TG:P0295:n13""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0295""]","[""performance_function""]",1
"[""TG:P0061:complete_v1_cr002_object""]","[""Durability of thermogalvanic gels in practical applications""]",1,TG:Cf934309c66dd49,,,TG,Durability of thermogalvanic gels in practical applications,"[""TG:P0061:complete_v1_cr002_object""]",,new_singleton_no_exact_alias_candidate,"[""P0061""]","[""performance_function""]",1
"[""TG:P0229:n1""]","[""Electrolyte optimization and reduced graphene oxide electrodes""]",2,TG:Cf953300a1201a8,,,TG,Electrolyte optimization and reduced graphene oxide electrodes,"[""TG:P0229:n1""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0229""]","[""design_strategy""]",1
"[""TG:P0219:complete_v1_cr001_object""]","[""Low-temperature waste heat energy into electrical energy""]",1,TG:Cf954bc0dc5acb7,,,TG,Low-temperature waste heat energy into electrical energy,"[""TG:P0219:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0219""]","[""performance_function""]",1
"[""TG:P0074:adaptation""]","[""Adaptability to irregular and continuously deformed skin""]",1,TG:Cf95dd9a6040802,,,TG,Adaptability to irregular and continuously deformed skin,"[""TG:P0074:adaptation""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0074""]","[""performance_function""]",1
"[""TG:P0290:n12""]","[""Oscillating I-V characteristics""]",1,TG:Cf987b957b03c06,,,TG,Oscillating I-V characteristics,"[""TG:P0290:n12""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0290""]","[""descriptor""]",1
"[""TG:P0266:perf""]","[""TEC performance""]",1,TG:Cf99f649b94c43f,,,TG,TEC performance,"[""TG:P0266:perf""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0266""]","[""performance_function""]",1
"[""TG:P0293:n1""]","[""Electronic transport within PEDOT electrode""]",1,TG:Cf9aabb70af32bf,,,TG,Electronic transport within PEDOT electrode,"[""TG:P0293:n1""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0293""]","[""mechanism_process""]",1
"[""TG:P0221:n""]","[""Concurrent external temperature/force information""]",1,TG:Cf9bb14c3e84118,,,TG,Concurrent external temperature/force information,"[""TG:P0221:n""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0221""]","[""performance_function""]",1
"[""TG:P0188:ion""]","[""Ionic conductivity approximately 67.6 μS cm−1""]",1,TG:Cf9d24a74f1b328,,,TG,Ionic conductivity approximately 67.6 μS cm−1,"[""TG:P0188:ion""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0188""]","[""quantity""]",1
"[""TG:P0124:n2""]","[""Copper/copper pair""]",1,TG:Cf9e6da87ae10fb,,,TG,Copper/copper pair,"[""TG:P0124:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0124""]","[""material_entity""]",1
"[""TG:P0188:complete_v1_cr002_subject""]","[""Functional-group modifications of organic redox couples""]",1,TG:Cf9edd9ddd3c2b9,,,TG,Functional-group modifications of organic redox couples,"[""TG:P0188:complete_v1_cr002_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0188""]","[""design_strategy""]",1
"[""TG:P0191:oxid""]","[""Oxidation of pyrogallic acid by Fe(CN)6³−""]",3,TG:Cfa0de6f1f5eee9,,,TG,Oxidation of pyrogallic acid by Fe(CN)6³−,"[""TG:P0191:oxid""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0191""]","[""mechanism_process""]",1
"[""TG:P0088:i""]","[""Higher surface area/volume ratio""]",3,TG:Cfa10ae0602c35e,,,TG,Higher surface area/volume ratio,"[""TG:P0088:i""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0088""]","[""descriptor""]",1
"[""TG:P0102:n15""]","[""All-day solar and blue energy utilization""]",1,TG:Cfa310feb453c74,,,TG,All-day solar and blue energy utilization,"[""TG:P0102:n15""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0102""]","[""application""]",1
"[""TG:P0086:p""]","[""Stable power density of 21.6 mW/m2""]",0,TG:Cfa3ac54bfeafa4,,,TG,Stable power density of 21.6 mW/m2,"[""TG:P0086:p""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,[],"[""performance_function""]",0
"[""TG:P0222:d""]","[""Soret coefficient of dry PEO/LiTFSI electrolyte""]",4,TG:Cfa5bf0df643446,,,TG,Soret coefficient of dry PEO/LiTFSI electrolyte,"[""TG:P0222:d""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0222""]","[""quantity""]",1
"[""TG:P0292:n8""]","[""Measured transport–potential coupling coefficient""]",1,TG:Cfa5fc8a587b035,,,TG,Measured transport–potential coupling coefficient,"[""TG:P0292:n8""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0292""]","[""quantity""]",1
"[""TG:P0087:p""]","[""Colorimetric quantification""]",1,TG:Cfa6302d11134b8,,,TG,Colorimetric quantification,"[""TG:P0087:p""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0087""]","[""mechanism_process""]",1
"[""TG:P0108:n2""]","[""Experimental verification on three electrode material types""]",1,TG:Cfa6725ac4bbf39,,,TG,Experimental verification on three electrode material types,"[""TG:P0108:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0108""]","[""performance_function""]",1
"[""TG:P0034:efficiency""]","[""Carnot-relative efficiency of 1.05%""]",1,TG:Cfa7db2b6cf3ead,,,TG,Carnot-relative efficiency of 1.05%,"[""TG:P0034:efficiency""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0034""]","[""performance_function""]",1
"[""TG:P0016:response""]","[""Gel thermoelectric response""]",2,TG:Cfa8c4323912fb4,,,TG,Gel thermoelectric response,"[""TG:P0016:response""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0016""]","[""mechanism_process""]",1
"[""TG:P0178:n2""]","[""Positive-Seebeck thermogalvanic gel electrolyte""]",6,TG:Cfa922caf6082d5,,,TG,Positive-Seebeck thermogalvanic gel electrolyte,"[""TG:P0178:n2""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0178""]","[""material_entity""]",1
"[""TG:P0127:n16""]","[""Beneficial convection""]",2,TG:Cfaa172403db717,,,TG,Beneficial convection,"[""TG:P0127:n16""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0127""]","[""mechanism_process""]",1
"[""TG:P0218:d""]","[""Lower electron density on ferrocene""]",1,TG:Cfaa5e7a3ece827,,,TG,Lower electron density on ferrocene,"[""TG:P0218:d""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0218""]","[""descriptor""]",1
"[""TG:P0109:complete_v1_cr001_object""]","[""Thermogalvanic cell efficiency""]",1,TG:Cfaadea865e672b,,,TG,Thermogalvanic cell efficiency,"[""TG:P0109:complete_v1_cr001_object""]",,new_singleton_no_exact_alias_candidate,"[""P0109""]","[""performance_function""]",1
"[""TG:P0043:complete_v1_cr001_subject""]","[""Quasi-solid-state thermogalvanic hydrogels""]",2,TG:Cfab897fec9d04c,,,TG,Quasi-solid-state thermogalvanic hydrogels,"[""TG:P0043:complete_v1_cr001_subject""]",,new_singleton_no_exact_alias_candidate,"[""P0043""]","[""material_entity""]",1
"[""TG:P0088:l""]","[""Temperature difference across the cell""]",1,TG:Cfae69beba65f7e,,,TG,Temperature difference across the cell,"[""TG:P0088:l""]",No same-name or explicit-definition candidate in this pass.,singleton_not_semantically_reviewed,"[""P0088""]","[""quantity""]",1
