concept_id,domain,display_label,display_label_source,member_count,source_mention_ids,raw_labels,paper_ids,source_roles,canonical_role,role_status,judge_partition_id,normalization_basis,concept_status,acceptance_status,required_human_review,run_id
draft:v2:iTE:beab03e0ad516230d257,iTE,"K, Sr/Ba, Cd and Sb atoms",raw_phrase,1,"[""iTE:P1808:n1""]","[""K, Sr/Ba, Cd and Sb atoms""]","[""P1808""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bec7ad02138eac09199a,iTE,defect disorder governed by electronic charge compensation,raw_phrase,1,"[""iTE:P0852:n2""]","[""defect disorder governed by electronic charge compensation""]","[""P0852""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:beee6107781e4ca70589,iTE,reconstructed lignocellulose ion channels,raw_phrase,1,"[""iTE:P0347:n1""]","[""reconstructed lignocellulose ion channels""]","[""P0347""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:befbb773d316e8b1f66c,iTE,低值状态阈值待核实:18,judge_partition_definition,1,"[""iTE:P1778:n2""]","[""unusually low lattice thermal conductivities""]","[""P1778""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g011:p016,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bf0b139b1873515c9d10,iTE,transition state between the FeCl4-active and FeL (6)-active regions,raw_phrase,1,"[""iTE:P1173:n1""]","[""transition state between the FeCl4-active and FeL (6)-active regions""]","[""P1173""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bf2be6f8a94ca14095f6,iTE,layered porous structure,raw_phrase,1,"[""iTE:P0878:n3""]","[""layered porous structure""]","[""P0878""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bf393d921bb6b0803d78,iTE,功率因子增强过程,judge_partition_definition,1,"[""iTE:P1876:n2""]","[""enhancement in the power factor""]","[""P1876""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g007:p006,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bf56353aa0a4854cb412,iTE,hydration exchange,raw_phrase,1,"[""iTE:P1468:n2""]","[""hydration exchange""]","[""P1468""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bf779e66111c0db44eb6,iTE,ILs,judge_partition_definition,1,"[""iTE:P0688:n1""]","[""ILs""]","[""P0688""]","[""material_entity""]",,source_role_preserved_not_newly_validated,astra:g024:p005,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bf7c077945c76da48999,iTE,Sn,raw_phrase,1,"[""iTE:P0914:n1""]","[""Sn""]","[""P0914""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bfd6d6299bb2b4013e39,iTE,"lack of a second, carbon-rich template",raw_phrase,1,"[""iTE:P0667:n1""]","[""lack of a second, carbon-rich template""]","[""P0667""]","[""design_strategy""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bfedb3bbea239c47a425,iTE,TE polymerization catalysts,raw_phrase,1,"[""iTE:P0739:n2""]","[""TE polymerization catalysts""]","[""P0739""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:bff546c49b43770aaa77,iTE,cations,raw_phrase,1,"[""iTE:P0634:n3""]","[""cations""]","[""P0634""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c008ca836c987a400b7a,iTE,oxygen interstitials,raw_phrase,1,"[""iTE:P1483:n1""]","[""oxygen interstitials""]","[""P1483""]","[""state_structure""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c00adfafb0d93ce98b85,iTE,ionic flux,raw_phrase,1,"[""iTE:P0530:n3""]","[""ionic flux""]","[""P0530""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0171d446cf6c0f78052,iTE,harmonically time varying heat flux,raw_phrase,1,"[""iTE:P0707:n1""]","[""harmonically time varying heat flux""]","[""P0707""]","[""condition""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0212e3516acba86ff84,iTE,electron tunneling across the AgNWs,raw_phrase,1,"[""iTE:P0680:n1""]","[""electron tunneling across the AgNWs""]","[""P0680""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0366d5bc4701c0ffed2,iTE,anion and the cation,raw_phrase,1,"[""iTE:P1334:n1""]","[""anion and the cation""]","[""P1334""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c040756ec2c2c587a2d2,iTE,phonon scattering processes and scattering rate,raw_phrase,1,"[""iTE:P1712:n3""]","[""phonon scattering processes and scattering rate""]","[""P1712""]",[],,deferred,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c047c1365f158a03b5be,iTE,high total energy of -4.7 eV/atom,raw_phrase,1,"[""iTE:P0848:n2""]","[""high total energy of -4.7 eV/atom""]","[""P0848""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c05b756706da29508f72,iTE,sigma values,raw_phrase,1,"[""iTE:P1514:n3""]","[""sigma values""]","[""P1514""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c05da3a9a9865a5dd4b9,iTE,three-step mechanism,raw_phrase,1,"[""iTE:P1336:n2""]","[""three-step mechanism""]","[""P1336""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c061a2875a604455d405,iTE,charging and discharging current from ITESCs,raw_phrase,1,"[""iTE:P0370:n1""]","[""charging and discharging current from ITESCs""]","[""P0370""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0761cc693ffd086a026,iTE,Lithium salts,raw_phrase,1,"[""iTE:P0739:n1""]","[""Lithium salts""]","[""P0739""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0a2a0dc2a17b5a969b2,iTE,flame retardancy and mechanical strength,raw_phrase,1,"[""iTE:P0523:n2""]","[""flame retardancy and mechanical strength""]","[""P0523""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0a3de49e6a70c131e43,iTE,low effective mass,judge_partition_definition,1,"[""iTE:P1913:n2""]","[""low effective mass""]","[""P1913""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g073:p003,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0b1f6637933930c8218,iTE,离子液体加入量,judge_partition_definition,2,"[""iTE:P0472:n1"", ""iTE:P0895:n1""]","[""amount of IL incorporated"", ""amount of ionic liquid""]","[""P0472"", ""P0895""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g101:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0dc097b42543471ff07,iTE,external temperature,raw_phrase,1,"[""iTE:P1366:n1""]","[""external temperature""]","[""P1366""]","[""condition""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0eca436d4e7e8479f32,iTE,geopolymer-based concrete,raw_phrase,1,"[""iTE:P0741:n1""]","[""geopolymer-based concrete""]","[""P0741""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c0f8a043297a3eb2f3b9,iTE,离子热电p到n转换,judge_partition_definition,2,"[""iTE:P0560:n2"", ""iTE:P0657:n2""]","[""p-n conversion""]","[""P0560"", ""P0657""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g055:p001,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c12a8792e16c5b73bee0,iTE,ionic conductivity and thermal diffusivity,raw_phrase,1,"[""iTE:P1357:n2""]","[""ionic conductivity and thermal diffusivity""]","[""P1357""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c12ef6b24779e02c7f09,iTE,p-CuI thin film single thermoleg,raw_phrase,1,"[""iTE:P0642:n1""]","[""p-CuI thin film single thermoleg""]","[""P0642""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c14713e86b59dd279da8,iTE,rattling motion of the filler atoms,raw_phrase,1,"[""iTE:P1384:n1""]","[""rattling motion of the filler atoms""]","[""P1384""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c15972a7596d1a08e9a0,iTE,ionic thermopower and strength,raw_phrase,1,"[""iTE:P0543:n2""]","[""ionic thermopower and strength""]","[""P0543""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c165c71cec7e4b9b206a,iTE,hematite/LCP-30 wt% LSCF composite,raw_phrase,1,"[""iTE:P1424:n1""]","[""hematite/LCP-30 wt% LSCF composite""]","[""P1424""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c1733f4f501fa7b453fd,iTE,small ionic radius of Mg2+,raw_phrase,1,"[""iTE:P0728:n1""]","[""small ionic radius of Mg2+""]","[""P0728""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c1881155beb3e4980072,iTE,PPy/LCM40 weight percent nano composites,raw_phrase,1,"[""iTE:P1964:n1""]","[""PPy/LCM40 weight percent nano composites""]","[""P1964""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c18b0f32dfb4e89497c5,iTE,3D porous laser-induced graphene (LIG) foam,raw_phrase,1,"[""iTE:P0816:n1""]","[""3D porous laser-induced graphene (LIG) foam""]","[""P0816""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c19037623c95753cedee,iTE,desolvation of the thermospray aerosol in the mixing chamber,raw_phrase,1,"[""iTE:P1957:n1""]","[""desolvation of the thermospray aerosol in the mixing chamber""]","[""P1957""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c1a334ff06f0a4c8295a,iTE,红氧电化学Seebeck系数,judge_partition_definition,5,"[""iTE:P0660:n2"", ""iTE:P1024:n2"", ""iTE:P1210:n2"", ""iTE:P1520:n4"", ""iTE:P1614:n3""]","[""S-e values"", ""Seebeck"", ""Seebeck coefficient"", ""thermopower""]","[""P0660"", ""P1024"", ""P1210"", ""P1520"", ""P1614""]","[""performance_function""]",,source_role_preserved_not_newly_validated,astra:g000:p002,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c1cd3e549b6ca8fed111,iTE,increased conductivity,raw_phrase,1,"[""iTE:P1189:n2""]","[""increased conductivity""]","[""P1189""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c1ecf9ee95000b67d586,iTE,dominating electron conduction,judge_partition_definition,1,"[""iTE:P1550:n2""]","[""dominating electron conduction""]","[""P1550""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,astra:g309:p001,reviewed_singleton,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c1f45191195138f91786,iTE,氢键作用,judge_partition_definition,2,"[""iTE:P0341:n1"", ""iTE:P0412:n4""]","[""hydrogen bonding""]","[""P0341"", ""P0412""]","[""interaction""]",,source_role_preserved_not_newly_validated,astra:g252:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c22565c148b68660b43e,iTE,different activation energies of ionic transport,raw_phrase,1,"[""iTE:P1075:n2""]","[""different activation energies of ionic transport""]","[""P1075""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c238d9fb2f2490314632,iTE,Crystalline stoichiometric PbTe electrodeposits,raw_phrase,1,"[""iTE:P1113:n2""]","[""Crystalline stoichiometric PbTe electrodeposits""]","[""P1113""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c242406bc688c2be7b02,iTE,非谐性增强,judge_partition_definition,2,"[""iTE:P1102:n1"", ""iTE:P1771:n2""]","[""enhance anharmonicity"", ""enhancement of anharmonicity""]","[""P1102"", ""P1771""]","[""quantity""]",,source_role_preserved_not_newly_validated,astra:g239:p000,explicit_judge_partition,draft_only,astra_reviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c250a2a972414b99064e,iTE,relationship between the heat of transport and the activation energy of ion conduction,raw_phrase,1,"[""iTE:P0776:n2""]","[""relationship between the heat of transport and the activation energy of ion conduction""]","[""P0776""]",[],,deferred,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c26686b339da06c3779e,iTE,interactions between these complexes,raw_phrase,1,"[""iTE:P1526:n1""]","[""interactions between these complexes""]","[""P1526""]","[""interaction""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c26f7d0d61e06e87652c,iTE,efficient thermoelectric materials,raw_phrase,1,"[""iTE:P0671:n2""]","[""efficient thermoelectric materials""]","[""P0671""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c27d66c7f0d7573b4085,iTE,transition from an insulating to a metallic state,raw_phrase,1,"[""iTE:P0847:n3""]","[""transition from an insulating to a metallic state""]","[""P0847""]","[""mechanism_process""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c29be05fa13ba4150058,iTE,keeping the Fermi level at charge neutral point,raw_phrase,1,"[""iTE:P0517:n1""]","[""keeping the Fermi level at charge neutral point""]","[""P0517""]","[""design_strategy""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c2a7892447c710ae751c,iTE,MAPbI3,raw_phrase,1,"[""iTE:P0704:n1""]","[""MAPbI3""]","[""P0704""]","[""material_entity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c2a930f16454296e1ee7,iTE,rare earth atomic mass and ionic radius,raw_phrase,1,"[""iTE:P0814:n1""]","[""rare earth atomic mass and ionic radius""]","[""P0814""]","[""quantity""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
draft:v2:iTE:c2d3440710689a8b8f35,iTE,output of the TENG,raw_phrase,1,"[""iTE:P0404:n3""]","[""output of the TENG""]","[""P0404""]","[""performance_function""]",,source_role_preserved_not_newly_validated,,identity_only,draft_only,identity_only_unreviewed,False,normalization_draft:8b8928b254fa3bab0fef
