mention_id,domain,paper_id,initial_concept_id,draft_concept_id,judge_partition_id,mapping_action,decision_basis,role_status,raw_label,claim_id,node_evidence_locator,source_applied,run_id,before_member_count,after_member_count
iTE:P1604:n1,iTE,P1604,iTE:P1604:initial_n1,draft:v2:iTE:5327db302b405c7c0001,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,[C(4)mim](+) cation,iTE:P1604:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1604:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1604:n2,iTE,P1604,iTE:P1604:initial_n2,draft:v2:iTE:ac5e51b9962327885e89,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Bi2Te3 layer sliding and separation,iTE:P1604:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1604:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1605:n1,iTE,P1605,iTE:P1605:initial_n1,draft:v2:iTE:b8809ffdd830978d288f,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Sin/Sout= 3:1,iTE:P1605:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1605:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1605:n2,iTE,P1605,iTE:P1605:initial_n2,draft:v2:iTE:6504d6f084b3d4f4bf4f,astra:g287:p001,retain_singleton,reviewed_singleton,source_role_preserved_not_newly_validated,average temperature of PV,iTE:P1605:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1605:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1605:n3,iTE,P1605,iTE:P1605:initial_n3,draft:v2:iTE:d879317c91ab83df1017,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,temperature uniformity,iTE:P1605:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1605:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1606:n1,iTE,P1606,iTE:P1606:initial_n1,draft:v2:iTE:49c4ba412cab12c4817f,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Se defects,iTE:P1606:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1606:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1606:n2,iTE,P1606,iTE:P1606:initial_n2,draft:v2:iTE:36a1aa21e48fc492574c,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,changes from Anderson insulator to metal,iTE:P1606:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1606:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1607:n1,iTE,P1607,iTE:P1607:initial_n1,draft:v2:iTE:16316d19c4c97f1d2e19,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,assembly temperature and the growth time,iTE:P1607:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1607:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1607:n2,iTE,P1607,iTE:P1607:initial_n2,draft:v2:iTE:b77897ab1580264ac542,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,average diameter of the 1 D nanoarrays,iTE:P1607:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1607:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1608:n1,iTE,P1608,iTE:P1608:initial_n1,draft:v2:iTE:e91d5d0e0794ee178e01,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,adding 5 wt% water,iTE:P1608:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1608:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1608:n2,iTE,P1608,iTE:P1608:initial_n2,draft:v2:iTE:510e0b87a250723329f4,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,repulsion between NPs,iTE:P1608:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1608:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1609:n1,iTE,P1609,iTE:P1609:initial_n1,draft:v2:iTE:a895d3d6ed1068ff2f31,astra:g257:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,intro-duction of Sn,iTE:P1609:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1609:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,2
iTE:P1609:n2,iTE,P1609,iTE:P1609:initial_n2,draft:v2:iTE:6dcafa983127b97cf54d,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,impurity bands near the Fermi level,iTE:P1609:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1609:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1610:n1,iTE,P1610,iTE:P1610:initial_n1,draft:v2:iTE:9247d4eda0e4a1ab8c4d,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Na2PdCl6,iTE:P1610:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1610:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1610:n2,iTE,P1610,iTE:P1610:initial_n2,draft:v2:iTE:edcafdc45edc5aa92b8c,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,defect tolerance and thermal stability,iTE:P1610:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1610:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1611:n1,iTE,P1611,iTE:P1611:initial_n1,draft:v2:iTE:1353488881aa3a0327b3,astra:g300:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,phase transitions,iTE:P1611:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1611:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,2
iTE:P1611:n2,iTE,P1611,iTE:P1611:initial_n2,draft:v2:iTE:6bfedf67a8a88203c349,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,superconductivity,iTE:P1611:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1611:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1612:n1,iTE,P1612,iTE:P1612:initial_n1,draft:v2:iTE:de9dc7ab9f7db573a71d,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,dilute Ga dopant,iTE:P1612:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1612:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1612:n2,iTE,P1612,iTE:P1612:initial_n2,draft:v2:iTE:7002dfefc499832d968d,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,aliovalent substitution,iTE:P1612:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1612:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1612:n3,iTE,P1612,iTE:P1612:initial_n3,draft:v2:iTE:907c0a28f4c05a579a6b,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,mobile zinc ions,iTE:P1612:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1612:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1612:n4,iTE,P1612,iTE:P1612:initial_n4,draft:v2:iTE:78600ac1a0eae19b5db9,astra:g036:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,hole carrier concentration,iTE:P1612:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1612:n4,False,normalization_draft:8b8928b254fa3bab0fef,1,7
iTE:P1613:n1,iTE,P1613,iTE:P1613:initial_n1,draft:v2:iTE:dcf1a04887dc232fe3aa,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,H2SO4 and EMIM-DCA,iTE:P1613:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1613:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1613:n2,iTE,P1613,iTE:P1613:initial_n2,draft:v2:iTE:0a22c5b89b91a8837d85,astra:g043:p003,retain_singleton,reviewed_singleton,source_role_preserved_not_newly_validated,removing the insulating PSS,iTE:P1613:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1613:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1613:n3,iTE,P1613,iTE:P1613:initial_n3,draft:v2:iTE:dc45733a6ee9bda13b42,astra:g001:p001,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,electrical conductivity,iTE:P1613:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1613:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,43
iTE:P1613:n4,iTE,P1613,iTE:P1613:initial_n4,draft:v2:iTE:f6ad810159782c004c06,astra:g106:p000,project_to_shared_concept,explicit_judge_partition,mixed_source_roles_astra_reviewed,benzenoid-to-quinoid conformational transformation,iTE:P1613:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1613:n4,False,normalization_draft:8b8928b254fa3bab0fef,1,3
iTE:P1614:n1,iTE,P1614,iTE:P1614:initial_n1,draft:v2:iTE:6d5c85356451189fb843,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,electrostatic and ion-pi interactions,iTE:P1614:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1614:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1614:n2,iTE,P1614,iTE:P1614:initial_n2,draft:v2:iTE:77f9cf6be9747cb4fbcd,astra:g111:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,entropy difference of the [Fe(CN)6 4-/Fe(CN)6 3-] redox couple,iTE:P1614:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1614:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,3
iTE:P1614:n3,iTE,P1614,iTE:P1614:initial_n3,draft:v2:iTE:c1a334ff06f0a4c8295a,astra:g000:p002,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermopower,iTE:P1614:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1614:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,5
iTE:P1615:n1,iTE,P1615,iTE:P1615:initial_n1,draft:v2:iTE:2ee3e09956ca38741c70,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,high G value,iTE:P1615:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1615:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1615:n2,iTE,P1615,iTE:P1615:initial_n2,draft:v2:iTE:ea86b575de57261d61a9,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,resistant to plastic deformation,iTE:P1615:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1615:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1616:n1,iTE,P1616,iTE:P1616:initial_n1,draft:v2:iTE:d006094ee8692a62257f,astra:g040:p001,retain_singleton,reviewed_singleton,source_role_preserved_not_newly_validated,high electrical and thermal conductivities,iTE:P1616:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1616:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1616:n2,iTE,P1616,iTE:P1616:initial_n2,draft:v2:iTE:7da319681246355e8b38,astra:g085:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermoelectric efficiency,iTE:P1616:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1616:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,4
iTE:P1616:n3,iTE,P1616,iTE:P1616:initial_n3,draft:v2:iTE:ae3ae28d5c8e2342fc53,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,heat dissipation and charge transport,iTE:P1616:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1616:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1617:n1,iTE,P1617,iTE:P1617:initial_n1,draft:v2:iTE:00be70c8a1b547ee2481,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,solute boundary laver thickness,iTE:P1617:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1617:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1617:n2,iTE,P1617,iTE:P1617:initial_n2,draft:v2:iTE:d64170f9761405e245ec,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,growth velocity,iTE:P1617:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1617:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1617:n3,iTE,P1617,iTE:P1617:initial_n3,draft:v2:iTE:1a270b22301a978683ec,astra:g083:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,temperature gradient,iTE:P1617:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1617:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,4
iTE:P1618:n1,iTE,P1618,iTE:P1618:initial_n1,draft:v2:iTE:44449b9e1915b024268d,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,bond diversification,iTE:P1618:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1618:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1618:n2,iTE,P1618,iTE:P1618:initial_n2,draft:v2:iTE:6aa962676f87f4729b7a,astra:g006:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,lattice thermal conductivity,iTE:P1618:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1618:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,26
iTE:P1619:n1,iTE,P1619,iTE:P1619:initial_n1,draft:v2:iTE:07514ea5668aaad448f4,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,electrochemically active BV+/2+ molecules,iTE:P1619:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1619:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1619:n2,iTE,P1619,iTE:P1619:initial_n2,draft:v2:iTE:d1a92ee69c1e25a905d1,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,electron transport between the BBL fibers,iTE:P1619:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1619:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1619:n3,iTE,P1619,iTE:P1619:initial_n3,draft:v2:iTE:51aefdbd0c427070bdc7,astra:g002:p005,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,thermoelectric properties,iTE:P1619:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1619:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,11
iTE:P1620:n1,iTE,P1620,iTE:P1620:initial_n1,draft:v2:iTE:facb33c18fa92e9b473f,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,ionic radius of the alkali metal,iTE:P1620:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1620:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1620:n2,iTE,P1620,iTE:P1620:initial_n2,draft:v2:iTE:91bfbf036e7b8ab66483,astra:g042:p000,project_to_shared_concept,explicit_judge_partition,mixed_source_roles_astra_reviewed,lattice constants,iTE:P1620:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1620:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,6
iTE:P1620:n3,iTE,P1620,iTE:P1620:initial_n3,draft:v2:iTE:ef06ae15b1b91f1ecefa,astra:g207:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,bulk modulus,iTE:P1620:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1620:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,2
iTE:P1621:n1,iTE,P1621,iTE:P1621:initial_n1,draft:v2:iTE:c713c42d2664687a9a49,astra:g080:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,phonon softening,iTE:P1621:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1621:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,3
iTE:P1621:n2,iTE,P1621,iTE:P1621:initial_n2,draft:v2:iTE:dec41050b31bb5264366,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,fast Ag diffusion,iTE:P1621:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1621:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1622:n1,iTE,P1622,iTE:P1622:initial_n1,draft:v2:iTE:b1831f5fe54c60d18e2f,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,"preferential ionization of the predominant acceptor-type ionic defects, titanium vacancies",iTE:P1622:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1622:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1622:n2,iTE,P1622,iTE:P1622:initial_n2,draft:v2:iTE:c981e60150be2a892b12,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,shift toward p-type properties,iTE:P1622:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1622:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1623:n1,iTE,P1623,iTE:P1623:initial_n1,draft:v2:iTE:bb0a5a6f327ea03fff65,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Ordered superlattice structures,iTE:P1623:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1623:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1624:n1,iTE,P1624,iTE:P1624:initial_n1,draft:v2:iTE:05fa3dee60d2f7be1206,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,Cu2S nanoparticles,iTE:P1624:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1624:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1624:n2,iTE,P1624,iTE:P1624:initial_n2,draft:v2:iTE:f6a54dac80e22592550b,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,active electron donors,iTE:P1624:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1624:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1624:n3,iTE,P1624,iTE:P1624:initial_n3,draft:v2:iTE:606bff3b7b00d1027add,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,solubility of Cu,iTE:P1624:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1624:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1625:n1,iTE,P1625,iTE:P1625:initial_n1,draft:v2:iTE:5b6ab6da518d0b6f4485,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,electronic and ionic conductivity,iTE:P1625:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1625:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1626:n1,iTE,P1626,iTE:P1626:initial_n1,draft:v2:iTE:a1090eacb53e714a88ad,,retain_singleton,identity_only,deferred,AC experiments,iTE:P1626:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1626:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1626:n2,iTE,P1626,iTE:P1626:initial_n2,draft:v2:iTE:9cc5f26cd66f7e979761,astra:g008:p000,project_to_shared_concept,explicit_judge_partition,source_role_preserved_not_newly_validated,ionic conductivity,iTE:P1626:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1626:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,23
iTE:P1627:n1,iTE,P1627,iTE:P1627:initial_n1,draft:v2:iTE:7ce1fc764765ec2af140,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,two or more hydroxyl groups,iTE:P1627:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1627:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1627:n2,iTE,P1627,iTE:P1627:initial_n2,draft:v2:iTE:197d89807792c93a1812,astra:g318:p001,retain_singleton,reviewed_singleton,source_role_preserved_not_newly_validated,immobilized anions,iTE:P1627:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1627:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1627:n3,iTE,P1627,iTE:P1627:initial_n3,draft:v2:iTE:ee1616a421bf549c3855,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,effective surface potential from positive to negative,iTE:P1627:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1627:n3,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1627:n4,iTE,P1627,iTE:P1627:initial_n4,draft:v2:iTE:a990136a8e16063326bd,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,anion- to cation-selective behavior,iTE:P1627:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1627:n4,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1628:n1,iTE,P1628,iTE:P1628:initial_n1,draft:v2:iTE:f32c9919574c4654be39,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,disordered nature of silver,iTE:P1628:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1628:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1628:n2,iTE,P1628,iTE:P1628:initial_n2,draft:v2:iTE:650b51f46d2ca3d68b12,astra:g058:p004,retain_singleton,reviewed_singleton,source_role_preserved_not_newly_validated,ultralow thermal conductivity,iTE:P1628:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1628:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1629:n1,iTE,P1629,iTE:P1629:initial_n1,draft:v2:iTE:e1c8a0600c1e48208c34,,retain_singleton,identity_only,deferred,hybrid film device,iTE:P1629:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1629:n1,False,normalization_draft:8b8928b254fa3bab0fef,1,1
iTE:P1629:n2,iTE,P1629,iTE:P1629:initial_n2,draft:v2:iTE:85938b782fb1b3c06674,,retain_singleton,identity_only,source_role_preserved_not_newly_validated,"high sensitivity at ppm level, low detection limit, and fast signal response/recovery",iTE:P1629:claim_block,inputs/raw/node_evidence.csv::mention_id=iTE:P1629:n2,False,normalization_draft:8b8928b254fa3bab0fef,1,1
