audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank
42148,TC_0c787b7e7a51,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_a88d060d7155,GC_1e8becfd44ef::GC_d18c91f9affa,peak output power + temperature difference,GC_1e8becfd44ef,peak output power,outcome_or_property,2,2,0,0,,,TP_a88d060d7155,CL_549df82dbb01,GC_1e8becfd44ef::GC_5b704f82a7d4,stable open circuit voltage + peak output power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,27,1,3826,574,503,381,318
42149,TC_92f3b85d5118,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_ab36f929ea27,GC_d18c91f9affa::GC_e49423da4792,temperature difference + short circuit current,GC_e49423da4792,short circuit current,outcome_or_property,1,1,0,0,,,TP_ab36f929ea27,CL_f8a195e1ff19,GC_5b704f82a7d4::GC_e49423da4792,stable open circuit voltage + short circuit current,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1410,1339,1008,945
42150,TC_bdcdf60172a0,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_acd5b0352c30,GC_d18c91f9affa::GC_ef9b72ac197b,temperature difference + smallest temperature difference,GC_ef9b72ac197b,smallest temperature difference,mechanism_or_process,1,1,0,0,,,TP_acd5b0352c30,CL_447b57a1f2ac,GC_5b704f82a7d4::GC_ef9b72ac197b,stable open circuit voltage + smallest temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1411,1340,1009,946
42151,TC_d98c0251c7ee,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_b053d171b17d,GC_c6f96235805f::GC_d18c91f9affa,tecs + temperature difference,GC_c6f96235805f,tecs,literal_formula,1,1,0,0,,,TP_b053d171b17d,CL_fb3ee3f06c9c,GC_5b704f82a7d4::GC_c6f96235805f,stable open circuit voltage + tecs,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1412,1341,1010,947
42152,TC_9598f3f23569,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_b64106743e69,GC_c27ca6c16743::GC_d18c91f9affa,average temperature difference + temperature difference,GC_c27ca6c16743,average temperature difference,mechanism_or_process,1,1,0,0,,,TP_b64106743e69,CL_fec5fbf0c02a,GC_5b704f82a7d4::GC_c27ca6c16743,stable open circuit voltage + average temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1413,1342,1011,948
42153,TC_4f9ea2d886ae,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_b6b8c2102150,GC_5c9d495e3ca6::GC_d18c91f9affa,additional voltage + temperature difference,GC_5c9d495e3ca6,additional voltage,outcome_or_property,1,1,0,0,,,TP_b6b8c2102150,CL_8c4531493081,GC_5b704f82a7d4::GC_5c9d495e3ca6,stable open circuit voltage + additional voltage,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1414,1343,1012,949
42154,TC_c76facc2a8df,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_bb1fc2d34b22,GC_d18c91f9affa::GC_d79839c8cbbe,temperature difference + temperature insensitive power density,GC_d79839c8cbbe,temperature insensitive power density,outcome_or_property,1,1,0,0,,,TP_bb1fc2d34b22,CL_fd7a6abe45c3,GC_5b704f82a7d4::GC_d79839c8cbbe,stable open circuit voltage + temperature insensitive power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1415,1344,1013,950
42155,TC_fe227f2dcc89,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_c8853ad1edf3,GC_bc40ec661b17::GC_d18c91f9affa,k3fe + temperature difference,GC_bc40ec661b17,k3fe,literal_formula,1,1,0,0,,,TP_c8853ad1edf3,CL_c6c1c9d20def,GC_5b704f82a7d4::GC_bc40ec661b17,stable open circuit voltage + k3fe,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1416,1345,1014,951
42156,TC_41f8c1e204d5,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_ce8e1246423f,GC_6cdb23f33c74::GC_d18c91f9affa,seebeck coefficient + temperature difference,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,3,3,0,0,,,TP_ce8e1246423f,CL_906b5107eb48,GC_5b704f82a7d4::GC_6cdb23f33c74,stable open circuit voltage + seebeck coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,4,1,4,27,1,3826,434,363,307,244
42157,TC_65a3655d5d3e,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_cf6615b1adb3,GC_7502dbb07223::GC_d18c91f9affa,gradient + temperature difference,GC_7502dbb07223,gradient,mechanism_or_process,1,1,0,0,,,TP_cf6615b1adb3,CL_94bbfd855fa5,GC_5b704f82a7d4::GC_7502dbb07223,stable open circuit voltage + gradient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1417,1346,1015,952
42158,TC_055208fe6bf8,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_dc24552919c4,GC_4a92e5f4fe38::GC_d18c91f9affa,hydrogel + temperature difference,GC_4a92e5f4fe38,hydrogel,material_or_structure,1,2,0,0,,,TP_dc24552919c4,CL_b59b0a4ecac4,GC_4a92e5f4fe38::GC_5b704f82a7d4,stable open circuit voltage + hydrogel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,27,2,3826,836,765,603,540
42159,TC_75f54d135777,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_e816a1d98272,GC_76c31f221934::GC_d18c91f9affa,temperature difference 'normalised' power + temperature difference,GC_76c31f221934,temperature difference 'normalised' power,outcome_or_property,1,1,0,0,,,TP_e816a1d98272,CL_d5cda3ae558b,GC_5b704f82a7d4::GC_76c31f221934,stable open circuit voltage + temperature difference 'normalised' power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1418,1347,1016,953
42160,TC_d7687704f5cb,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_ed57b76da215,GC_3130d1eb0f84::GC_d18c91f9affa,maximum short circuit current + temperature difference,GC_3130d1eb0f84,maximum short circuit current,outcome_or_property,1,1,0,0,,,TP_ed57b76da215,CL_a531c9532e75,GC_3130d1eb0f84::GC_5b704f82a7d4,stable open circuit voltage + maximum short circuit current,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1419,1348,1017,954
42161,TC_1e991d547f3a,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_f58603ba41fb,GC_62ba096edb7d::GC_d18c91f9affa,maximum mass power density + temperature difference,GC_62ba096edb7d,maximum mass power density,outcome_or_property,1,1,0,0,,,TP_f58603ba41fb,CL_ee807b0fd588,GC_5b704f82a7d4::GC_62ba096edb7d,stable open circuit voltage + maximum mass power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1420,1349,1018,955
42162,TC_523373da886f,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2970338c117a,GC_5b704f82a7d4::GC_d18c91f9affa,stable open circuit voltage + temperature difference,GC_5b704f82a7d4,stable open circuit voltage,outcome_or_property,1,1,0,0,,,IP_2970338c117a,TP_f80de18099f4,GC_86fd9368247a::GC_d18c91f9affa,impedance spectroscopy + temperature difference,GC_86fd9368247a,impedance spectroscopy,evidence_method,1,1,0,0,,,TP_f80de18099f4,CL_758cf871e04a,GC_5b704f82a7d4::GC_86fd9368247a,stable open circuit voltage + impedance spectroscopy,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1421,1350,,
42163,TC_b44a1b9b4684,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2b6f3fcadc40,GC_d18c91f9affa::GC_d41af0662572,temperature difference + designed cmts/kcl/gelatin sensor,GC_d41af0662572,designed cmts/kcl/gelatin sensor,device_or_context,1,1,0,0,,,IP_2b6f3fcadc40,TP_199f7605d733,GC_960b80cb60b1::GC_d18c91f9affa,temperature insensitive power + temperature difference,GC_960b80cb60b1,temperature insensitive power,outcome_or_property,2,2,0,0,,,TP_199f7605d733,CL_2d0e93b31be0,GC_960b80cb60b1::GC_d41af0662572,designed cmts/kcl/gelatin sensor + temperature insensitive power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,27,1,3826,575,504,,
42164,TC_faf08d17c8d3,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2b6f3fcadc40,GC_d18c91f9affa::GC_d41af0662572,temperature difference + designed cmts/kcl/gelatin sensor,GC_d41af0662572,designed cmts/kcl/gelatin sensor,device_or_context,1,1,0,0,,,IP_2b6f3fcadc40,TP_1a39941741bf,GC_a975cc9b2d20::GC_d18c91f9affa,electrode separation + temperature difference,GC_a975cc9b2d20,electrode separation,mechanism_or_process,1,2,0,0,,,TP_1a39941741bf,CL_51c526d06d8f,GC_a975cc9b2d20::GC_d41af0662572,designed cmts/kcl/gelatin sensor + electrode separation,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,27,1,3826,837,766,,
42165,TC_031250d8f7e2,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2b6f3fcadc40,GC_d18c91f9affa::GC_d41af0662572,temperature difference + designed cmts/kcl/gelatin sensor,GC_d41af0662572,designed cmts/kcl/gelatin sensor,device_or_context,1,1,0,0,,,IP_2b6f3fcadc40,TP_1a52f2a8d14f,GC_708a5286c31b::GC_d18c91f9affa,sno2 + temperature difference,GC_708a5286c31b,sno2,literal_formula,1,1,0,0,,,TP_1a52f2a8d14f,CL_5e5ca0efb16f,GC_708a5286c31b::GC_d41af0662572,designed cmts/kcl/gelatin sensor + sno2,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1422,1351,,
42166,TC_0f43df3fea22,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2b6f3fcadc40,GC_d18c91f9affa::GC_d41af0662572,temperature difference + designed cmts/kcl/gelatin sensor,GC_d41af0662572,designed cmts/kcl/gelatin sensor,device_or_context,1,1,0,0,,,IP_2b6f3fcadc40,TP_1ff32a4b3167,GC_85bcb1f79794::GC_d18c91f9affa,energy storage coefficient + temperature difference,GC_85bcb1f79794,energy storage coefficient,outcome_or_property,1,1,0,0,,,TP_1ff32a4b3167,CL_84c92359bded,GC_85bcb1f79794::GC_d41af0662572,designed cmts/kcl/gelatin sensor + energy storage coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1423,1352,,
42167,TC_6959a6012072,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2b6f3fcadc40,GC_d18c91f9affa::GC_d41af0662572,temperature difference + designed cmts/kcl/gelatin sensor,GC_d41af0662572,designed cmts/kcl/gelatin sensor,device_or_context,1,1,0,0,,,IP_2b6f3fcadc40,TP_3892728e5423,GC_bbb29d51b9cd::GC_d18c91f9affa,output voltage + temperature difference,GC_bbb29d51b9cd,output voltage,outcome_or_property,1,1,0,0,,,TP_3892728e5423,CL_8de57df5ebe3,GC_bbb29d51b9cd::GC_d41af0662572,designed cmts/kcl/gelatin sensor + output voltage,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1424,1353,,
42168,TC_8dbe7071bf04,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2b6f3fcadc40,GC_d18c91f9affa::GC_d41af0662572,temperature difference + designed cmts/kcl/gelatin sensor,GC_d41af0662572,designed cmts/kcl/gelatin sensor,device_or_context,1,1,0,0,,,IP_2b6f3fcadc40,TP_38dd1ddc7978,GC_d18c91f9affa::GC_f8594c410875,temperature difference + power density,GC_f8594c410875,power density,outcome_or_property,1,1,0,0,,,TP_38dd1ddc7978,CL_5a027a9144be,GC_d41af0662572::GC_f8594c410875,designed cmts/kcl/gelatin sensor + power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1425,1354,,
42169,TC_9fe0c2d69814,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,False,False,27,27,71,54,IP_2b6f3fcadc40,GC_d18c91f9affa::GC_d41af0662572,temperature difference + designed cmts/kcl/gelatin sensor,GC_d41af0662572,designed cmts/kcl/gelatin sensor,device_or_context,1,1,0,0,,,IP_2b6f3fcadc40,TP_3d9d81d330be,GC_56a51e7cc5ee::GC_d18c91f9affa,carnot efficiency + temperature difference,GC_56a51e7cc5ee,carnot efficiency,outcome_or_property,1,1,0,0,,,TP_3d9d81d330be,CL_3fd87a46053f,GC_56a51e7cc5ee::GC_d41af0662572,designed cmts/kcl/gelatin sensor + carnot efficiency,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,1426,1355,,
