pair_id,analysis_layer,pair_key,left_global_concept_id,left_label,right_global_concept_id,right_label,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,example_evidence_sentence,example_left_surface,example_right_surface
TP_e7a78c10e783,TG,GC_83da460d81ee::GC_99cc5cc07851,GC_83da460d81ee,swelling rate,GC_99cc5cc07851,swelling,1,1,0,2025,2025,P0252,10.1021/acsaem.5c00167,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility","In light of this, we developed a polyanionic polymer hydrogel thermocell composed of sodium polyacrylate cross-linked with sodium alginate (PANa-SA), which demonstrates an extensibility of 314%, a swelling rate of 571% in 0.4 M equimolar K3[Fe(CN)6]/K4[Fe(CN)6] solutions, and a moisture retainability of 94% over 4 weeks.",swelling rate,swelling
TP_51b6089490ee,TG,GC_83da460d81ee::GC_b532a5440dd8,GC_83da460d81ee,swelling rate,GC_b532a5440dd8,k3,1,1,0,2025,2025,P0252,10.1021/acsaem.5c00167,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility","In light of this, we developed a polyanionic polymer hydrogel thermocell composed of sodium polyacrylate cross-linked with sodium alginate (PANa-SA), which demonstrates an extensibility of 314%, a swelling rate of 571% in 0.4 M equimolar K3[Fe(CN)6]/K4[Fe(CN)6] solutions, and a moisture retainability of 94% over 4 weeks.",swelling rate,K3
TP_337fe4d4a0df,TG,GC_83da460d81ee::GC_e89d14e00520,GC_83da460d81ee,swelling rate,GC_e89d14e00520,cross linked,1,1,0,2025,2025,P0252,10.1021/acsaem.5c00167,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility","In light of this, we developed a polyanionic polymer hydrogel thermocell composed of sodium polyacrylate cross-linked with sodium alginate (PANa-SA), which demonstrates an extensibility of 314%, a swelling rate of 571% in 0.4 M equimolar K3[Fe(CN)6]/K4[Fe(CN)6] solutions, and a moisture retainability of 94% over 4 weeks.",swelling rate,cross-linked
TP_e7a03f652b50,TG,GC_83da460d81ee::GC_fd6c2618759c,GC_83da460d81ee,swelling rate,GC_fd6c2618759c,polyanionic polymer hydrogel,1,1,0,2025,2025,P0252,10.1021/acsaem.5c00167,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility","In light of this, we developed a polyanionic polymer hydrogel thermocell composed of sodium polyacrylate cross-linked with sodium alginate (PANa-SA), which demonstrates an extensibility of 314%, a swelling rate of 571% in 0.4 M equimolar K3[Fe(CN)6]/K4[Fe(CN)6] solutions, and a moisture retainability of 94% over 4 weeks.",swelling rate,polyanionic polymer hydrogel
TP_fbfa03ad4bb3,TG,GC_842144ce90c3::GC_f50bbe3cdc5d,GC_842144ce90c3,energy conversion efficiency,GC_f50bbe3cdc5d,temperature gradient,1,1,0,2019,2019,P0207,10.1039/c9ee01930h,Simultaneous energy harvesting and storage via solar-driven regenerative electrochemical cycles,"A high energy conversion efficiency (1.23%, and 11.9% versus the Carnot efficiency) is achieved under a low temperature gradient of 35 degrees C.",energy conversion efficiency,temperature gradient
TP_a10eac57053f,TG,GC_843294ffb6b0::GC_a96e785527e1,GC_843294ffb6b0,charge transfer,GC_a96e785527e1,electrical energy conversion,1,1,0,2017,2017,P0324,10.1007/s10800-016-1010-9,Sub-zero temperature thermo-electrochemical energy harvesting system using a self-heating negative temperature coefficient CNT-vanadium oxide cathode,"A decrease in the cell resistance with an increase in the Delta T, and enhanced electrical energy conversion through a charge-transfer mechanism (i.e., Faradaic redox reaction) was observed.",charge-transfer,electrical energy conversion
TP_cae1ef503a9c,TG,GC_843294ffb6b0::GC_bfab31d6e65a,GC_843294ffb6b0,charge transfer,GC_bfab31d6e65a,electrostatic interaction,1,1,0,2012,2012,P0316,10.1149/2.043205jes,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,"Electrostatic interactions with potassium ions altered the charge transfer kinetics for doped CNT electrodes; yet, the symmetry of the charge transfer remained approximately equal to that of pristine CNTs.",charge transfer,Electrostatic interactions
TP_95881e7f8ecd,TG,GC_843294ffb6b0::GC_cc3a953f7daa,GC_843294ffb6b0,charge transfer,GC_cc3a953f7daa,faradaic redox reaction,1,1,0,2017,2017,P0324,10.1007/s10800-016-1010-9,Sub-zero temperature thermo-electrochemical energy harvesting system using a self-heating negative temperature coefficient CNT-vanadium oxide cathode,"A decrease in the cell resistance with an increase in the Delta T, and enhanced electrical energy conversion through a charge-transfer mechanism (i.e., Faradaic redox reaction) was observed.",charge-transfer,Faradaic redox reaction
TP_d0d895cdad3e,TG,GC_8502acdfe77d::GC_9112a3072547,GC_8502acdfe77d,single source,GC_9112a3072547,conducting polymer,1,1,0,2022,2022,P0194,10.1039/d2ee00846g,Vapor and heat dual-drive sustainable power for portable electronics in ambient environments,"Based on the ternary aggregate of a polyelectrolyte, conducting polymer and a redox couple, the vapor and heat dual-drive electric generator (VHG) of 1 cm(2) offers an open circuit voltage of 0.9 V, and a sustainable short-circuit-current density of up to 0.8 mA cm(-2), much higher than that of single-source generators.",single-source,conducting polymer
TP_eeba3f3ce89b,TG,GC_8502acdfe77d::GC_bf9cba2e92a8,GC_8502acdfe77d,single source,GC_bf9cba2e92a8,sustainable short circuit current,1,1,0,2022,2022,P0194,10.1039/d2ee00846g,Vapor and heat dual-drive sustainable power for portable electronics in ambient environments,"Based on the ternary aggregate of a polyelectrolyte, conducting polymer and a redox couple, the vapor and heat dual-drive electric generator (VHG) of 1 cm(2) offers an open circuit voltage of 0.9 V, and a sustainable short-circuit-current density of up to 0.8 mA cm(-2), much higher than that of single-source generators.",single-source,sustainable short-circuit-current
TP_62c0220fbf15,TG,GC_85624a68e163::GC_d62dfbbcde48,GC_85624a68e163,free standing film,GC_d62dfbbcde48,free standing,1,1,0,2018,2018,P0306,10.1039/c8se00224j,Flexible and non-volatile redox active quasi-solid state ionic liquid based electrolytes for thermal energy harvesting,"Polyvinylidene difluoride (PVDF) or poly(vinylidene fluoride-co-hexafluoropropene) (PVDF-HFP) was added to an ionic liquid electrolyte, consisting of a [Co(bpy)(3)](2+/3+) redox couple in 1-ethyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide ([C(2)mim][NTf2]), to produce either soft gels or free-standing films depending on the polymer content.",free-standing films,free-standing
TP_1ff32a4b3167,TG,GC_85bcb1f79794::GC_d18c91f9affa,GC_85bcb1f79794,energy storage coefficient,GC_d18c91f9affa,temperature difference,1,1,0,2025,2025,P0161,10.1016/j.energy.2025.138779,Experimental investigations on thermally induced energy storage characteristics of hydrogel thermo-electrochemical cells for low-grade heat recovery,"The thermally induced energy storage performance is greatly affected by above parameters, for example, the areal capacitance and the energy storage coefficient both decreased by about 57.5 % when the temperature difference of the electrode increases from 10 degrees C similar to to 30 degrees C.",energy storage coefficient,temperature difference
TP_2acc1ef2e5e4,TG,GC_866ed555ec85::GC_ffb583ea6e97,GC_866ed555ec85,effective gelled electrolyte,GC_ffb583ea6e97,self healing,1,1,0,2017,2017,P0208,10.1016/j.electacta.2016.12.152,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,"Fumed silica and gelatine were not found to be sufficient gelling agents, whereas agar agar (agarose) and beads of poly(sodium acrylate) were found to form effective gelled electrolytes; the latter gel was also self-healing.",effective gelled electrolytes,self-healing
TP_60fcb7509061,TG,GC_86fd9368247a::GC_a227cb5b6795,GC_86fd9368247a,impedance spectroscopy,GC_a227cb5b6795,cnt buckypaper electrode,1,1,0,2012,2012,P0316,10.1149/2.043205jes,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,"CNT buckypaper electrodes doped with nitrogen and boron were characterized using cyclic voltammetry, impedance spectroscopy, and TEC test with potassium ferri/ferrocyanide electrolyte.",impedance spectroscopy,CNT buckypaper electrodes
TP_a0484c815236,TG,GC_86fd9368247a::GC_cce53c102e7d,GC_86fd9368247a,impedance spectroscopy,GC_cce53c102e7d,excellent kinetics,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,An impedance spectroscopy analysis under operating conditions (10 K temperature difference) showed that the Sb: SnO2 electrodes exhibit the same excellent kinetics as Pt for all the different thickness.,impedance spectroscopy,excellent kinetics
TP_3c1b8acee42d,TG,GC_86fd9368247a::GC_d09baa14b76e,GC_86fd9368247a,impedance spectroscopy,GC_d09baa14b76e,potassium ferri/ferrocyanide electrolyte,1,1,0,2012,2012,P0316,10.1149/2.043205jes,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,"CNT buckypaper electrodes doped with nitrogen and boron were characterized using cyclic voltammetry, impedance spectroscopy, and TEC test with potassium ferri/ferrocyanide electrolyte.",impedance spectroscopy,potassium ferri/ferrocyanide electrolyte
TP_f80de18099f4,TG,GC_86fd9368247a::GC_d18c91f9affa,GC_86fd9368247a,impedance spectroscopy,GC_d18c91f9affa,temperature difference,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,An impedance spectroscopy analysis under operating conditions (10 K temperature difference) showed that the Sb: SnO2 electrodes exhibit the same excellent kinetics as Pt for all the different thickness.,impedance spectroscopy,temperature difference
TP_06f1bbf3633f,TG,GC_872fb5efeb88::GC_8aa87c1dffcd,GC_872fb5efeb88,mk3,GC_8aa87c1dffcd,gelled electrolyte,1,1,0,2017,2017,P0208,10.1016/j.electacta.2016.12.152,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,"For this reason, we have investigated aqueous thermocells containing potassium ferricyanide and potassium ferrocyanide (0.1 MK3[Fe(CN)(6)]/0.1 MK4[Fe(CN)(6)]) as a gelled electrolyte.",MK3,gelled electrolyte
TP_41a983574135,TG,GC_88b7f55da084::GC_c9aa6483bb2b,GC_88b7f55da084,chemically homogeneous,GC_c9aa6483bb2b,usually employ chemically homogeneous electrolyte,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Thermogalvanic cells, which convert low-grade heat into electricity, usually employ chemically-homogeneous electrolytes that limit the Seebeck response to redox entropy alone.",chemically-homogeneous,usually employ chemically-homogeneous electrolytes
TP_82ffe65dc1f2,TG,GC_88b7f55da084::GC_fa33573849df,GC_88b7f55da084,chemically homogeneous,GC_fa33573849df,redox entropy,1,1,0,2026,2026,P0081,10.1039/d5ta09239f,Thermally-driven chemical heterogeneity produces large thermopower and multiday operability in a thermogalvanic cell,"Thermogalvanic cells, which convert low-grade heat into electricity, usually employ chemically-homogeneous electrolytes that limit the Seebeck response to redox entropy alone.",chemically-homogeneous,redox entropy
TP_ef819147c3e8,TG,GC_89a5ee74d361::GC_9f7c8d72969d,GC_89a5ee74d361,battery free,GC_9f7c8d72969d,processable soft gel,1,1,0,2021,2021,P0074,10.1002/aenm.202102219,All-Soft and Stretchable Thermogalvanic Gel Fabric for Antideformity Body Heat Harvesting Wearable,"The scalable and modular, processable soft gel serves as the groundwork to the realization of prototypical arbitrary fabric design and potentially a new battery-free bodily heat harvesting wearable.",battery-free,processable soft gel
TP_598b251f91a0,TG,GC_8a5af3b977fb::GC_9736b68ba363,GC_8a5af3b977fb,pt electrode,GC_9736b68ba363,sluggish charge transfer,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",Pt electrodes,sluggish charge-transfer
TP_e090a48741f7,TG,GC_8a5af3b977fb::GC_a2f20a82f722,GC_8a5af3b977fb,pt electrode,GC_a2f20a82f722,sno2 cell,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,"Finally, the Carnot-related efficiencies estimated for the Sb: SnO2 cells were in the same order of magnitude as for Pt electrodes.",Pt electrodes,SnO2 cells
TP_d5b6a4238158,TG,GC_8a5af3b977fb::GC_bfa67b12b5ea,GC_8a5af3b977fb,pt electrode,GC_bfa67b12b5ea,cost effective,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",Pt electrodes,cost-effective
TP_31a9579e0e9a,TG,GC_8a5af3b977fb::GC_d6ddcf44d98d,GC_8a5af3b977fb,pt electrode,GC_d6ddcf44d98d,inner sphere,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",Pt electrodes,inner-sphere
TP_f42cf7b9adca,TG,GC_8a5af3b977fb::GC_f8594c410875,GC_8a5af3b977fb,pt electrode,GC_f8594c410875,power density,1,1,0,2023,2023,P0277,10.1002/adfm.202304067,FeNC Electrocatalyst for Enhancing Fe(II)/Fe(III) Redox Kinetics in Thermo-Electrochemical Cells,"Moreover, the use of a cost-effective FeNC electrocatalyst shows redox kinetics and a power density comparable to those of state-of-the-art Pt electrodes, economically compensating for the sluggish charge-transfer kinetics of the inner-sphere redox mechanism.",Pt electrodes,power density
TP_40337f7046f6,TG,GC_8a5af3b977fb::GC_fa1d0596d5bf,GC_8a5af3b977fb,pt electrode,GC_fa1d0596d5bf,carnot related,1,1,0,2024,2024,P0187,10.1016/j.elecom.2024.107683,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,"Finally, the Carnot-related efficiencies estimated for the Sb: SnO2 cells were in the same order of magnitude as for Pt electrodes.",Pt electrodes,Carnot-related
