pair_evidence_id,pair_id,analysis_layer,pair_key,sentence_pair_id,relation_id,paper_id,source_record_ids,doi,title,abstract_sha256,sentence_id,evidence_sentence,left_global_concept_id,left_surface,left_char_start,left_char_end,right_global_concept_id,right_surface,right_char_start,right_char_end,relation_source_surface,relation_source_char_start,relation_source_char_end,predicate_surface,predicate_char_start,predicate_char_end,relation_target_surface,relation_target_char_start,relation_target_char_end,strict_syntax_eligible,graph_eligible,evidence_scope
PE_25dc391bf2e7,IP_8f2f2a6c57b7,iTE,GC_6830a27dcd1c::GC_8a722f448926,SP_871a6a58c78b,,P0552,iTE1_0236,10.1002/aenm.202302472,Giant Thermoelectric Performance of N-Type Ionogels by Synergistic Dopings of Cations and Anions,9a3e820a1dffa47880003eefb574480317379e800e92bc7ac401f733287679ca,7,Both can retard the migration of the BMIM+ cations and thus increase the difference in the mobilities of BMIM+ and BF4-.,GC_6830a27dcd1c,BMIM+ cations,1033,1046,GC_8a722f448926,BMIM+,1033,1038,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_ccd68cdaabfd,IP_8f4072e982d0,iTE,GC_1d1bdcf9a47d::GC_854d252d9a45,SP_f89793ccb5b2,,P0374,iTE1_0047,10.1002/advs.202302685,Ultrasensitive Flexible Thermal Sensor Arrays based on High-Thermopower Ionic Thermoelectric Hydrogel,6d0031b434e761e7d9b943bdb398ff3b5c3fd4c51733c018fb74fc15724885cc,5,"The high p-type thermopower can be attributed to thermodiffusion of Na+ ions under a temperature gradient, while the movement of OH- ions is impeded by the strong electrostatic interaction with the positively charged quaternary amine groups of PQ-10.",GC_1d1bdcf9a47d,Na+ ions,821,829,GC_854d252d9a45,thermodiffusion,802,817,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_fb09562eb730,IP_8f50560d1b91,iTE,GC_09c84fb5d355::GC_d18c91f9affa,SP_f52f287fcba0,,P0379,iTE1_0052,10.1016/j.carbpol.2023.121310,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,a2843fa1c3c9cc1fe48300ce181786aee47a2fcc4e220bd8123ca48f4a9b8cf6,4,"This paper reports a 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized carboxylated bacterial cellulose (TOBC) coordination double-network ionic thermoelectric hydrogel with lithium bis(trifluoromethane) sulfonimide (LiTFSI) as an ion provider for thermodiffusion, as LiTFSI exhibits excellent thermoelectric properties with a maximum power output of up to 538 nW at a temperature difference of 20 K.",GC_09c84fb5d355,maximum power,780,793,GC_d18c91f9affa,temperature difference,822,844,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_65102e85302f,IP_8f54d952fb75,iTE,GC_c2d00d7f1242::GC_ca7786667b4c,SP_998e5ada19ac,,P0729,iTE1_0422,10.1111/ijag.15858,Thermodiffusion of alkali ions in alkali niobophosphate glasses,eac5a1caec080f9f3c69e499681079a0a8284dd18935a430e4d518ab9cb290d2,2,"Ionic Seebeck coefficients and the heats of ion transport have been measured in [Li(Na,K)](2)O-Nb2O5-P2O5 glasses.",GC_c2d00d7f1242,ion transport,185,198,GC_ca7786667b4c,O-Nb2O5-P2O5,234,246,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_2d0319d5e63a,IP_8f98ebfff565,iTE,GC_e7888ba5e114::GC_f4a6a0344f96,SP_959b1cb0c7d1,,P0580,iTE1_0265,10.1021/acsami.6c01737,Simultaneous Enhancement of Thermoelectric and Mechanical Properties in Recyclable Transparent Ionogels via In-Situ Phase Separation,a5dc6617248d6ad2235c40b33919482e4d4318c750f258067a56c668b5a2804b,6,"This design significantly improved the mechanical properties of the ionogel by leveraging the reinforcing effect of the HPC fibers, which also created an IL-rich spherical structure through in situ microphase separation that promoted efficient ion migration.",GC_e7888ba5e114,ionogel,751,758,GC_f4a6a0344f96,ion migration,927,940,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_f92927615a03,IP_8fb161d7a747,iTE,GC_2eb87f466fc1::GC_cf542d621742,SP_acc134c45e0c,,P0553,iTE1_0237,10.1002/aenm.202200858,Giant Thermoelectric Properties of Ionogels with Cationic Doping,be0e629cc28ccd6661d12a35e293877c4400afbe4ed51976e2cc59d96f372df1,5,"Moreover, through the combination with the solid networks engineering by an anti-solvent to PVDF-HFP, the PVDF-HFP/EMIM:DCA ionogel doped with 0.5 mol% Na+ with respect to EMIM+ exhibits an ionic thermopower of 43.8 +/- 1.0 mV K-1, ionic conductivity of 19.4 +/- 0.3 mS cm(-1) and thermal conductivity of 0.183 W m(-1) K-1 at the relative humidity of 85% and room temperature.",GC_2eb87f466fc1,anti-solvent,806,818,GC_cf542d621742,thermal conductivity,1011,1031,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_966478beb141,IP_8fc8cd933827,iTE,GC_060f81f57b21::GC_b8ac594e358f,SP_5a243119b559,,P0585,iTE1_0271,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,97772ffcd3adfa02c508507209dc15d82b0aff152f8e0128e7900164195b5c39,4,"However, conventional ionogels typically possess disordered polymer networks, which lead to low ionic conductivity and limited Seebeck coefficient enhancement.",GC_060f81f57b21,typically possess disordered polymer,589,625,GC_b8ac594e358f,possess disordered polymer networks,599,634,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_e9ea539e9d54,IP_8fd7a65e0811,iTE,GC_6cdb23f33c74::GC_fd60a1db5fcf,SP_220922dbc8fb,,P0379,iTE1_0052,10.1016/j.carbpol.2023.121310,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,a2843fa1c3c9cc1fe48300ce181786aee47a2fcc4e220bd8123ca48f4a9b8cf6,5,"The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1.",GC_6cdb23f33c74,Seebeck coefficient,987,1006,GC_fd60a1db5fcf,interactions,858,870,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_4e5bdba9d4d4,IP_8fee119db9b6,iTE,GC_906791189bba::GC_f50bbe3cdc5d,SP_483ed6e1e9e7,,P1433,iTE2_0153,10.1063/5.0174133,A perspective on stretchable ionic thermoelectric supercapacitors for wearable applications: Present and challenges,42c8d1d05310961f5d265599c1b78131bc211ed1a9d6673f414d00e4a6e1ab27,3,"In particular, i-TE supercapacitors (ITESCs) based on thermodiffusion under a temperature gradient in redox-free electrolytes exhibit Seebeck coefficients larger than 10 mV K-1.",GC_906791189bba,redox-free,501,511,GC_f50bbe3cdc5d,temperature gradient,477,497,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_184043ec4957,IP_900d69c1ddf4,iTE,GC_bc536166f47d::GC_c03b394ecdb8,SP_2a0b9671fb19,,P0436,iTE1_0112,10.1126/sciadv.aef5852,Multifunctional ionic thermoelectric elastomer enhanced by Le Chatlier principle in synergistic supramolecular hydrogen bonding system,e9fa815f7dd8ef403b01f4fad3ded1f927b79af7d8dffd220a96c97df592c1b4,4,"Specifically, the PVA-IP6-ChCl ternary ionogel achieved a remarkable thermopower of 53.92 millivolts per kelvin and a high ionic conductivity of 10.64 millisiemens per centimeter at 80% relative humidity.",GC_bc536166f47d,ionic conductivity,819,837,GC_c03b394ecdb8,remarkable thermopower,754,776,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_a59631375b6d,IP_901ad1daed6f,iTE,GC_520afde8cbd6::GC_bf31b6cffc23,SP_32f5e8f55054,,P0496,iTE1_0174,10.1021/acsapm.5c00177,Dual-Cation Doping Thermoelectric PVA Hydrogel for Self-Powered Strain Sensors,2ad3d3c368ce03c06e0897215110e8cc463a82da184ded06c8c902ee9dbec610,6,"Furthermore, the PVA/HCl/NaCl ionic hydrogels exhibit good tensile strength (0.65 MPa) and sensitivity (GF = 1.25), making them suitable as flexible strain sensors to monitor body movement, with potential application in the field of wearable electronics.",GC_520afde8cbd6,good tensile strength,1233,1254,GC_bf31b6cffc23,PVA/HCl/NaCl ionic hydrogels,1196,1224,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_bf8ae3b70279,IP_9050ad1bc381,iTE,GC_b5a2446cb394::GC_e49c8de30910,SP_c20435a7dfbe,,P0620,iTE1_0308,10.1039/d1tc04466d,The role of absorbed water in ionic liquid cellulosic electrolytes for ionic thermoelectrics,1baebcbe863d8ae5e74278ee153a2be0a18cdba63fe19ca1dba0107e94e406ad,6,"We identified the contribution of a hydrovoltaic voltage generated from water concentration difference as the main reason for the enhanced apparent ionic Seebeck coefficient, which depends on the kinetics of water absorption and desorption on the cold and hot side of the device.",GC_b5a2446cb394,kinetics,928,936,GC_e49c8de30910,water concentration difference,804,834,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_eb71c52a027f,IP_906444503e99,iTE,GC_73004248e2ac::GC_e7888ba5e114,SP_05fcf9448ca8,,P0680,iTE1_0372,10.1016/j.cej.2025.168809,Mixed ion-electron conductors with ultrahigh thermopower for heat harvesting from both fluctuated and steady temperature gradients,81ff7bc47f83590d665f38d75a02eac797a7453681a10fb1239839b6b44dcfff,7,"An ionogel blended with Ag nanowires (AgNWs) is used as the active material of the MTEGs, and it is a mixed ion-electron conductor because the ionic liquid is an ionic conductor while the AgNWs can form electronically conductive networks.",GC_73004248e2ac,electronically conductive networks,993,1027,GC_e7888ba5e114,ionogel,793,800,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_389eb62996cc,IP_9066219ed7c4,iTE,GC_7802ae4324c7::GC_bc536166f47d,SP_105a9a8177b4,,P0559,iTE1_0243,10.1039/d1ta09707e,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,efb2354e24a7a6f103de82e024aad591d57d1fc59b6385251be227c193a98f38,4,"ChCl:EG is a deep eutectic solvent with high ionic conductivity and non-volatility like ionic liquids, and it has advantages of low cost and environment friendliness in comparison with ionic liquids.",GC_7802ae4324c7,deep eutectic solvent,625,646,GC_bc536166f47d,ionic conductivity,657,675,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_ddca602d907e,IP_9066219ed7c4,iTE,GC_7802ae4324c7::GC_bc536166f47d,SP_d7f3e4d8293f,,P0685,iTE1_0377,10.1002/app.70650,Green Hybrid Nanocomposite Gel of Cellulose Nanofibers and Carbon Nanotubes Impregnated With DES for Renewable Low-Grade Heat Energy Harvesting,a603d6100a6987fcf3c797d30a8980883d4b7fd14621278166401b13b27a1fbf,3,"The incorporation of a deep eutectic solvent (DES) significantly enhances ionic mobility, yielding a Seebeck coefficient of 4.00 mV K-1, a power factor of 115.09 mu W m(-1) K-2, and an ionic conductivity of 10.35 mS cm-1.",GC_7802ae4324c7,deep eutectic solvent,403,424,GC_bc536166f47d,ionic conductivity,565,583,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_7726d06e48c3,IP_9066219ed7c4,iTE,GC_7802ae4324c7::GC_bc536166f47d,SP_c6120959785f,,P1404,iTE2_0122,10.1016/j.carbon.2026.121756,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,1e0447b2dc87446d0ada63950e5268a714c3b8fe2f645e57b30932e52939eaa3,6,"When integrated into a polyacrylamide (PAM) network containing a deep eutectic solvent (DES), the resulting SGO-based eutectogel exhibits a high ionic Seebeck coefficient of 18.0 mV K-1, an ionic conductivity of 7.95 mS cm(-1), and a dimensionless figure of merit (zT(i)) of 0.71.",GC_7802ae4324c7,deep eutectic solvent,1084,1105,GC_bc536166f47d,ionic conductivity,1209,1227,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_00c3b40e21d6,IP_90b4405b9d40,iTE,GC_76e61969263b::GC_b9e0f7aed71f,SP_3a20996f405e,,P0509,iTE1_0188,10.1016/j.cej.2024.149344,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,2dfed10277013ce5de859724fece47365d7d102628786566115e73ce37319cc5,5,"They also possess exceptional mechanical properties, with a tensile strain of up to 367 % and a tensile strength of 2.19 MPa.",GC_76e61969263b,possess exceptional mechanical properties,784,825,GC_b9e0f7aed71f,MPa,895,898,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_2cc204045d09,IP_90c5861f8c26,iTE,GC_1e4633c244ec::GC_a3047495ab0d,SP_764461cfaddd,,P1468,iTE2_0188,10.1002/advs.75158,Programmable Hydration Pathways Enable Reconfigurable Ionic Thermoelectrics for Energy Harvesting and Thermal-Tactile Interaction,d351b48de7eefe0a4e01d58ac6721979bb9228fd18725df6e370a5f71de18c2a,2,"Here we realize reconfigurable iTE performance in polyquaternium hydrogels by programming hydration pathways across scales, coupling microscopic solvation and polymer-ion interactions to mesoscopic water channels and macroscopic boundary conditions.",GC_1e4633c244ec,coupling,252,260,GC_a3047495ab0d,polyquaternium hydrogels,178,202,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_5f039144e59d,IP_90c72cb24eef,iTE,GC_4b155e3c784d::GC_54a7aa9ef424,SP_5668a58dc048,AR_8500fd08aa9a,P0360,iTE1_0032,10.1016/j.energy.2025.138825,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,be755e8eadb0a8fc6be9d6a2dc853bbae6d8bf6f4f8bed1a0085da819d2f753c,3,"Based on ion-selective transport in nanopores under a temperature gradient, osmotic energy conversion becomes a potential technique to realize efficient thermoelectric conversion.",GC_4b155e3c784d,thermoelectric conversion,445,470,GC_54a7aa9ef424,osmotic energy conversion,368,393,osmotic energy conversion,368,393,realize,427,434,thermoelectric conversion,445,470,False,False,non_strict_relation_candidate
PE_5d52fd4cd54a,IP_90ced4931029,iTE,GC_1bfffc0ec587::GC_4851f3b91754,SP_3b474c577421,,P0689,iTE1_0381,10.1126/sciadv.abj3019,Giant and bidirectionally tunable thermopower in nonaqueous ionogels enabled by selective ion doping,de778a28fd056bc87be492922af45f6c0588afda55d537b0c196b0ba3e29b060,5,A thermopower regulation strategy through ion doping to selectively induce ion aggregates to enhance ion-ion interactions is proposed.,GC_1bfffc0ec587,thermopower regulation,584,606,GC_4851f3b91754,ion-ion interactions,683,703,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_d71d2e21aac5,IP_90d9e36ef7d9,iTE,GC_1596a148ac61::GC_f10fa3299bc6,SP_336e887a28f8,,P0385,iTE1_0059,10.1002/adfm.202301178,Ionic Thermoelectric Properties of Reconstructed Lamellar Vanadium Pentoxide Membranes,7cbba7dd1bef89d86df4d0187250286576e51a9cee04a0fae08fbfb8a37e6e08,4,The high Seebeck coefficient (S = 14.5 +/- 0.5 mV K-1) of the V2O5 membrane (VO-M) is attributed to temperature gradient-induced unidirectional transport of protons through the percolated network of 2D nanofluidic channels.,GC_1596a148ac61,V2O5 membrane,532,545,GC_f10fa3299bc6,V2O5,532,536,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_bcf463a3fcdf,IP_90e3217b4dcb,iTE,GC_d8c6aec66db0::GC_dee3c7cb981c,SP_6912ed28d940,,P1707,iTE2_0434,10.1021/acsapm.5c03601,Dual-Functional Ion-Conductive γ-PGA-GMA Hydrogels for Wearable Strain Sensing and Thermal Energy Harvesting,df1361939d4e8d3eb1b285ac6ee25aa4ce1d6f71528828d3e58ffa58045cc4e4,6,"The IPGH-based strain sensor exhibited a gauge factor of 1.84, rapid response (<500 ms), and stable operation over 800 strain cycles.",GC_d8c6aec66db0,strain sensor,920,933,GC_dee3c7cb981c,gauge factor,946,958,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_881d62a23490,IP_90f9010fb524,iTE,GC_6e9e6f132706::GC_813042ee9f48,SP_4d0b4b0c2876,,P0361,iTE1_0033,10.1007/s42765-025-00529-6,Rational Design of Robust and Efficient Natural Leather-Based Ionic Thermoelectric Detectors for Energy-Autonomous and Anti-scalding,2526e10ac32001c5fe84b3ea4036fff8ace7170ee18fbdefdfbf478c644517b9,5,"Combined with its excellent thermal stability, mechanical performance, flexibility, durability, low cost, and outstanding capabilities for low-grade heat harvesting and thermal sensing, the LITE-SC0.75 M detector bearing long service life would show great promise in automatic anti-scalding alarm suitable for multiple scenarios and extreme environments.",GC_6e9e6f132706,excellent thermal stability,973,1000,GC_813042ee9f48,anti-scalding,1232,1245,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_772cde8bdee7,IP_913697b2afc1,iTE,GC_030e2d8d54dd::GC_a67f68fd388c,SP_7125b11a896c,,P0677,iTE1_0368,10.1002/smll.202311811,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,5d4fe31de81f357404e988e6620b638bb53b224aeb721d0f9bf7eb741d2cce8e,2,"Herein, a hydrogel composed of two core constituents, namely the negatively-charged 2-acrylamido-2-methylpropanesulfonic acid and the zwitterionic (ZI) sulfobetaine acrylamide, is engineered into a double-network hydrogel.",GC_030e2d8d54dd,double-network,323,337,GC_a67f68fd388c,negatively-charged,190,208,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_fe012fdbf672,IP_9140210a49e5,iTE,GC_0e2a88043ab5::GC_3be2e7216e42,SP_83ffb7e41039,,P0816,iTE1_0509,10.1021/acsami.5c00480,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,1ea2b3de51663c0f7c401824557144f0b017474ba996152f085f0551b77d4d44,2,"This work reports stretchable thermoelectric composites based on porous laser-induced graphene foams and an ion hydrogel, aiming to create a self-powered sensor that can detect temperature changes and strain with high accuracy.",GC_0e2a88043ab5,stretchable thermoelectric composites,198,235,GC_3be2e7216e42,self-powered,321,333,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_556dc880d0f3,IP_91439d8e3bcf,iTE,GC_b9f06a781120::GC_f30a91734f73,SP_ae4d6af31ef9,,P0670,iTE1_0361,10.1002/advs.202414389,Cation-Anchoring-Induced Efficient n-Type Thermo-Electric Ionogel with Ultra-High Thermopower,e7222a5220a2533ee0bc181605c2d7440803ace0bff4d4ddcc662c985568ddb9,5,"The synergistic combination of photo-polymerization and hydrogen-bonding networks effectively immobilizes imidazolium cations while enabling rapid chloride ion transport, creating a pronounced cation-anion mobility disparity that yields a substantial negative ionic Seebeck coefficient of -7.16 mV K-1.",GC_b9f06a781120,negative ionic Seebeck coefficient,950,984,GC_f30a91734f73,pronounced cation-anion,881,904,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_a54decfcd489,IP_914cb250ceb5,iTE,GC_010417ccd7d9::GC_71601b4554fe,SP_5d686f5bcbf8,,P0552,iTE1_0236,10.1002/aenm.202302472,Giant Thermoelectric Performance of N-Type Ionogels by Synergistic Dopings of Cations and Anions,9a3e820a1dffa47880003eefb574480317379e800e92bc7ac401f733287679ca,4,"The TE performances can be further improved through the combination with the anti-solvent method, and the ZTi value can be up to 1.7 under 91% RH, the highest for n-type ionogels.",GC_010417ccd7d9,n-type ionogels,743,758,GC_71601b4554fe,ZTi,686,689,,,,,,,,,,False,False,same_sentence_cooccurrence_only
PE_a2a4ce3001f9,IP_9156ab846836,iTE,GC_c3eb7b612534::GC_f524864580ba,SP_c8159e775bb6,,P0585,iTE1_0271,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,97772ffcd3adfa02c508507209dc15d82b0aff152f8e0128e7900164195b5c39,9,This work proposes a novel strategy for regulating ion migration pathways and provides a fundamental basis for developing high-performance flexible ion-thermoelectric devices and self-powered sensors.,GC_c3eb7b612534,self-powered sensors,1563,1583,GC_f524864580ba,ion-thermoelectric,1532,1550,,,,,,,,,,False,False,same_sentence_cooccurrence_only
