pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_03a5935ecee6,iTE|TG,TC_49a5bac6c473::TC_ebbe1e10d667,TC_49a5bac6c473,material_system,sodium perchlorate (NaClO4),TC_ebbe1e10d667,mechanism,interfacial charge transfer,material_system__mechanism,1,1,1,2026,2026,P0254,10.35848/1347-4065/ae2ec1,Role of strong electrolytes on resistivity components in a liquid themoelectronic converter,1,4,False,0.3869
TP_22addeb6f221,iTE|TG,TC_4bd38733ebee::TC_8dea083ebe59,TC_4bd38733ebee,material_system,deep eutectic solvent,TC_8dea083ebe59,mechanism,solvation entropy,material_system__mechanism,1,1,1,2026,2026,P0264,10.1016/j.jechem.2026.05.024,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,2,6,True,0.3869
TP_a89f89942d5a,iTE|TG,TC_4bd38733ebee::TC_902956facbd0,TC_4bd38733ebee,material_system,deep eutectic solvent,TC_902956facbd0,mechanism,hydrogen bonding,material_system__mechanism,1,1,1,2026,2026,P0264,10.1016/j.jechem.2026.05.024,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,2,3,True,0.3869
TP_88d1fa4a29ab,iTE|TG,TC_4bd38733ebee::TC_c889e0f92f27,TC_4bd38733ebee,material_system,deep eutectic solvent,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,1,1,2026,2026,P0264,10.1016/j.jechem.2026.05.024,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,2,6,True,0.3869
TP_fd2b7fb4197f,iTE|TG,TC_4f82a6a840d2::TC_3cc3f4ae2196,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2026,2026,P0170,10.1016/j.synthmet.2026.118182,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",2,11,True,0.3869
TP_4f64fbc2fbb3,iTE|TG,TC_4f82a6a840d2::TC_575b8475e747,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2026,2026,P0170,10.1016/j.synthmet.2026.118182,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",2,21,True,0.3869
TP_a310fbd8bec7,iTE|TG,TC_4f82a6a840d2::TC_87e040977b41,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_87e040977b41,mechanism,ion diffusion,material_system__mechanism,1,1,1,2026,2026,P0170,10.1016/j.synthmet.2026.118182,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",2,3,True,0.3869
TP_316080e469ec,iTE|TG,TC_4f82a6a840d2::TC_be57b88ac710,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_be57b88ac710,mechanism,moisture-gradient ion transport,material_system__mechanism,1,1,1,2026,2026,P0170,10.1016/j.synthmet.2026.118182,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",2,3,True,0.3869
TP_04eec541a8e9,iTE|TG,TC_4f82a6a840d2::TC_ea0a779a70c0,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_ea0a779a70c0,mechanism,ionic-electronic coupling,material_system__mechanism,1,1,1,2026,2026,P0170,10.1016/j.synthmet.2026.118182,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",2,1,False,0.3869
TP_d21ccd84509d,iTE|TG,TC_53cced42d2aa::TC_125db93329fb,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,30,False,0.3869
TP_7d5226b6ccbc,iTE|TG,TC_53cced42d2aa::TC_28939aa88a59,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_28939aa88a59,mechanism,increases solvation entropy/disorder,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,1,False,0.3869
TP_062b9e1c4ef5,iTE|TG,TC_53cced42d2aa::TC_4b7acc777d4e,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_4b7acc777d4e,mechanism,antisolvent high-entropy liquid-flow thermocell,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,1,False,0.3869
TP_c8c2168cea7a,iTE|TG,TC_53cced42d2aa::TC_8c4ab6a3d69b,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_8c4ab6a3d69b,mechanism,high-entropy redox/ion coupling,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,2,False,0.3869
TP_f9c72d6abb48,iTE|TG,TC_53cced42d2aa::TC_8dea083ebe59,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_8dea083ebe59,mechanism,solvation entropy,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,6,False,0.3869
TP_cc9d94bed65f,iTE|TG,TC_53cced42d2aa::TC_c889e0f92f27,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,6,False,0.3869
TP_5c24e3934884,iTE|TG,TC_53cced42d2aa::TC_d51141fbc0ae,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,14,False,0.3869
TP_8f7dfe370ee3,iTE|TG,TC_53cced42d2aa::TC_e2a3f0650eaa,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,3,False,0.3869
TP_d2d585ea4720,iTE|TG,TC_664fbdd11084::TC_125db93329fb,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,30,False,0.3869
TP_cd2d2ea206cb,iTE|TG,TC_664fbdd11084::TC_28939aa88a59,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_28939aa88a59,mechanism,increases solvation entropy/disorder,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,1,False,0.3869
TP_f853236a5056,iTE|TG,TC_664fbdd11084::TC_4b7acc777d4e,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_4b7acc777d4e,mechanism,antisolvent high-entropy liquid-flow thermocell,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,1,False,0.3869
TP_dd8ffaca817c,iTE|TG,TC_664fbdd11084::TC_8c4ab6a3d69b,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_8c4ab6a3d69b,mechanism,high-entropy redox/ion coupling,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,2,False,0.3869
TP_d2c9d11300ad,iTE|TG,TC_664fbdd11084::TC_8dea083ebe59,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_8dea083ebe59,mechanism,solvation entropy,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,6,False,0.3869
TP_9899022ce45e,iTE|TG,TC_664fbdd11084::TC_c889e0f92f27,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,6,False,0.3869
TP_9e4e7afcead6,iTE|TG,TC_664fbdd11084::TC_d51141fbc0ae,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,14,False,0.3869
TP_11321d49166b,iTE|TG,TC_664fbdd11084::TC_e2a3f0650eaa,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,1,1,1,2026,2026,P0251,10.1039/d5ee04880j,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,1,3,False,0.3869
TP_539e6ef412ce,iTE|TG,TC_6d3814acb95f::TC_1749fa6eb786,TC_6d3814acb95f,material_system,hydrogel,TC_1749fa6eb786,mechanism,fecl3/fecl2. bmim+/h2po4- thermodiffusion,material_system__mechanism,1,1,1,2026,2026,P0080,10.1016/j.cej.2026.175294,Synergy of thermodiffusion and thermogalvanic effect in n-type ionic hydrogel: self-signaled fire warning and enhanced heat harvesting,23,1,False,0.3869
TP_450f5cdebbac,iTE|TG,TC_6d3814acb95f::TC_819db5face89,TC_6d3814acb95f,material_system,hydrogel,TC_819db5face89,mechanism,selective ion transport,material_system__mechanism,1,1,1,2026,2026,P0249,10.1073/pnas.2532302123,Ion transport control in electrolytes via electrochemical doping,23,1,False,0.3869
TP_7f0e2494bbb5,iTE|TG,TC_6d3814acb95f::TC_8dea083ebe59,TC_6d3814acb95f,material_system,hydrogel,TC_8dea083ebe59,mechanism,solvation entropy,material_system__mechanism,1,1,1,2026,2026,P0264,10.1016/j.jechem.2026.05.024,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,23,6,True,0.3869
TP_1809620ba1b9,iTE|TG,TC_6d3814acb95f::TC_b93fc7829d13,TC_6d3814acb95f,material_system,hydrogel,TC_b93fc7829d13,mechanism,ion-selectivity membrane transport,material_system__mechanism,1,1,1,2026,2026,P0249,10.1073/pnas.2532302123,Ion transport control in electrolytes via electrochemical doping,23,3,True,0.3869
TP_7b45a0475951,iTE|TG,TC_6d3814acb95f::TC_ba4e119fd264,TC_6d3814acb95f,material_system,hydrogel,TC_ba4e119fd264,mechanism,configurational-entropy modulation,material_system__mechanism,1,1,1,2026,2026,P0078,10.1016/j.jpowsour.2025.239060,Configurational entropy change-driven enhancement of thermoelectric performance in PVA-based hydrogel thermogalvanic cells,23,2,True,0.3869
TP_ac1c8fcfe79c,iTE|TG,TC_6d3814acb95f::TC_c752810a3a92,TC_6d3814acb95f,material_system,hydrogel,TC_c752810a3a92,mechanism,increases configurational entropy contribution to ionic migration entropy,material_system__mechanism,1,1,1,2026,2026,P0078,10.1016/j.jpowsour.2025.239060,Configurational entropy change-driven enhancement of thermoelectric performance in PVA-based hydrogel thermogalvanic cells,23,1,False,0.3869
TP_13d602f8e93a,iTE|TG,TC_6d3814acb95f::TC_e03c7cc08b9d,TC_6d3814acb95f,material_system,hydrogel,TC_e03c7cc08b9d,mechanism,ion migration,material_system__mechanism,1,1,1,2026,2026,P0078,10.1016/j.jpowsour.2025.239060,Configurational entropy change-driven enhancement of thermoelectric performance in PVA-based hydrogel thermogalvanic cells,23,2,True,0.3869
TP_72b1713b1ef2,iTE|TG,TC_7fa10a6f5ac8::TC_6320028a47d7,TC_7fa10a6f5ac8,material_system,gelatin,TC_6320028a47d7,mechanism,molecular-chaperone redox-gradient stabilization,material_system__mechanism,1,1,1,2026,2026,P0261,10.1080/17452759.2026.2638660,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,6,2,True,0.3869
TP_6e58071b5a32,iTE|TG,TC_835f40651cc0::TC_125db93329fb,TC_835f40651cc0,material_system,PO4,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,1,1,2026,2026,P0080,10.1016/j.cej.2026.175294,Synergy of thermodiffusion and thermogalvanic effect in n-type ionic hydrogel: self-signaled fire warning and enhanced heat harvesting,1,30,False,0.3869
TP_251b84988a8c,iTE|TG,TC_835f40651cc0::TC_1749fa6eb786,TC_835f40651cc0,material_system,PO4,TC_1749fa6eb786,mechanism,fecl3/fecl2. bmim+/h2po4- thermodiffusion,material_system__mechanism,1,1,1,2026,2026,P0080,10.1016/j.cej.2026.175294,Synergy of thermodiffusion and thermogalvanic effect in n-type ionic hydrogel: self-signaled fire warning and enhanced heat harvesting,1,1,False,0.3869
TP_31fa81d27f6b,iTE|TG,TC_835f40651cc0::TC_3cc3f4ae2196,TC_835f40651cc0,material_system,PO4,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2026,2026,P0080,10.1016/j.cej.2026.175294,Synergy of thermodiffusion and thermogalvanic effect in n-type ionic hydrogel: self-signaled fire warning and enhanced heat harvesting,1,11,False,0.3869
TP_1233325dc95d,iTE|TG,TC_835f40651cc0::TC_575b8475e747,TC_835f40651cc0,material_system,PO4,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2026,2026,P0080,10.1016/j.cej.2026.175294,Synergy of thermodiffusion and thermogalvanic effect in n-type ionic hydrogel: self-signaled fire warning and enhanced heat harvesting,1,21,False,0.3869
TP_79ee02ff72aa,iTE|TG,TC_835f40651cc0::TC_af6bbcaf729f,TC_835f40651cc0,material_system,PO4,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,1,2026,2026,P0080,10.1016/j.cej.2026.175294,Synergy of thermodiffusion and thermogalvanic effect in n-type ionic hydrogel: self-signaled fire warning and enhanced heat harvesting,1,10,False,0.3869
TP_26587be69981,iTE|TG,TC_941007e6dc4e::TC_10ea6203ab0a,TC_941007e6dc4e,material_system,polyethylene glycol (PEG),TC_10ea6203ab0a,mechanism,thermal-potential-induced redox reaction,material_system__mechanism,1,1,1,2026,2026,P0175,10.1016/j.nanoen.2025.111648,Thermal potential induced redox reaction enabled ionic thermoelectric generator,1,1,False,0.3869
TP_9a01d47d40d3,iTE|TG,TC_941007e6dc4e::TC_3cc3f4ae2196,TC_941007e6dc4e,material_system,polyethylene glycol (PEG),TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,1,2026,2026,P0175,10.1016/j.nanoen.2025.111648,Thermal potential induced redox reaction enabled ionic thermoelectric generator,1,11,False,0.3869
TP_2c7afc86f8e2,iTE|TG,TC_941007e6dc4e::TC_3cf38e4b2576,TC_941007e6dc4e,material_system,polyethylene glycol (PEG),TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,1,1,1,2026,2026,P0175,10.1016/j.nanoen.2025.111648,Thermal potential induced redox reaction enabled ionic thermoelectric generator,1,5,False,0.3869
TP_bdb4bbd3e014,iTE|TG,TC_941007e6dc4e::TC_575b8475e747,TC_941007e6dc4e,material_system,polyethylene glycol (PEG),TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,1,2026,2026,P0175,10.1016/j.nanoen.2025.111648,Thermal potential induced redox reaction enabled ionic thermoelectric generator,1,21,False,0.3869
TP_3666f016bfab,iTE|TG,TC_941007e6dc4e::TC_ebbe1e10d667,TC_941007e6dc4e,material_system,polyethylene glycol (PEG),TC_ebbe1e10d667,mechanism,interfacial charge transfer,material_system__mechanism,1,1,1,2026,2026,P0175,10.1016/j.nanoen.2025.111648,Thermal potential induced redox reaction enabled ionic thermoelectric generator,1,4,False,0.3869
TP_ec9ab3223f06,iTE|TG,TC_b713a196469a::TC_7fde3f018306,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_7fde3f018306,mechanism,convection and mass transport,material_system__mechanism,1,1,1,2026,2026,P0079,10.1021/acsaem.6c01130,Thermogalvanic Sensor Array for Heat Flux Mapping and Radiative Sensing,12,3,True,0.3869
TP_1e2a2d7761e7,iTE|TG,TC_c0591a33971d::TC_be57b88ac710,TC_c0591a33971d,material_system,ionic liquid,TC_be57b88ac710,mechanism,moisture-gradient ion transport,material_system__mechanism,1,1,1,2026,2026,P0176,10.1002/advs.202520143,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,8,3,True,0.3869
TP_ec4abbc8e795,iTE|TG,TC_c0591a33971d::TC_ec588bb51fa9,TC_c0591a33971d,material_system,ionic liquid,TC_ec588bb51fa9,mechanism,Gutmann-donor ionic-cluster thermodiffusion,material_system__mechanism,1,1,1,2026,2026,P0176,10.1002/advs.202520143,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,8,1,False,0.3869
TP_89878cce9bd6,iTE|TG,TC_c45d20184f79::TC_be57b88ac710,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_be57b88ac710,mechanism,moisture-gradient ion transport,material_system__mechanism,1,1,1,2026,2026,P0176,10.1002/advs.202520143,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,7,3,True,0.3869
TP_e101f0bc630a,iTE|TG,TC_c45d20184f79::TC_ec588bb51fa9,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_ec588bb51fa9,mechanism,Gutmann-donor ionic-cluster thermodiffusion,material_system__mechanism,1,1,1,2026,2026,P0176,10.1002/advs.202520143,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,7,1,False,0.3869
TP_40ab821491a3,iTE|TG,TC_c6a8d10417ee::TC_f2b85f088f6c,TC_c6a8d10417ee,material_system,ethylene glycol,TC_f2b85f088f6c,mechanism,organic redox molecular design,material_system__mechanism,1,1,1,2026,2026,P0032,10.1016/j.nanoen.2025.111686,Material recognition and spatial thermal sensation enabled by organic thermogalvanic hydrogels,1,3,False,0.3869
TP_6531821d2d5d,iTE|TG,TC_c8efd3db5897::TC_402d7ec84669,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_402d7ec84669,mechanism,ion-pairing and complexation,material_system__mechanism,1,1,1,2026,2026,P0144,10.1038/s41467-026-68721-9,Modulating thermo-diffusion/galvanic coupling via ion speciation engineering enables high-performance ionic thermoelectric cells,9,7,True,0.3869
TP_5c92c96d3e92,iTE|TG,TC_c8efd3db5897::TC_8dea083ebe59,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_8dea083ebe59,mechanism,solvation entropy,material_system__mechanism,1,1,1,2026,2026,P0264,10.1016/j.jechem.2026.05.024,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,9,6,True,0.3869
