pair_id,edge_id,edge_type,analysis_layer,pair_key,left_global_concept_id,left_label,left_layer_node_id,right_global_concept_id,right_label,right_layer_node_id,source_node_id,target_node_id,directed,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,atomic_evidence_record_count,unique_sentence_support_count,authoritative_provenance_fk,relation_candidate_ids,strict_relation_candidate_ids,semantic_accepted_relation_ids,semantic_rejected_relation_ids,semantic_pending_relation_ids,production_relation_ids,pair_evidence_status,is_direct_exact_pair_overlap,direct_pair_overlap_id,cross_layer_partner_pair_id,observed_evidence,causal_claim,graph_edge_status
IP_9ba881a7010a,IP_9ba881a7010a,same_sentence_pair,iTE,GC_847e96743cc0::GC_f82a13453a0a,GC_847e96743cc0,lci film,LN_e311f5012d71,GC_f82a13453a0a,nematic isotropic phase transition,LN_1547b110bb3a,LN_e311f5012d71,LN_1547b110bb3a,False,1,1,0,2022,2022,1,1,IP_9ba881a7010a,AR_3d6d401bcf70,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9baac7443bf8,IP_9baac7443bf8,same_sentence_pair,iTE,GC_1220b56106d7::GC_92fc9ed955cb,GC_1220b56106d7,seebeck voltage,LN_e56e38cf2c9f,GC_92fc9ed955cb,seebeck voltage stability,LN_592586280aa5,LN_e56e38cf2c9f,LN_592586280aa5,False,1,1,0,2025,2025,1,1,IP_9baac7443bf8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9baca2698cd3,IP_9baca2698cd3,same_sentence_pair,iTE,GC_1b7421b4dbc1::GC_b2a3d8e3f4cd,GC_1b7421b4dbc1,reversible hydrogen bonding interaction,LN_89d8124f6314,GC_b2a3d8e3f4cd,good mechanical strength,LN_ff60486980f8,LN_89d8124f6314,LN_ff60486980f8,False,1,1,1,2024,2024,1,1,IP_9baca2698cd3,AR_9aadf7fb8056,AR_9aadf7fb8056,,,AR_9aadf7fb8056,,machine_strict_pending_semantic_review,False,,,True,False,observed_pair_topology_noncausal
IP_9bb060c35597,IP_9bb060c35597,same_sentence_pair,iTE,GC_7741923acdde::GC_e348cb69ba38,GC_7741923acdde,dipole ion interaction,LN_a3518418428e,GC_e348cb69ba38,dipole ion,LN_7e061063c58b,LN_a3518418428e,LN_7e061063c58b,False,1,1,0,2024,2024,1,1,IP_9bb060c35597,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9bc446792f08,IP_9bc446792f08,same_sentence_pair,iTE,GC_02c8ceb256f6::GC_6562023fbba7,GC_02c8ceb256f6,counter ion condensation,LN_c89866879f8b,GC_6562023fbba7,cellulose/kcl hydrogel,LN_e11eb62308c0,LN_c89866879f8b,LN_e11eb62308c0,False,1,1,0,2024,2024,1,1,IP_9bc446792f08,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9bc448200f59,IP_9bc448200f59,same_sentence_pair,iTE,GC_645f55997938::GC_6cdb23f33c74,GC_645f55997938,unmodified rc membrane,LN_f5895348d3f6,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,LN_f5895348d3f6,LN_62e98998afef,False,1,1,0,2025,2025,1,1,IP_9bc448200f59,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9bd11f9644a5,IP_9bd11f9644a5,same_sentence_pair,iTE,GC_4826b09d9c26::GC_6d165ac55d70,GC_4826b09d9c26,ionic seebeck voltage,LN_5c04d9475428,GC_6d165ac55d70,hydrovoltaic voltage,LN_1c345f4cfe4c,LN_5c04d9475428,LN_1c345f4cfe4c,False,1,1,0,2022,2022,1,1,IP_9bd11f9644a5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9bdc8b63a996,IP_9bdc8b63a996,same_sentence_pair,iTE,GC_0f7512746864::GC_ac42a7cc3dd5,GC_0f7512746864,pore size,LN_f42eab764286,GC_ac42a7cc3dd5,ionic mobility,LN_643b116800a1,LN_f42eab764286,LN_643b116800a1,False,1,1,0,2025,2025,1,1,IP_9bdc8b63a996,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9be4f33a9d14,IP_9be4f33a9d14,same_sentence_pair,iTE,GC_623751c6eee1::GC_a667bf2d0099,GC_623751c6eee1,outstanding power,LN_ec053157b0a9,GC_a667bf2d0099,pf6--,LN_01434ee4be3e,LN_ec053157b0a9,LN_01434ee4be3e,False,1,1,0,2023,2023,1,1,IP_9be4f33a9d14,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9bf680a7cf49,IP_9bf680a7cf49,same_sentence_pair,iTE,GC_dbd6999e9297::GC_fbb1baa666aa,GC_dbd6999e9297,programming hydration,LN_bd81e24adcb1,GC_fbb1baa666aa,polymer ion,LN_daa945b90c4a,LN_bd81e24adcb1,LN_daa945b90c4a,False,1,1,0,2026,2026,1,1,IP_9bf680a7cf49,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9bfc2983fad0,IP_9bfc2983fad0,same_sentence_pair,iTE,GC_21343399e18f::GC_d282ac2ef218,GC_21343399e18f,chloride ion,LN_dd0c1ca2bd92,GC_d282ac2ef218,cation selective hydrogel,LN_cabd186cae73,LN_dd0c1ca2bd92,LN_cabd186cae73,False,1,1,0,2025,2025,1,1,IP_9bfc2983fad0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9c3229af7037,IP_9c3229af7037,same_sentence_pair,iTE,GC_6782df107e8e::GC_c18b9a1dbda9,GC_6782df107e8e,exceptional thermoelectric property,LN_b3107cd10501,GC_c18b9a1dbda9,highly stretchable ionic hydrogel,LN_9d1ab1cbaf28,LN_b3107cd10501,LN_9d1ab1cbaf28,False,1,1,0,2024,2024,1,1,IP_9c3229af7037,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9c66c577edd5,IP_9c66c577edd5,same_sentence_pair,iTE,GC_5e4dc249901f::GC_c0c7de66472a,GC_5e4dc249901f,signaling network,LN_d0945681928a,GC_c0c7de66472a,calmodulin dependent,LN_56ff2a0b8634,LN_d0945681928a,LN_56ff2a0b8634,False,1,1,0,2026,2026,1,1,IP_9c66c577edd5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9c704c77dd24,IP_9c704c77dd24,same_sentence_pair,iTE,GC_3cbd00e9dfa9::GC_d3424c6b5bf4,GC_3cbd00e9dfa9,corresponding suppressed radiative cooling,LN_bc6c3f7387f0,GC_d3424c6b5bf4,cellulose carbon black composite,LN_9ad2805ded01,LN_bc6c3f7387f0,LN_9ad2805ded01,False,1,1,0,2023,2023,1,1,IP_9c704c77dd24,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9c99e4f3d2df,IP_9c99e4f3d2df,same_sentence_pair,iTE,GC_2af9f1aa472a::GC_a6f9556eafa0,GC_2af9f1aa472a,thermoelectric generator,LN_64cdc4b57214,GC_a6f9556eafa0,ionic hydrogel,LN_c8eeebe152b2,LN_64cdc4b57214,LN_c8eeebe152b2,False,1,1,0,2025,2025,1,1,IP_9c99e4f3d2df,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ca652c61866,IP_9ca652c61866,same_sentence_pair,iTE,GC_0fa6bee94de3::GC_4421b43174c9,GC_0fa6bee94de3,moisture wicking,LN_49198b29a6ba,GC_4421b43174c9,portable fabric sensor,LN_65258efd0c68,LN_49198b29a6ba,LN_65258efd0c68,False,1,1,0,2025,2025,1,1,IP_9ca652c61866,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9cc926a209c5,IP_9cc926a209c5,same_sentence_pair,iTE,GC_6cdb23f33c74::GC_740dfb4ab0c9,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,GC_740dfb4ab0c9,single ion,LN_09c4a18c4543,LN_62e98998afef,LN_09c4a18c4543,False,1,1,0,2021,2021,1,1,IP_9cc926a209c5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9cd1b747b7d7,IP_9cd1b747b7d7,same_sentence_pair,iTE,GC_c5c8a3b65b95::GC_f825db284877,GC_c5c8a3b65b95,temperature sensitive phase transition,LN_6e216600a036,GC_f825db284877,temperature sensitive,LN_7edea67a73c7,LN_6e216600a036,LN_7edea67a73c7,False,1,1,0,2025,2025,1,1,IP_9cd1b747b7d7,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9cd895808da9,IP_9cd895808da9,same_sentence_pair,iTE,GC_c21beccead48::GC_c8c003370506,GC_c21beccead48,conductivity,LN_a367f5923d44,GC_c8c003370506,features ion transport channel,LN_fb4985d57088,LN_a367f5923d44,LN_fb4985d57088,False,1,1,0,2026,2026,1,1,IP_9cd895808da9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9cf250b21ab2,IP_9cf250b21ab2,same_sentence_pair,iTE,GC_18768952b49a::GC_bc007c5db8f1,GC_18768952b49a,hydrogen bonding network,LN_57798185082f,GC_bc007c5db8f1,photo polymerization,LN_87fc5ffca336,LN_57798185082f,LN_87fc5ffca336,False,1,1,0,2025,2025,1,1,IP_9cf250b21ab2,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9cf4abba08ea,IP_9cf4abba08ea,same_sentence_pair,iTE,GC_1d277bd60f03::GC_a2a9b3cbcaf3,GC_1d277bd60f03,field level,LN_eb2ddfb75d64,GC_a2a9b3cbcaf3,nonequilibrium ion transport,LN_45afc46a41ea,LN_eb2ddfb75d64,LN_45afc46a41ea,False,1,1,0,2026,2026,1,1,IP_9cf4abba08ea,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9cf8d20dddc7,IP_9cf8d20dddc7,same_sentence_pair,iTE,GC_e12789dbbe09::GC_fb2bcb32d8bd,GC_e12789dbbe09,microstructure confined ion separation,LN_1c068c0ae91c,GC_fb2bcb32d8bd,microstructure confined ion,LN_da43381e168b,LN_1c068c0ae91c,LN_da43381e168b,False,1,1,0,2026,2026,1,1,IP_9cf8d20dddc7,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9cff09faf151,IP_9cff09faf151,same_sentence_pair,iTE,GC_4efbb8361270::GC_51e3bdc6aec8,GC_4efbb8361270,highly flexible composite hydrogel,LN_8b3d6246f9b9,GC_51e3bdc6aec8,metal ion complexation,LN_40af7d6c1da6,LN_8b3d6246f9b9,LN_40af7d6c1da6,False,1,1,0,2022,2022,1,1,IP_9cff09faf151,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9d438ee957ba,IP_9d438ee957ba,same_sentence_pair,iTE,GC_721baec40ec9::GC_b58793fe31a7,GC_721baec40ec9,ion selective hydrogel,LN_6e7ab82142a5,GC_b58793fe31a7,ion selective,LN_f7400bb66fd4,LN_6e7ab82142a5,LN_f7400bb66fd4,False,1,1,0,2025,2025,1,1,IP_9d438ee957ba,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9d52e8ba3058,IP_9d52e8ba3058,same_sentence_pair,iTE,GC_48d2da2e9707::GC_6482c8f50af3,GC_48d2da2e9707,distinct zinc salt,LN_f04c4b7ac88a,GC_6482c8f50af3,varying anion,LN_346dc571f65d,LN_f04c4b7ac88a,LN_346dc571f65d,False,1,1,0,2024,2024,1,1,IP_9d52e8ba3058,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9d614d5cadf1,IP_9d614d5cadf1,same_sentence_pair,iTE,GC_3c432d56645d::GC_63b8e34623bc,GC_3c432d56645d,thermal gradient,LN_44bf675ae30c,GC_63b8e34623bc,aunw electrode,LN_1336bff5841c,LN_44bf675ae30c,LN_1336bff5841c,False,1,1,0,2023,2023,1,1,IP_9d614d5cadf1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9d62acc4ab30,IP_9d62acc4ab30,same_sentence_pair,iTE,GC_b6d0ab6b6128::GC_ba5ed5c7369f,GC_b6d0ab6b6128,thermal diffusion entropy,LN_88afc7db26de,GC_ba5ed5c7369f,restricts anionic phosphate migration,LN_ab3f09bd38ce,LN_88afc7db26de,LN_ab3f09bd38ce,False,1,1,0,2026,2026,1,1,IP_9d62acc4ab30,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9d7d6ba61d9a,IP_9d7d6ba61d9a,same_sentence_pair,iTE,GC_1e03a3994ac6::GC_6cdb23f33c74,GC_1e03a3994ac6,mobility,LN_dcd2168ca341,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,LN_dcd2168ca341,LN_62e98998afef,False,1,1,0,2022,2022,1,1,IP_9d7d6ba61d9a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9d95a0b2dd84,IP_9d95a0b2dd84,same_sentence_pair,iTE,GC_108e9fd1bb22::GC_d17f520f1f00,GC_108e9fd1bb22,excellent ionic thermoelectric property,LN_0b6f9df2895e,GC_d17f520f1f00,pdes gel,LN_53ed6a2c9a69,LN_0b6f9df2895e,LN_53ed6a2c9a69,False,1,1,0,2026,2026,1,1,IP_9d95a0b2dd84,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9dc7134de4b1,IP_9dc7134de4b1,same_sentence_pair,iTE,GC_2123eff5e962::GC_bfab31d6e65a,GC_2123eff5e962,synergistic host guest interaction,LN_1a72a4b3931e,GC_bfab31d6e65a,electrostatic interaction,LN_887e8aa3c36d,LN_1a72a4b3931e,LN_887e8aa3c36d,False,1,1,0,2026,2026,1,1,IP_9dc7134de4b1,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9dd95fa88a8d,IP_9dd95fa88a8d,same_sentence_pair,iTE,GC_751755db8bf5::GC_cb039b9322d6,GC_751755db8bf5,n type polymeric ionic gel,LN_aa0abd4c76b8,GC_cb039b9322d6,tfsi-,LN_e0c7b372f1d2,LN_aa0abd4c76b8,LN_e0c7b372f1d2,False,1,1,0,2023,2023,1,1,IP_9dd95fa88a8d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9de2e10defc6,IP_9de2e10defc6,same_sentence_pair,iTE,GC_0baa04b8e441::GC_d148c3a9408f,GC_0baa04b8e441,hierarchical aligned channel,LN_204a32423064,GC_d148c3a9408f,viaa double network crosslinking,LN_aefaab6f4b9a,LN_204a32423064,LN_aefaab6f4b9a,False,1,1,0,2024,2024,1,1,IP_9de2e10defc6,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e16c0b9bc6d,IP_9e16c0b9bc6d,same_sentence_pair,iTE,GC_51e4841a9d72::GC_71601b4554fe,GC_51e4841a9d72,pigs,LN_70d82d84e7c6,GC_71601b4554fe,zti,LN_cb412e3aa8b1,LN_70d82d84e7c6,LN_cb412e3aa8b1,False,1,1,0,2023,2023,1,1,IP_9e16c0b9bc6d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e24639a9e0a,IP_9e24639a9e0a,same_sentence_pair,iTE,GC_2d0a862fa777::GC_9fa725d3cd90,GC_2d0a862fa777,dominant ion,LN_218e38f0639d,GC_9fa725d3cd90,operando regulation,LN_421f2da0b78a,LN_218e38f0639d,LN_421f2da0b78a,False,1,1,0,2025,2025,1,1,IP_9e24639a9e0a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e39bc7cb1b5,IP_9e39bc7cb1b5,same_sentence_pair,iTE,GC_21faa67da1fd::GC_c6c8947f8e37,GC_21faa67da1fd,conversion,LN_5c34d205f4c3,GC_c6c8947f8e37,metallic nanostructure,LN_2ce3c95a67bf,LN_5c34d205f4c3,LN_2ce3c95a67bf,False,1,1,0,2017,2017,1,1,IP_9e39bc7cb1b5,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e3b3f768d54,IP_9e3b3f768d54,same_sentence_pair,iTE,GC_66f64b2e393b::GC_7a689ab39691,GC_66f64b2e393b,thermal diffusion,LN_df0e38f2a523,GC_7a689ab39691,rapid transport,LN_a9c740b695d4,LN_df0e38f2a523,LN_a9c740b695d4,False,1,1,0,2024,2024,1,1,IP_9e3b3f768d54,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e4b05189613,IP_9e4b05189613,same_sentence_pair,iTE,GC_f224c55df144::GC_f50bbe3cdc5d,GC_f224c55df144,single membrane,LN_af53a0c6d972,GC_f50bbe3cdc5d,temperature gradient,LN_8529233df78b,LN_af53a0c6d972,LN_8529233df78b,False,1,1,0,2026,2026,1,1,IP_9e4b05189613,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e52df68e91b,IP_9e52df68e91b,same_sentence_pair,iTE,GC_0f95897991d2::GC_5228b094a8e9,GC_0f95897991d2,molecular channel,LN_c58b142439e7,GC_5228b094a8e9,calcium ion,LN_25436a83bfe7,LN_c58b142439e7,LN_25436a83bfe7,False,1,1,0,2022,2022,1,1,IP_9e52df68e91b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e5f8e13f4f0,IP_9e5f8e13f4f0,same_sentence_pair,iTE,GC_118af0040619::GC_b74f3b2d2a63,GC_118af0040619,thermopower,LN_216afe04d2ac,GC_b74f3b2d2a63,human machine,LN_8055cbf7d4af,LN_216afe04d2ac,LN_8055cbf7d4af,False,1,1,0,2026,2026,1,1,IP_9e5f8e13f4f0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e628339c46e,IP_9e628339c46e,same_sentence_pair,iTE,GC_4b155e3c784d::GC_bd6b4e8482b9,GC_4b155e3c784d,thermoelectric conversion,LN_f79e1545185e,GC_bd6b4e8482b9,thermoelectric conversion property,LN_72f9a3f17d8e,LN_f79e1545185e,LN_72f9a3f17d8e,False,1,1,0,2025,2025,1,1,IP_9e628339c46e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e65a6b8a8a8,IP_9e65a6b8a8a8,same_sentence_pair,iTE,GC_4a92e5f4fe38::GC_98cd68e452e5,GC_4a92e5f4fe38,hydrogel,LN_6b8cc44fec86,GC_98cd68e452e5,second crosslinking,LN_66072f728c84,LN_6b8cc44fec86,LN_66072f728c84,False,1,1,0,2022,2022,1,1,IP_9e65a6b8a8a8,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e6f34cd55f9,IP_9e6f34cd55f9,same_sentence_pair,iTE,GC_0a3f06103a19::GC_8418537aa506,GC_0a3f06103a19,fabricating hydrogel,LN_f4f5903c9654,GC_8418537aa506,non contact,LN_e9f470efb52c,LN_f4f5903c9654,LN_e9f470efb52c,False,1,1,0,2024,2024,1,1,IP_9e6f34cd55f9,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9e7ecbcb5f9c,IP_9e7ecbcb5f9c,same_sentence_pair,iTE,GC_4a92e5f4fe38::GC_bfab31d6e65a,GC_4a92e5f4fe38,hydrogel,LN_6b8cc44fec86,GC_bfab31d6e65a,electrostatic interaction,LN_887e8aa3c36d,LN_6b8cc44fec86,LN_887e8aa3c36d,False,1,1,0,2025,2025,1,1,IP_9e7ecbcb5f9c,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9eacc694ba59,IP_9eacc694ba59,same_sentence_pair,iTE,GC_bfdbe77c3dac::GC_ec54bf419c7c,GC_bfdbe77c3dac,host guest,LN_742ecf3bcd8b,GC_ec54bf419c7c,ionic thermoelectric hydrogel,LN_5ec8de67df89,LN_742ecf3bcd8b,LN_5ec8de67df89,False,1,1,0,2026,2026,1,1,IP_9eacc694ba59,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ec186c61196,IP_9ec186c61196,same_sentence_pair,iTE,GC_a6f9556eafa0::GC_bdc12bd8a763,GC_a6f9556eafa0,ionic hydrogel,LN_c8eeebe152b2,GC_bdc12bd8a763,diffuse ion,LN_4de50c391372,LN_c8eeebe152b2,LN_4de50c391372,False,1,1,0,2023,2023,1,1,IP_9ec186c61196,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ec74ac05bfb,IP_9ec74ac05bfb,same_sentence_pair,iTE,GC_289748d66036::GC_d95243417ba7,GC_289748d66036,ionic thermoelectric property,LN_0dd81f029c00,GC_d95243417ba7,typical solid perovskite,LN_143500cfd4a3,LN_0dd81f029c00,LN_143500cfd4a3,False,1,1,0,2023,2023,1,1,IP_9ec74ac05bfb,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ecbca968598,IP_9ecbca968598,same_sentence_pair,iTE,GC_76344288a029::GC_d88ed30bd17b,GC_76344288a029,developing ite gel,LN_f51427140d85,GC_d88ed30bd17b,long lasting,LN_cb10c06e258b,LN_f51427140d85,LN_cb10c06e258b,False,1,1,0,2025,2025,1,1,IP_9ecbca968598,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9eddfacd5d99,IP_9eddfacd5d99,same_sentence_pair,iTE,GC_61a323841d4d::GC_a79f2363011f,GC_61a323841d4d,electrode electrolyte,LN_00f6ca957d06,GC_a79f2363011f,electrode electrolyte interaction,LN_3fc1b28a6388,LN_00f6ca957d06,LN_3fc1b28a6388,False,1,3,0,2022,2022,3,3,IP_9eddfacd5d99,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9eeec54cbdb6,IP_9eeec54cbdb6,same_sentence_pair,iTE,GC_6f2291e14a56::GC_ebf2f4b01ee4,GC_6f2291e14a56,water driven ion transport,LN_ce2bde7998fc,GC_ebf2f4b01ee4,water driven ion,LN_0ab4540e3db6,LN_ce2bde7998fc,LN_0ab4540e3db6,False,1,1,0,2026,2026,1,1,IP_9eeec54cbdb6,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9f0041438a86,IP_9f0041438a86,same_sentence_pair,iTE,GC_4f882243a701::GC_854d252d9a45,GC_4f882243a701,nacl,LN_6244d3001031,GC_854d252d9a45,thermodiffusion,LN_fe84ac5d0da0,LN_6244d3001031,LN_fe84ac5d0da0,False,1,1,0,2026,2026,1,1,IP_9f0041438a86,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9f0a95fea101,IP_9f0a95fea101,same_sentence_pair,iTE,GC_9d0fda032753::GC_ffb583ea6e97,GC_9d0fda032753,pu ionogels,LN_eef35939dd0e,GC_ffb583ea6e97,self healing,LN_ec0b3b216dcc,LN_eef35939dd0e,LN_ec0b3b216dcc,False,1,1,0,2021,2021,1,1,IP_9f0a95fea101,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9f47626ef93e,IP_9f47626ef93e,same_sentence_pair,iTE,GC_cd92e2f9e2e4::GC_cfc73b1859dd,GC_cd92e2f9e2e4,plip hydrogel,LN_3127f64d706f,GC_cfc73b1859dd,plip,LN_c20200126fb4,LN_3127f64d706f,LN_c20200126fb4,False,1,1,0,2024,2024,1,1,IP_9f47626ef93e,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9f7dc863bbf7,IP_9f7dc863bbf7,same_sentence_pair,iTE,GC_66f64b2e393b::GC_d18c91f9affa,GC_66f64b2e393b,thermal diffusion,LN_df0e38f2a523,GC_d18c91f9affa,temperature difference,LN_942c8fffcbe6,LN_df0e38f2a523,LN_942c8fffcbe6,False,1,1,0,2025,2025,1,1,IP_9f7dc863bbf7,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9fa0938d644d,IP_9fa0938d644d,same_sentence_pair,iTE,GC_0c28c3a95f9f::GC_d3424c6b5bf4,GC_0c28c3a95f9f,mid infrared,LN_b2bb2f772c3b,GC_d3424c6b5bf4,cellulose carbon black composite,LN_9ad2805ded01,LN_b2bb2f772c3b,LN_9ad2805ded01,False,1,1,0,2023,2023,1,1,IP_9fa0938d644d,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9fae1e826c9f,IP_9fae1e826c9f,same_sentence_pair,iTE,GC_2c48fb5e2e00::GC_57f1a9f7c368,GC_2c48fb5e2e00,superior stability,LN_40ae225972e8,GC_57f1a9f7c368,flexible ionic thermoelectric film,LN_cf91f3ddcb88,LN_40ae225972e8,LN_cf91f3ddcb88,False,1,1,0,2024,2024,1,1,IP_9fae1e826c9f,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9fb2bde2d1c0,IP_9fb2bde2d1c0,same_sentence_pair,iTE,GC_0ae9b9ac0236::GC_dc703264dd36,GC_0ae9b9ac0236,ion exchange membrane,LN_f9f8b66472da,GC_dc703264dd36,ionic thermoelectric osmotic power,LN_ccdfe034d183,LN_f9f8b66472da,LN_ccdfe034d183,False,1,1,0,2025,2025,1,1,IP_9fb2bde2d1c0,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9fedb7121e51,IP_9fedb7121e51,same_sentence_pair,iTE,GC_51e3bdc6aec8::GC_8ffa8ecc4e10,GC_51e3bdc6aec8,metal ion complexation,LN_40af7d6c1da6,GC_8ffa8ecc4e10,second crosslinking network,LN_18878ad8a66f,LN_40af7d6c1da6,LN_18878ad8a66f,False,1,1,0,2022,2022,1,1,IP_9fedb7121e51,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_9ffdc5078e7a,IP_9ffdc5078e7a,same_sentence_pair,iTE,GC_4a97b53ac293::GC_e10b9a148332,GC_4a97b53ac293,hydrogen ion,LN_c9a2549397b6,GC_e10b9a148332,ion diffusion rate,LN_c3d6410b6845,LN_c9a2549397b6,LN_c3d6410b6845,False,1,1,0,2025,2025,1,1,IP_9ffdc5078e7a,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_a010c10848e7,IP_a010c10848e7,same_sentence_pair,iTE,GC_457879447c84::GC_e719b5e01009,GC_457879447c84,super stretchable,LN_0c3188bd8ef0,GC_e719b5e01009,weak ion dipole interaction,LN_5d8b710a042e,LN_0c3188bd8ef0,LN_5d8b710a042e,False,1,1,0,2023,2023,1,1,IP_a010c10848e7,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
IP_a031e8b7313b,IP_a031e8b7313b,same_sentence_pair,iTE,GC_6d24602b43cb::GC_8a722f448926,GC_6d24602b43cb,otf-,LN_11e1cc242140,GC_8a722f448926,bmim+,LN_37f2c7d28d5f,LN_11e1cc242140,LN_37f2c7d28d5f,False,1,1,0,2023,2023,1,1,IP_a031e8b7313b,,,,,,,same_sentence_cooccurrence_only,False,,,True,False,observed_pair_topology_noncausal
