paper_id,source_membership,year,title,doi,node_id,node_label,node_role,node_subtype,source_concept_type,provenance,evidence_text,evidence_status,confidence,observed_in_source,document_frequency,historical_graph_eligible,recommendation_target_eligible
P1729,iTE,2016,X-ray powder diffraction reference patterns for Bi1-x Pb x OCuSe,10.1017/s0885715616000361,TC_e19378393ae7,diffraction data,evidence_method,characterization method,characterization_method,audited_paper_concept_map,diffraction data,cleaned_open_concept,0.78,True,16,True,False
P1730,iTE,2024,Giant gateable thermoelectric conversion by tuning the ion linkage interactions in covalent organic framework membranes,10.1038/s41467-024-52487-z,TC_45d7184bddc3,output power density,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,"This study addresses the issue by manipulating the linkages in covalent-organic-framework membranes, altering the distribution of electrostatic potentials and thereby influencing the short-range interactions between ions and membranes. || Additionally, the membrane retains its permselectivity under temperature gradients, providing a method for converting low-grade waste heat into electrical energy. || Experiments reveal that with a 3 M KCl solution and a 50 K temperature difference, the membrane generates an output power density of 5.70 W m-2. || Furthermore, guided by a short-range ionic screening mechanism, the membrane exhibits adaptable permselectivity, allowing reversible and controllable operations by finely adjusting charge polarity and magnitude on the membrane's channel surfaces via ion adsorption. || Notably, treatment with K3PO4 solutions significantly enhances permselectivity, resulting in a giant output power density of 20.22 W m-2, a 3.6-fold increase over the untreated membrane, setting a benchmark for converting low-grade heat into electrical energy.",A_direct_evidence_ready,20.0,True,42,True,False
P1730,iTE,2024,Giant gateable thermoelectric conversion by tuning the ion linkage interactions in covalent organic framework membranes,10.1038/s41467-024-52487-z,TC_6edae0d8c149,K3PO4,material_system,chemical formula,material_entity,audited_paper_concept_map,K3PO4,chemical_formula_parser,0.9,True,1,False,False
P1730,iTE,2024,Giant gateable thermoelectric conversion by tuning the ion linkage interactions in covalent organic framework membranes,10.1038/s41467-024-52487-z,TC_a6ad80f6088e,power density,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,"This study addresses the issue by manipulating the linkages in covalent-organic-framework membranes, altering the distribution of electrostatic potentials and thereby influencing the short-range interactions between ions and membranes. || Additionally, the membrane retains its permselectivity under temperature gradients, providing a method for converting low-grade waste heat into electrical energy. || Experiments reveal that with a 3 M KCl solution and a 50 K temperature difference, the membrane generates an output power density of 5.70 W m-2. || Furthermore, guided by a short-range ionic screening mechanism, the membrane exhibits adaptable permselectivity, allowing reversible and controllable operations by finely adjusting charge polarity and magnitude on the membrane's channel surfaces via ion adsorption. || Notably, treatment with K3PO4 solutions significantly enhances permselectivity, resulting in a giant output power density of 20.22 W m-2, a 3.6-fold increase over the untreated membrane, setting a benchmark for converting low-grade heat into electrical energy.",A_direct_evidence_ready,20.0,True,146,True,False
P1731,iTE,2008,"Studies of structural, magnetic, electrical and thermal properties in layered perovskite cobaltite SrLnCoO4 (Ln = La, Ce, Pr, Nd, Eu, Gd and Tb)",10.1088/0022-3727/41/4/045404,TC_29e6f835676f,thermal conductivity,outcome_property,transport property,property_metric,audited_paper_concept_map,thermal conductivity,controlled_rule,0.94,True,421,True,False
P1731,iTE,2008,"Studies of structural, magnetic, electrical and thermal properties in layered perovskite cobaltite SrLnCoO4 (Ln = La, Ce, Pr, Nd, Eu, Gd and Tb)",10.1088/0022-3727/41/4/045404,TC_72b4ae05a4a9,perovskite,material_system,solid thermoelectric family,material_system,audited_paper_concept_map,perovskite,controlled_rule,0.94,True,144,True,True
P1731,iTE,2008,"Studies of structural, magnetic, electrical and thermal properties in layered perovskite cobaltite SrLnCoO4 (Ln = La, Ce, Pr, Nd, Eu, Gd and Tb)",10.1088/0022-3727/41/4/045404,TC_b51c5c371986,SrLnCoO4,material_system,chemical formula,material_entity,audited_paper_concept_map,SrLnCoO4,chemical_formula_parser,0.9,True,1,False,False
P1731,iTE,2008,"Studies of structural, magnetic, electrical and thermal properties in layered perovskite cobaltite SrLnCoO4 (Ln = La, Ce, Pr, Nd, Eu, Gd and Tb)",10.1088/0022-3727/41/4/045404,TC_c6a8d10417ee,ethylene glycol,material_system,solvent/additive,material_entity,audited_paper_concept_map,eg,controlled_rule,0.94,True,28,True,True
P1732,iTE,2020,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,10.1039/d0cp01164a,TC_1305b687cc4f,charge-carrier mobility,mechanism,claim_mechanism_concept,claim_mechanism_concept,claim_mechanism_concept,"Poly(3,4-ethylenedioxythiophene) (PEDOT) has aroused great interest in organic electrics because of its high electrical conductivity and mechanical flexibility. || To improve the charge transport, it can act as an ionic liquid (IL) additive due to its ion characteristics and high electrical conductivity. || Herein, we investigated the hole-transport performance of PEDOT treated by ILs featuring specific ion ratios (4 : 1, 3 : 1, 2 : 1, 1 : 1, 1 : 2, 1 : 3, and 1 : 4) of the cation and anion through classical dynamics simulations and quantum mechanics computations. || The hole mobility of the amorphous PEDOT, constituting nine EDOT monomers, could be improved to 16.81, 18.03, and 10.14 cm(2) V-1 s(-1) when synergistically regulating the ion ratio to 2 : 1, 3 : 1, and 4 : 1. || The improvements mainly stemmed from the fact that decreasing the amount of anions in ILs and prolonging the chain length of PEDOT yielded an ordered face-to-face pi-pi stacking. || The electronic coupling and charge excitation further confirmed that the anions play an active role in tunneling the hole transport in ILs/heterogeneous PEDOT, and the highest occupied molecular orbital (HOMO) energy level of PEDOT was up-shifted significantly after treatment by the ratios of 2 : 1, 3 : 1, and 4 : 1, which favored the electron-donating ability and was in line with the extraordinary enhancement of the hole mobility.",D_cross_domain_inspiration,5.0,True,59,True,True
P1732,iTE,2020,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,10.1039/d0cp01164a,TC_2ac0c2cf66e0,pi-pi stacking,mechanism,claim_mechanism_concept,claim_mechanism_concept,claim_mechanism_concept,"Poly(3,4-ethylenedioxythiophene) (PEDOT) has aroused great interest in organic electrics because of its high electrical conductivity and mechanical flexibility. || To improve the charge transport, it can act as an ionic liquid (IL) additive due to its ion characteristics and high electrical conductivity. || Herein, we investigated the hole-transport performance of PEDOT treated by ILs featuring specific ion ratios (4 : 1, 3 : 1, 2 : 1, 1 : 1, 1 : 2, 1 : 3, and 1 : 4) of the cation and anion through classical dynamics simulations and quantum mechanics computations. || The hole mobility of the amorphous PEDOT, constituting nine EDOT monomers, could be improved to 16.81, 18.03, and 10.14 cm(2) V-1 s(-1) when synergistically regulating the ion ratio to 2 : 1, 3 : 1, and 4 : 1. || The improvements mainly stemmed from the fact that decreasing the amount of anions in ILs and prolonging the chain length of PEDOT yielded an ordered face-to-face pi-pi stacking. || The electronic coupling and charge excitation further confirmed that the anions play an active role in tunneling the hole transport in ILs/heterogeneous PEDOT, and the highest occupied molecular orbital (HOMO) energy level of PEDOT was up-shifted significantly after treatment by the ratios of 2 : 1, 3 : 1, and 4 : 1, which favored the electron-donating ability and was in line with the extraordinary enhancement of the hole mobility.",D_cross_domain_inspiration,5.0,True,3,True,True
P1732,iTE,2020,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,10.1039/d0cp01164a,TC_8b0aafcfb077,pi-pi stacking,structure_state,intermolecular interaction,gel_microstructure,audited_paper_concept_map,pi-pi stacking,controlled_rule,0.94,True,3,True,True
P1732,iTE,2020,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,10.1039/d0cp01164a,TC_9f58ed907e7b,electrical conductivity,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,"Poly(3,4-ethylenedioxythiophene) (PEDOT) has aroused great interest in organic electrics because of its high electrical conductivity and mechanical flexibility. || To improve the charge transport, it can act as an ionic liquid (IL) additive due to its ion characteristics and high electrical conductivity. || Herein, we investigated the hole-transport performance of PEDOT treated by ILs featuring specific ion ratios (4 : 1, 3 : 1, 2 : 1, 1 : 1, 1 : 2, 1 : 3, and 1 : 4) of the cation and anion through classical dynamics simulations and quantum mechanics computations. || The hole mobility of the amorphous PEDOT, constituting nine EDOT monomers, could be improved to 16.81, 18.03, and 10.14 cm(2) V-1 s(-1) when synergistically regulating the ion ratio to 2 : 1, 3 : 1, and 4 : 1. || The improvements mainly stemmed from the fact that decreasing the amount of anions in ILs and prolonging the chain length of PEDOT yielded an ordered face-to-face pi-pi stacking. || The electronic coupling and charge excitation further confirmed that the anions play an active role in tunneling the hole transport in ILs/heterogeneous PEDOT, and the highest occupied molecular orbital (HOMO) energy level of PEDOT was up-shifted significantly after treatment by the ratios of 2 : 1, 3 : 1, and 4 : 1, which favored the electron-donating ability and was in line with the extraordinary enhancement of the hole mobility.",D_cross_domain_inspiration,5.0,True,320,True,False
P1732,iTE,2020,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,10.1039/d0cp01164a,TC_c0591a33971d,ionic liquid,material_system,electrolyte and solvent,material_system,audited_paper_concept_map,ionic-liquid,controlled_rule,0.94,True,253,True,True
P1732,iTE,2020,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,10.1039/d0cp01164a,TC_c6879e15a4a5,high electrical conductivity,outcome_property,claim_outcome_concept,claim_outcome_concept,claim_outcome_concept,"Poly(3,4-ethylenedioxythiophene) (PEDOT) has aroused great interest in organic electrics because of its high electrical conductivity and mechanical flexibility. || To improve the charge transport, it can act as an ionic liquid (IL) additive due to its ion characteristics and high electrical conductivity. || Herein, we investigated the hole-transport performance of PEDOT treated by ILs featuring specific ion ratios (4 : 1, 3 : 1, 2 : 1, 1 : 1, 1 : 2, 1 : 3, and 1 : 4) of the cation and anion through classical dynamics simulations and quantum mechanics computations. || The hole mobility of the amorphous PEDOT, constituting nine EDOT monomers, could be improved to 16.81, 18.03, and 10.14 cm(2) V-1 s(-1) when synergistically regulating the ion ratio to 2 : 1, 3 : 1, and 4 : 1. || The improvements mainly stemmed from the fact that decreasing the amount of anions in ILs and prolonging the chain length of PEDOT yielded an ordered face-to-face pi-pi stacking. || The electronic coupling and charge excitation further confirmed that the anions play an active role in tunneling the hole transport in ILs/heterogeneous PEDOT, and the highest occupied molecular orbital (HOMO) energy level of PEDOT was up-shifted significantly after treatment by the ratios of 2 : 1, 3 : 1, and 4 : 1, which favored the electron-donating ability and was in line with the extraordinary enhancement of the hole mobility.",D_cross_domain_inspiration,5.0,True,36,True,False
P1732,iTE,2020,Boosting the hole transport of conductive polymers by regulating the ion ratio in ionic liquid additives,10.1039/d0cp01164a,TC_e587c18902cc,hydrophobic partitioning,intervention,transferable_lever,transferable_lever,curated_transferable_lever_assignment,"The electronic coupling and charge excitation further confirmed that the anions play an active role in tunneling the hole transport in ILs/heterogeneous PEDOT, and the highest occupied molecular orbital (HOMO) energy level of PEDOT was up-shifted significantly after treatment by the ratios of 2 : 1, 3 : 1, and 4 : 1, which favored the electron-donating ability and was in line with the extraordinary enhancement of the hole mobility.",D_cross_domain_inspiration,5.0,True,7,True,True
