pair_id,iTE_claim,TG_claim,iTE_paper,TG_paper,score,endpoint_similarity,relation_lexical_similarity
X0f52a5234f64,iTE:P1922:r015,TG:P0237:r007,P1922,P0237,0.5518380403518677,0.7883400917053223,0.0
X6c9c2e4209b9,iTE:P1777:r002,TG:P0035:r001,P1777,P0035,0.5518376231193542,0.7508893013000488,0.08738382905721664
X86131286baf9,iTE:P1567:r007,TG:P0240:r002,P1567,P0240,0.5518359541893005,0.7671629190444946,0.04940655454993248
Xc7b4b2c0f511,iTE:P1390:r011,TG:P0216:r002,P1390,P0216,0.5518356561660767,0.783968448638916,0.010192640125751495
Xb6bae69afbc3,iTE:P1516:r002,TG:P0248:r005,P1516,P0248,0.5518319606781006,0.7841875553131104,0.009668796323239803
Xd4e04cc26c2a,iTE:P1891:r009,TG:P0257:r003,P1891,P0257,0.5518273711204529,0.7851831912994385,0.007330629974603653
X50fd2ac7e019,iTE:P1014:r003,TG:P0255:r003,P1014,P0255,0.5518259406089783,0.7883228063583374,0.0
Xb6770271ef93,iTE:P1850:r023,TG:P0280:r005,P1850,P0280,0.5518240928649902,0.7883201837539673,0.0
Xc6e5255eceb1,iTE:P0411:r004,TG:P0310:r010,P0411,P0310,0.551821768283844,0.7689585089683533,0.045169368386268616
X604ca5550ecc,iTE:P1758:r002,TG:P0046:r003,P1758,P0046,0.5518216490745544,0.7591708898544312,0.0680067390203476
X82590ac1f95a,iTE:P1785:r007,TG:P0042:r003,P1785,P0042,0.551821231842041,0.7784892320632935,0.022929249331355095
X38b7a6a53da4,iTE:P1688:r035,TG:P0288:r001,P1688,P0288,0.5518192052841187,0.7883131504058838,0.0
Xc6df122f92b0,iTE:P1850:r023,TG:P0280:r006,P1850,P0280,0.5518183708190918,0.7883119583129883,0.0
Xbe29a6399c42,iTE:P1699:r005,TG:P0070:r002,P1699,P0070,0.5518173575401306,0.7883105278015137,0.0
X7a6204b8b519,iTE:P1139:r006,TG:P0277:r006,P1139,P0277,0.5518133044242859,0.7723051309585571,0.03733230009675026
X42643829d508,iTE:P1446:r003,TG:P0277:r006,P1446,P0277,0.5518127679824829,0.7883039712905884,0.0
Xa23aa7a42b1b,iTE:P1487:r003,TG:P0248:r005,P1487,P0248,0.5518108606338501,0.7883012294769287,0.0
Xfd99f0457eef,iTE:P0673:r006,TG:P0285:r003,P0673,P0285,0.5518087148666382,0.7726846933364868,0.03643159568309784
X32f5a995aebb,iTE:P1841:r002,TG:P0280:r005,P1841,P0280,0.5518077611923218,0.7729548811912537,0.03579770773649216
X1164f214c075,iTE:P1715:r001,TG:P0173:r003,P1715,P0173,0.5518052577972412,0.7882932424545288,0.0
X3cd2e5f43e48,iTE:P0926:r007,TG:P0111:r008,P0926,P0111,0.5518050193786621,0.7882928848266602,0.0
Xfefac6ba6f16,iTE:P1127:r001,TG:P0140:r005,P1127,P0140,0.5518036484718323,0.7803170680999756,0.01860583946108818
X7fa9626b4c3a,iTE:P1031:r012,TG:P0262:r011,P1031,P0262,0.5518027544021606,0.7865951061248779,0.003953975159674883
Xed75e44d6ff9,iTE:P1012:r009,TG:P0288:r001,P1012,P0288,0.5517998337745667,0.788285493850708,0.0
Xae9787fc1ad5,iTE:P0702:r005,TG:P0272:r006,P0702,P0272,0.5517974495887756,0.7711539268493652,0.03996573016047478
Xa0dca61f72a9,iTE:P1919:r004,TG:P0262:r017,P1919,P0262,0.5517947673797607,0.779183030128479,0.021222148090600967
Xacc3e925297f,iTE:P1638:r009,TG:P0070:r002,P1638,P0070,0.5517943501472473,0.7882776260375977,0.0
X16e90ecf9a02,iTE:P0746:r008,TG:P0072:r008,P0746,P0072,0.5517938137054443,0.7843831777572632,0.009085314348340034
Xa563e1368333,iTE:P1167:r003,TG:P0231:r005,P1167,P0231,0.5517931580543518,0.788275957107544,0.0
X0cf0f7fe2110,iTE:P1499:r009,TG:P0285:r004,P1499,P0285,0.5517923831939697,0.7803467512130737,0.018498828634619713
Xd1abe9531b5f,iTE:P1628:r005,TG:P0333:r003,P1628,P0333,0.551790714263916,0.7857428789138794,0.005902360659092665
X4605f8f0763d,iTE:P1612:r003,TG:P0025:r004,P1612,P0025,0.5517888069152832,0.7882697582244873,0.0
Xd26e7c2a3a4c,iTE:P1710:r006,TG:P0257:r003,P1710,P0257,0.5517876148223877,0.7856789827346802,0.006041119806468487
Xa6d048edc25a,iTE:P1590:r007,TG:P0050:r001,P1590,P0050,0.5517821907997131,0.788260281085968,0.0
X7989ed4df09f,iTE:P1603:r012,TG:P0240:r006,P1603,P0240,0.5517805218696594,0.788257896900177,0.0
X823323821d3b,iTE:P1331:r012,TG:P0280:r006,P1331,P0280,0.5517796874046326,0.7737879157066345,0.03376055508852005
Xa65139513801,iTE:P1688:r032,TG:P0262:r008,P1688,P0262,0.55177903175354,0.7882557511329651,0.0
Xe443d79cf780,iTE:P1704:r006,TG:P0100:r006,P1704,P0100,0.5517773032188416,0.7882533073425293,0.0
X9f68a25a442f,iTE:P1648:r006,TG:P0050:r001,P1648,P0050,0.5517759323120117,0.7700974941253662,0.042359109967947006
X0233eba4c3df,iTE:P1608:r010,TG:P0010:r002,P1608,P0010,0.5517733097076416,0.7711325883865356,0.03993517532944679
X4b83027d86bf,iTE:P1920:r007,TG:P0216:r001,P1920,P0216,0.5517700910568237,0.7882429957389832,0.0
Xaaa9f986bb25,iTE:P0715:r006,TG:P0329:r006,P0715,P0329,0.5517694354057312,0.7882420420646667,0.0
Xc890491f2a0f,iTE:P1635:r004,TG:P0277:r001,P1635,P0277,0.5517666339874268,0.7692674398422241,0.04426470771431923
X7eb18ecce693,iTE:P0809:r010,TG:P0333:r013,P0809,P0333,0.5517659187316895,0.751011848449707,0.08685876429080963
X3fef5940fc36,iTE:P1201:r007,TG:P0179:r009,P1201,P0179,0.5517649054527283,0.7226463556289673,0.15304149687290192
Xc8bce83c3988,iTE:P1258:r011,TG:P0173:r001,P1258,P0173,0.5517581701278687,0.7882260084152222,0.0
X1f6b6c2ed4ca,iTE:P1369:r006,TG:P0262:r008,P1369,P0262,0.551755964756012,0.7882228493690491,0.0
Xdfec6f94baa8,iTE:P1220:r007,TG:P0237:r010,P1220,P0237,0.5517497062683105,0.7846643924713135,0.00828203558921814
X2a401597907d,iTE:P0649:r011,TG:P0050:r001,P0649,P0050,0.5517487525939941,0.7782058715820312,0.023349011316895485
X0821208c4a46,iTE:P1106:r002,TG:P0214:r006,P1106,P0214,0.5517475008964539,0.7882107496261597,0.0
X3f23d17b3ef2,iTE:P1467:r011,TG:P0273:r007,P1467,P0273,0.5517472624778748,0.788210391998291,0.0
X057be5814537,iTE:P1714:r010,TG:P0070:r004,P1714,P0070,0.5517467856407166,0.7796204686164856,0.020041421055793762
X3f4513b4b7fe,iTE:P1740:r005,TG:P0255:r004,P1740,P0255,0.5517445802688599,0.7882065176963806,0.0
X989373bbf325,iTE:P1320:r005,TG:P0245:r006,P1320,P0245,0.5517444014549255,0.7733622193336487,0.03463621810078621
X4b0a0141a629,iTE:P1905:r014,TG:P0311:r006,P1905,P0311,0.5517436861991882,0.7840458154678345,0.009705393575131893
Xb048cf8ef521,iTE:P0979:r006,TG:P0229:r006,P0979,P0229,0.5517402291297913,0.7555220127105713,0.07624950259923935
X0cb6b9ef9759,iTE:P1475:r010,TG:P0290:r002,P1475,P0290,0.551738977432251,0.7696861028671265,0.04319572076201439
X949be8a95527,iTE:P1101:r022,TG:P0280:r005,P1101,P0280,0.5517371296882629,0.7741276025772095,0.032826006412506104
X0466be4fd8c9,iTE:P1032:r006,TG:P0033:r005,P1032,P0033,0.5517370104789734,0.7853178977966309,0.006715088617056608
X7475533d5c98,iTE:P1972:r014,TG:P0140:r006,P1972,P0140,0.5517351627349854,0.7820447683334351,0.014345977455377579
Xbc1029cf3f54,iTE:P1937:r012,TG:P0326:r010,P1937,P0326,0.5517350435256958,0.7724221348762512,0.036798615008592606
Xb7eb503c20b7,iTE:P0979:r007,TG:P0262:r008,P0979,P0262,0.5517330765724182,0.7881901264190674,0.0
X4f3a2e38fc62,iTE:P1811:r020,TG:P0132:r004,P1811,P0132,0.5517314672470093,0.7847527861595154,0.008015119470655918
X544155cf60ac,iTE:P1796:r004,TG:P0095:r001,P1796,P0095,0.5517295002937317,0.7378675937652588,0.11740729957818985
X62afbdcd8137,iTE:P1635:r003,TG:P0310:audit_v1_a002,P1635,P0310,0.5517282485961914,0.7671040296554565,0.04918479546904564
X05b9bb678d92,iTE:P1772:r004,TG:P0226:r001,P1772,P0226,0.5517275929450989,0.788182258605957,0.0
X768b697ada0c,iTE:P1367:r014,TG:P0237:r010,P1367,P0237,0.5517262816429138,0.7604682445526123,0.06466174870729446
X82dd7bedb2ec,iTE:P0779:r007,TG:P0240:r004,P0779,P0240,0.5517253279685974,0.7881790399551392,0.0
X36599fba39c2,iTE:P1390:r011,TG:P0216:r001,P1390,P0216,0.5517250299453735,0.7841449975967407,0.009411739185452461
X43f07b75d2b0,iTE:P0857:r008,TG:P0240:r002,P0857,P0240,0.5517245531082153,0.7881779670715332,0.0
X0ceff1a6f42e,iTE:P0835:r012,TG:P0216:r001,P0835,P0216,0.5517235398292542,0.7881764769554138,0.0
X7736667191d3,iTE:P1682:r002,TG:P0280:r003,P1682,P0280,0.5517234802246094,0.7827216386795044,0.012727700173854828
X3d21b45892e7,iTE:P1039:r008,TG:P0018:r001,P1039,P0018,0.5517207980155945,0.7775034308433533,0.024894626811146736
X8201afe24cc9,iTE:P1932:r013,TG:P0167:r011,P1932,P0167,0.551719605922699,0.7881708741188049,0.0
X074c346cee6c,iTE:P1851:r007,TG:P0154:r004,P1851,P0154,0.551717221736908,0.785886287689209,0.005322604905813932
X052b7522b1a3,iTE:P1860:r004,TG:P0132:r004,P1860,P0132,0.5517153739929199,0.7881647944450378,0.0
X61df04593adb,iTE:P1068:r010,TG:P0111:r005,P1068,P0111,0.5517153143882751,0.7881647348403931,0.0
Xf6ca3bb931ed,iTE:P1090:r015,TG:P0070:r004,P1090,P0070,0.5517139434814453,0.7881627678871155,0.0
Xa52699d455f9,iTE:P0582:r003,TG:P0018:r001,P0582,P0018,0.5517122745513916,0.7856687307357788,0.005813813302665949
Xf3b05ce06e16,iTE:P1032:r003,TG:P0313:r002,P1032,P0313,0.5517120361328125,0.7881600856781006,0.0
X815beee2051d,iTE:P1144:r001,TG:P0070:r004,P1144,P0070,0.55171138048172,0.7881591320037842,0.0
X9a8076f8864a,iTE:P1586:r004,TG:P0244:r006,P1586,P0244,0.5517097115516663,0.7881567478179932,0.0
X0c1d07d91966,iTE:P1450:r025,TG:P0285:r007,P1450,P0285,0.5517089366912842,0.7829525470733643,0.012140397913753986
X8ac6de2eca5e,iTE:P1374:r003,TG:P0238:r003,P1374,P0238,0.5517077445983887,0.7391505241394043,0.11434131860733032
X6b706d47753c,iTE:P0790:r006,TG:P0044:r006,P0790,P0044,0.5517066121101379,0.7770320773124695,0.025947244837880135
X7b704bbcab3a,iTE:P0986:r004,TG:P0054:r002,P0986,P0054,0.5517051815986633,0.7881503105163574,0.0
Xd8001103f27f,iTE:P1955:r001,TG:P0280:r005,P1955,P0280,0.5516984462738037,0.7881406545639038,0.0
X9e14767e5d69,iTE:P1234:r004,TG:P0140:r005,P1234,P0140,0.5516982078552246,0.7881402969360352,0.0
X57b7051084c3,iTE:P1498:r001,TG:P0290:r002,P1498,P0290,0.5516977906227112,0.766944408416748,0.049455706030130386
X1427b20844b2,iTE:P1887:r010,TG:P0285:r004,P1887,P0285,0.5516950488090515,0.7756233215332031,0.029195817187428474
Xfe6278f6369c,iTE:P1197:r003,TG:P0187:r003,P1197,P0187,0.5516919493675232,0.7881313562393188,0.0
Xf41607310361,iTE:P1423:r012,TG:P0237:r007,P1423,P0237,0.551691472530365,0.7860279083251953,0.004906366113573313
Xe0f88025b8bc,iTE:P1101:r001,TG:P0132:r003,P1101,P0132,0.5516870021820068,0.7881243228912354,0.0
X927fd13bafe5,iTE:P1039:r007,TG:P0050:r001,P1039,P0050,0.5516866445541382,0.7836986780166626,0.010325340554118156
X29a58a69413a,iTE:P1755:r005,TG:P0277:r006,P1755,P0277,0.5516833662986755,0.7881191372871399,0.0
X4c85d594c704,iTE:P1865:r006,TG:P0277:r006,P1865,P0277,0.5516828298568726,0.788118302822113,0.0
X341d1e6e0a4a,iTE:P1588:r004,TG:P0240:r003,P1588,P0240,0.5516787767410278,0.7881125807762146,0.0
X060b22576935,iTE:P0539:r007,TG:P0041:r002,P0539,P0041,0.5516786575317383,0.733566403388977,0.12727390229701996
X23b111e709ab,iTE:P0675:r003,TG:P0240:r004,P0675,P0240,0.5516748428344727,0.7833276391029358,0.011151708662509918
Xc492fa0590b9,iTE:P0426:r006,TG:P0072:r006,P0426,P0072,0.5516747236251831,0.7765233516693115,0.027027906849980354
Xf717ea04741e,iTE:P1877:r003,TG:P0042:r003,P1877,P0042,0.5516738295555115,0.7881054878234863,0.0
X639bee0751e3,iTE:P1937:r011,TG:P0065:r004,P1937,P0065,0.551673412322998,0.7881048917770386,0.0
X3edd3986739c,iTE:P1558:r002,TG:P0286:r006,P1558,P0286,0.5516715049743652,0.7708454132080078,0.040265679359436035
X53bea6039452,iTE:P1172:r003,TG:P0223:r005,P1172,P0223,0.5516698360443115,0.7880997657775879,0.0
Xe54575ce0cd9,iTE:P1363:r002,TG:P0043:r002,P1363,P0043,0.5516692399978638,0.769410252571106,0.04360700398683548
X1c9065e357c8,iTE:P1865:r004,TG:P0290:r012,P1865,P0290,0.5516688227653503,0.7765488624572754,0.026948755607008934
X31c5b6fbd53b,iTE:P1085:r006,TG:P0173:r001,P1085,P0173,0.5516666769981384,0.7880952954292297,0.0
X53271867a029,iTE:P0977:r003,TG:P0173:r001,P0977,P0173,0.5516606569290161,0.7880866527557373,0.0
X4f542462d3b1,iTE:P0781:r003,TG:P0240:r004,P0781,P0240,0.5516605377197266,0.7806406021118164,0.01737385243177414
X67c60cf01792,iTE:P1159:r004,TG:P0030:r001,P1159,P0030,0.5516570210456848,0.7799584269523621,0.018953755497932434
X184333d5fe2e,iTE:P1049:r002,TG:P0053:r009,P1049,P0053,0.5516568422317505,0.7428286075592041,0.10558940470218658
X1f3d851e2996,iTE:P1473:r011,TG:P0327:r007,P1473,P0327,0.5516544580459595,0.7880777716636658,0.0
Xbbe8a25f0dd6,iTE:P1521:r009,TG:P0273:r005,P1521,P0273,0.5516535639762878,0.7857527732849121,0.005422098562121391
X46bec7ab0a02,iTE:P1915:r002,TG:P0218:r005,P1915,P0218,0.5516529679298401,0.7776100635528564,0.024419846013188362
X73aefdd7c327,iTE:P1866:r005,TG:P0240:r006,P1866,P0240,0.5516501665115356,0.7860980033874512,0.004605170805007219
X4201361d1ec2,iTE:P1937:r011,TG:P0223:r001,P1937,P0223,0.5516485571861267,0.7836987972259521,0.010197941213846207
Xfa226cf0fe26,iTE:P1689:r003,TG:P0288:r004,P1689,P0288,0.5516477823257446,0.7425424456596375,0.10622690618038177
Xbdb9ab4f1395,iTE:P1697:r004,TG:P0262:r009,P1697,P0262,0.5516477227210999,0.779388427734375,0.020252946764230728
Xb4a49291c72d,iTE:P1541:r005,TG:P0135:r001,P1541,P0135,0.5516425371170044,0.7880607843399048,0.0
Xfaadbe0c4755,iTE:P1384:r001,TG:P0207:r002,P1384,P0207,0.5516365766525269,0.7790819406509399,0.020930681377649307
X642b65224a2c,iTE:P1359:r004,TG:P0179:r009,P1359,P0179,0.5516348481178284,0.7880497574806213,0.0
Xf63d14319d9d,iTE:P1537:r007,TG:P0237:r010,P1537,P0237,0.5516312122344971,0.772017776966095,0.03739601746201515
Xa2b195771620,iTE:P1877:r002,TG:P0042:r003,P1877,P0042,0.551628589630127,0.788040816783905,0.0
X79a6a8c9f631,iTE:P0955:r003,TG:P0240:r004,P0955,P0240,0.5516281127929688,0.7880401611328125,0.0
Xa76fd1e81692,iTE:P1827:r002,TG:P0255:r004,P1827,P0255,0.5516254305839539,0.7567564845085144,0.07298631966114044
X77e04aaff5bb,iTE:P1643:r014,TG:P0132:r004,P1643,P0132,0.551623523235321,0.7880336046218872,0.0
X7c7cb189a179,iTE:P1956:r001,TG:P0240:r003,P1956,P0240,0.5516234040260315,0.7880334854125977,0.0
X18f84b8c6b32,iTE:P0556:r008,TG:P0084:r007,P0556,P0084,0.5516210198402405,0.7880300283432007,0.0
X55e0190937ea,iTE:P1123:r008,TG:P0288:r001,P1123,P0288,0.5516197681427002,0.7880282402038574,0.0
X2a6f5ec5acbc,iTE:P1580:r003,TG:P0314:r002,P1580,P0314,0.5516137480735779,0.7880196571350098,0.0
Xb382b6ae3f56,iTE:P1333:r010,TG:P0280:r005,P1333,P0280,0.5516119599342346,0.7757831811904907,0.028545862063765526
X349e5f1b6b5e,iTE:P1377:r002,TG:P0070:r001,P1377,P0070,0.5516113638877869,0.78194260597229,0.014171839691698551
X0cc1fd9e814a,iTE:P1688:r034,TG:P0262:r008,P1688,P0262,0.5516082644462585,0.7880118489265442,0.0
X7515fa4c9907,iTE:P1967:r001,TG:P0109:r001,P1967,P0109,0.5516045689582825,0.7608433961868286,0.06338062882423401
X74f770cbd70f,iTE:P1037:r010,TG:P0112:r003,P1037,P0112,0.5516042709350586,0.7613921165466309,0.062099389731884
X996d072ca273,iTE:P1008:r013,TG:P0285:r001,P1008,P0285,0.5516032576560974,0.7880046963691711,0.0
Xd98c93095e33,iTE:P1915:r003,TG:P0132:r003,P1915,P0132,0.551601231098175,0.7849247455596924,0.00717970822006464
X74a7b3552e31,iTE:P0829:r009,TG:P0132:r003,P0829,P0132,0.5516008734703064,0.7849140167236328,0.007203652523458004
Xdd564768cc16,iTE:P1172:r004,TG:P0223:r005,P1172,P0223,0.5515989661216736,0.7879985570907593,0.0
X076b69d2e673,iTE:P0840:r007,TG:P0277:r001,P0840,P0277,0.5515956878662109,0.7699702978134155,0.04205497354269028
X09ac7c06270f,iTE:P1688:r025,TG:P0313:r002,P1688,P0313,0.5515944957733154,0.7879921793937683,0.0
X2384433313f8,iTE:P0897:r006,TG:P0191:r006,P0897,P0191,0.5515926480293274,0.7879894971847534,0.0
Xc584a5910088,iTE:P1370:r005,TG:P0285:r006,P1370,P0285,0.5515871644020081,0.7661247253417969,0.05099954456090927
X93da863db280,iTE:P1411:r002,TG:P0198:r003,P1411,P0198,0.5515860319137573,0.7879800796508789,0.0
X76ef6b5515f4,iTE:P1603:r012,TG:P0229:r003,P1603,P0229,0.5515856146812439,0.7560003995895386,0.0746178925037384
Xe2291274ff4a,iTE:P1151:r006,TG:P0240:r003,P1151,P0240,0.5515851974487305,0.7879788875579834,0.0
X6d456164a9fe,iTE:P1916:r009,TG:P0039:r004,P1916,P0039,0.5515838861465454,0.768911600112915,0.04448592662811279
Xf1ade08107b5,iTE:P0827:r002,TG:P0111:r008,P0827,P0111,0.5515798330307007,0.7835977077484131,0.01020485907793045
X65e8dab5cc48,iTE:P1321:r001,TG:P0286:r005,P1321,P0286,0.5515775680541992,0.7665027379989624,0.05008549615740776
X6acd0f3cae8c,iTE:P1508:r004,TG:P0333:r009,P1508,P0333,0.5515764951705933,0.7860022187232971,0.004583190660923719
X7edb633aab7e,iTE:P1261:r004,TG:P0283:r001,P1261,P0283,0.5515711903572083,0.7879588603973389,0.0
Xe903e8082a55,iTE:P1904:r023,TG:P0280:r005,P1904,P0280,0.5515655279159546,0.781702995300293,0.014578200876712799
Xde082d21a51b,iTE:P1048:r001,TG:P0102:r004,P1048,P0102,0.5515643358230591,0.7879490852355957,0.0
X1e452268ebf6,iTE:P1890:r010,TG:P0237:r010,P1890,P0237,0.5515635013580322,0.784730076789856,0.007508277893066406
Xeea6d4a2c072,iTE:P0811:r003,TG:P0216:r002,P0811,P0216,0.5515621900558472,0.784835159778595,0.007258694153279066
X1615076fdbc1,iTE:P1112:r001,TG:P0234:r012,P1112,P0234,0.5515570640563965,0.7645632028579712,0.05454272776842117
X6b37570304b2,iTE:P1650:r001,TG:P0277:r005,P1650,P0277,0.5515554547309875,0.7463357448577881,0.09706812351942062
X17758bf232bd,iTE:P1822:r002,TG:P0065:r010,P1822,P0065,0.551552414894104,0.7851743698120117,0.006434575654566288
X5b0ca460a047,iTE:P0556:r005,TG:P0034:r004,P0556,P0034,0.5515493154525757,0.7879276275634766,0.0
Xe50cdea0dba7,iTE:P1704:r019,TG:P0319:r003,P1704,P0319,0.551546037197113,0.7782705426216125,0.02252219058573246
Xabc6178b26af,iTE:P1423:r014,TG:P0131:r004,P1423,P0131,0.551543653011322,0.7795706987380981,0.019480561837553978
X50d89d3672fe,iTE:P1441:r002,TG:P0288:r001,P1441,P0288,0.5515426993370056,0.7855003476142883,0.005641481373459101
Xeee16af098f8,iTE:P1598:r003,TG:P0262:r011,P1598,P0262,0.5515425801277161,0.787917971611023,0.0
Xef1bd9300d7d,iTE:P1514:r004,TG:P0226:r001,P1514,P0226,0.5515419840812683,0.7879171371459961,0.0
X032c8f6d8dd0,iTE:P0746:r003,TG:P0280:r006,P0746,P0280,0.5515392422676086,0.7820642590522766,0.013647451996803284
Xe5f0faed14d9,iTE:P1280:r004,TG:P0245:r005,P1280,P0245,0.5515391230583191,0.7782633900642395,0.02251594141125679
X1e2e2a4310d0,iTE:P1374:r020,TG:P0229:r006,P1374,P0229,0.5515354871749878,0.7879078388214111,0.0
X4173148910e4,iTE:P1062:r003,TG:P0132:r004,P1062,P0132,0.5515334606170654,0.7855174541473389,0.005570840556174517
X2ad6e1458f92,iTE:P0636:r009,TG:P0133:r001,P0636,P0133,0.5515323877334595,0.7846174836158752,0.007667054422199726
X0ef627de1e83,iTE:P1198:r014,TG:P0320:r008,P1198,P0320,0.5515303611755371,0.7243812680244446,0.14821161329746246
X3525c657803d,iTE:P1475:r007,TG:P0273:r005,P1475,P0273,0.5515288710594177,0.7878984212875366,0.0
X88af4dba53bb,iTE:P1940:r007,TG:P0218:r004,P1940,P0218,0.5515280961990356,0.7568925619125366,0.07234442979097366
Xa0ada758d9a7,iTE:P1341:r009,TG:P0277:r004,P1341,P0277,0.5515239834785461,0.7847064733505249,0.007431435398757458
X9ba40f6898cb,iTE:P1593:r004,TG:P0262:r011,P1593,P0262,0.5515231490135193,0.7878901958465576,0.0
X0e71203afbff,iTE:P1319:r003,TG:P0022:r004,P1319,P0022,0.5515230894088745,0.7761094570159912,0.027488309890031815
Xd9f458395e34,iTE:P1717:r006,TG:P0026:r009,P1717,P0026,0.5515133738517761,0.7878762483596802,0.0
Xdbf6b823c725,iTE:P1896:r001,TG:P0070:r002,P1896,P0070,0.5515120625495911,0.7801743149757385,0.01796679012477398
X68c1ba04a9d8,iTE:P1729:r001,TG:P0212:r006,P1729,P0212,0.5515119433403015,0.7878742218017578,0.0
Xb9d04a645c1a,iTE:P0638:r015,TG:P0240:r002,P0638,P0240,0.5515092015266418,0.7646695375442505,0.05413514003157616
Xaf7daac1ec31,iTE:P0661:r001,TG:P0285:r006,P0661,P0285,0.5515091419219971,0.7693980932235718,0.043101634830236435
X59141339a804,iTE:P1291:r002,TG:P0022:r001,P1291,P0022,0.5515080690383911,0.7709465026855469,0.03948504477739334
X27d3a9eb5101,iTE:P1324:r004,TG:P0091:audit_v1_a001,P1324,P0091,0.5515075922012329,0.7733471989631653,0.03388185054063797
Xd5d86f19881e,iTE:P1213:r007,TG:P0277:r001,P1213,P0277,0.5515047311782837,0.7631539106369019,0.05765680968761444
Xa4092790c688,iTE:P1822:r003,TG:P0280:r006,P1822,P0280,0.551504373550415,0.7878633737564087,0.0
X09830bb7c964,iTE:P0868:r004,TG:P0091:audit_v1_a001,P0868,P0091,0.55149906873703,0.7750985026359558,0.02976713515818119
Xcb8e120c25e7,iTE:P1710:r005,TG:P0255:r004,P1710,P0255,0.5514951944351196,0.7878502607345581,0.0
X060dd3fdebd2,iTE:P1088:r001,TG:P0240:r006,P1088,P0240,0.5514947772026062,0.7445334792137146,0.10107118636369705
Xa51f9f5dd01a,iTE:P0623:r005,TG:P0240:r006,P0623,P0240,0.5514917373657227,0.7839773297309875,0.009025354869663715
Xaf0c27f1781b,iTE:P1712:r005,TG:P0245:r006,P1712,P0245,0.5514878034591675,0.782961368560791,0.0113829355686903
X0352a687dbd3,iTE:P1008:r013,TG:P0094:r008,P1008,P0094,0.5514876246452332,0.7878394722938538,0.0
X982c97e27bfd,iTE:P0715:r010,TG:P0327:r008,P0715,P0327,0.551486074924469,0.7878372669219971,0.0
Xe1cb6458b214,iTE:P1821:r001,TG:P0271:r007,P1821,P0271,0.5514848232269287,0.739672064781189,0.11238127201795578
X95633f6c6895,iTE:P0829:r011,TG:P0262:r012,P0829,P0262,0.5514844655990601,0.7769008874893188,0.02551284432411194
X260f8ac7896d,iTE:P1294:r002,TG:P0283:r001,P1294,P0283,0.551480233669281,0.7878289222717285,0.0
Xd6ec5c40e37f,iTE:P1631:r003,TG:P0327:r007,P1631,P0327,0.5514795780181885,0.7878279685974121,0.0
X4df69ed49658,iTE:P1107:r009,TG:P0132:r002,P1107,P0132,0.551479160785675,0.7681342363357544,0.045950695872306824
X261998fff92f,iTE:P0809:r021,TG:P0084:r011,P0809,P0084,0.5514790415763855,0.7849120497703552,0.0068021006882190704
X068ce7798999,iTE:P0746:r004,TG:P0280:r006,P0746,P0280,0.5514784455299377,0.7878263592720032,0.0
Xafc69ae3b9ed,iTE:P1382:r007,TG:P0273:r007,P1382,P0273,0.5514771342277527,0.7878245115280151,0.0
X382cb14cd6e7,iTE:P1939:r007,TG:P0088:r010,P1939,P0088,0.5514761805534363,0.7842285633087158,0.008387365378439426
Xc82598c7b2fe,iTE:P1340:r018,TG:P0059:r006,P1340,P0059,0.5514755845069885,0.7878222465515137,0.0
X0b07a30108de,iTE:P1467:r016,TG:P0218:r005,P1467,P0218,0.5514732003211975,0.7878189086914062,0.0
