retrieval_unit_id,mention_id,paper_id,domain
iTE:retrieval:c4f6aa1088da41,iTE:P1920:n1,P1920,iTE
iTE:retrieval:3fe7b58d490b2e,iTE:P1021:n1,P1021,iTE
iTE:retrieval:330d7cd616622d,iTE:P1210:n1,P1210,iTE
iTE:retrieval:8e0db12b9658e9,iTE:P0462:n1,P0462,iTE
iTE:retrieval:383700ea77224b,iTE:P1296:n1,P1296,iTE
iTE:retrieval:04a242def9d674,iTE:P1462:n1,P1462,iTE
iTE:retrieval:fd7339663c9742,iTE:P1291:n2,P1291,iTE
iTE:retrieval:be4d45599cfe5d,iTE:P0753:n1,P0753,iTE
iTE:retrieval:06d1ee117e6086,iTE:P1639:n1,P1639,iTE
iTE:retrieval:cb887e6be4afdb,iTE:P0357:n1,P0357,iTE
iTE:retrieval:20dbbcce8b953a,iTE:P1255:n2,P1255,iTE
iTE:retrieval:6bafa5ee4269c1,iTE:P1489:n1,P1489,iTE
iTE:retrieval:c64fe72bd5b5ab,iTE:P1943:n2,P1943,iTE
iTE:retrieval:924cb14d5bfafd,iTE:P1908:n1,P1908,iTE
iTE:retrieval:a42e77c4d75cc7,iTE:P1689:n2,P1689,iTE
iTE:retrieval:024ceaa335b3fe,iTE:P0922:n1,P0922,iTE
iTE:retrieval:f9219c310cdf9d,iTE:P1522:n2,P1522,iTE
iTE:retrieval:1756e1cfbcf4d3,iTE:P0563:n2,P0563,iTE
iTE:retrieval:780beede5b1807,iTE:P0982:n1,P0982,iTE
iTE:retrieval:f1a34de1ffbe9a,iTE:P0461:n1,P0461,iTE
iTE:retrieval:3ba175dc0e21a0,iTE:P1668:n2,P1668,iTE
iTE:retrieval:de3018592362c0,iTE:P1580:n1,P1580,iTE
iTE:retrieval:0a777709776552,iTE:P0602:n1,P0602,iTE
iTE:retrieval:8b8e09bcd4f51f,iTE:P1789:n1,P1789,iTE
iTE:retrieval:2ae5e9043a26dc,iTE:P0954:n1,P0954,iTE
iTE:retrieval:514af53bccd364,iTE:P1624:n3,P1624,iTE
iTE:retrieval:b85e769a7d3573,iTE:P1617:n1,P1617,iTE
iTE:retrieval:90fcde8e6df4c6,iTE:P1805:n2,P1805,iTE
iTE:retrieval:80f483c2c35e99,iTE:P1246:n1,P1246,iTE
iTE:retrieval:752b9c925306af,iTE:P1734:n1,P1734,iTE
iTE:retrieval:7204104d46abc7,iTE:P1415:n1,P1415,iTE
iTE:retrieval:c0b59dbfa62f68,iTE:P0603:n2,P0603,iTE
iTE:retrieval:970459ddd2d251,iTE:P0347:n3,P0347,iTE
iTE:retrieval:08b7545a6f8366,iTE:P0356:n2,P0356,iTE
iTE:retrieval:08b7545a6f8366,iTE:P0396:n2,P0396,iTE
iTE:retrieval:b6040d519082fd,iTE:P1341:n2,P1341,iTE
iTE:retrieval:3626f99f79f737,iTE:P0369:n2,P0369,iTE
iTE:retrieval:8efbdc4478f04e,iTE:P0394:n4,P0394,iTE
iTE:retrieval:d49defddf5e5ee,iTE:P1451:n2,P1451,iTE
iTE:retrieval:5fb1d29d146677,iTE:P0800:n2,P0800,iTE
iTE:retrieval:1e2e05f83b7a50,iTE:P1292:n1,P1292,iTE
iTE:retrieval:08cad096998c1c,iTE:P1162:n1,P1162,iTE
iTE:retrieval:256e8388c69d14,iTE:P1301:n1,P1301,iTE
iTE:retrieval:e4a88e29a51ea1,iTE:P1718:n2,P1718,iTE
iTE:retrieval:c8519043b052a1,iTE:P0693:n1,P0693,iTE
iTE:retrieval:0cf75c588209ed,iTE:P1499:n3,P1499,iTE
iTE:retrieval:32e48de5947021,iTE:P0541:n2,P0541,iTE
iTE:retrieval:c284e029ff2116,iTE:P1737:n2,P1737,iTE
iTE:retrieval:103ab643371742,iTE:P1307:n2,P1307,iTE
iTE:retrieval:0c216f1c346f6f,iTE:P0722:n3,P0722,iTE
iTE:retrieval:f379ccb92b9116,iTE:P1460:n2,P1460,iTE
iTE:retrieval:763e6d73f1e53e,iTE:P0892:n2,P0892,iTE
iTE:retrieval:32690f4869bcd3,iTE:P1551:n2,P1551,iTE
iTE:retrieval:a80007b35f7d89,iTE:P1673:n2,P1673,iTE
iTE:retrieval:185a4441baaf57,iTE:P1254:n1,P1254,iTE
iTE:retrieval:61535ef0c7d615,iTE:P1972:n2,P1972,iTE
iTE:retrieval:c0496286c2c807,iTE:P1916:n2,P1916,iTE
iTE:retrieval:e44e49e287b6eb,iTE:P1295:n2,P1295,iTE
iTE:retrieval:d8ab089e5a304c,iTE:P1071:n1,P1071,iTE
iTE:retrieval:538ff7869f4cf2,iTE:P1213:n1,P1213,iTE
iTE:retrieval:48061aab70757c,iTE:P1216:n2,P1216,iTE
iTE:retrieval:e1a0c605ae24ee,iTE:P0890:n3,P0890,iTE
iTE:retrieval:b7df39f3f586f2,iTE:P1460:n1,P1460,iTE
iTE:retrieval:c69665322edfcb,iTE:P0752:n2,P0752,iTE
iTE:retrieval:b8d58ebcd3df4e,iTE:P0904:n2,P0904,iTE
iTE:retrieval:4bdfa07f536bf8,iTE:P1269:n1,P1269,iTE
iTE:retrieval:008fbf7b8a0bdb,iTE:P0938:n4,P0938,iTE
iTE:retrieval:008fbf7b8a0bdb,iTE:P1750:n2,P1750,iTE
iTE:retrieval:2670f01bfa4ad9,iTE:P1367:n2,P1367,iTE
iTE:retrieval:71f2fb4242dab3,iTE:P1946:n1,P1946,iTE
iTE:retrieval:175a290b8dcb16,iTE:P0772:n1,P0772,iTE
iTE:retrieval:94f4d28b214901,iTE:P0477:n2,P0477,iTE
iTE:retrieval:94f4d28b214901,iTE:P1432:n2,P1432,iTE
iTE:retrieval:94f4d28b214901,iTE:P1519:n4,P1519,iTE
iTE:retrieval:a7b4681444b5fc,iTE:P0375:n6,P0375,iTE
iTE:retrieval:acd1526b1c1684,iTE:P1733:n1,P1733,iTE
iTE:retrieval:024c9c58f67d26,iTE:P0781:n1,P0781,iTE
iTE:retrieval:e4445155228d24,iTE:P0865:n1,P0865,iTE
iTE:retrieval:c61daddaffd60b,iTE:P1061:n1,P1061,iTE
iTE:retrieval:643f18242bdd98,iTE:P0856:n1,P0856,iTE
iTE:retrieval:39c5b067e27f06,iTE:P1183:n2,P1183,iTE
iTE:retrieval:9f7cd77b6e2bc6,iTE:P1297:n1,P1297,iTE
iTE:retrieval:9f7cd77b6e2bc6,iTE:P1860:n1,P1860,iTE
iTE:retrieval:4a3719da8a7f6d,iTE:P0525:n3,P0525,iTE
iTE:retrieval:34a2450c72902a,iTE:P1922:n2,P1922,iTE
iTE:retrieval:c6bf3033525def,iTE:P1085:n2,P1085,iTE
iTE:retrieval:e13e050f7b418f,iTE:P0570:n1,P0570,iTE
iTE:retrieval:f849e5c39b53a2,iTE:P1114:n1,P1114,iTE
iTE:retrieval:a14ba2e9605eb4,iTE:P0779:n1,P0779,iTE
iTE:retrieval:7b5114e77850a0,iTE:P1463:n1,P1463,iTE
iTE:retrieval:9130487d7da7af,iTE:P1883:n1,P1883,iTE
iTE:retrieval:c822c0485b6522,iTE:P1881:n1,P1881,iTE
iTE:retrieval:3948c018f0b140,iTE:P1123:n2,P1123,iTE
iTE:retrieval:45896fe3c8a191,iTE:P1802:n1,P1802,iTE
iTE:retrieval:6748688204cb6a,iTE:P1280:n1,P1280,iTE
iTE:retrieval:92466293ee0cc2,iTE:P0535:n1,P0535,iTE
iTE:retrieval:7106d6d16b8525,iTE:P0873:n1,P0873,iTE
iTE:retrieval:938c16e8107aa4,iTE:P1919:n1,P1919,iTE
iTE:retrieval:751087243f9066,iTE:P0848:n1,P0848,iTE
iTE:retrieval:a50adaed965013,iTE:P1662:n1,P1662,iTE
iTE:retrieval:70de636e6ec4b5,iTE:P1786:n1,P1786,iTE
iTE:retrieval:abdadeb683c996,iTE:P1465:n1,P1465,iTE
iTE:retrieval:896a1d7106c1ff,iTE:P0489:n1,P0489,iTE
iTE:retrieval:65f9054e2a5168,iTE:P1137:n1,P1137,iTE
iTE:retrieval:229791fcc29160,iTE:P0952:n1,P0952,iTE
iTE:retrieval:0278e1666867a1,iTE:P1232:n2,P1232,iTE
iTE:retrieval:a6023ef6ae20fa,iTE:P1836:n1,P1836,iTE
iTE:retrieval:e1ecf6b84e327b,iTE:P1428:n1,P1428,iTE
iTE:retrieval:e1ecf6b84e327b,iTE:P1439:n2,P1439,iTE
iTE:retrieval:3f65a2d6fb72a6,iTE:P1198:n2,P1198,iTE
iTE:retrieval:f0e0dba0042f36,iTE:P1149:n1,P1149,iTE
iTE:retrieval:0c6b6132d13dd5,iTE:P0986:n1,P0986,iTE
iTE:retrieval:ced3535b61ed53,iTE:P1154:n2,P1154,iTE
iTE:retrieval:f5aa1f2a5dc129,iTE:P1643:n1,P1643,iTE
iTE:retrieval:501736d06e239c,iTE:P1910:n1,P1910,iTE
iTE:retrieval:dd96c24cb73b1b,iTE:P1542:n1,P1542,iTE
iTE:retrieval:43ca79348b621b,iTE:P1741:n1,P1741,iTE
iTE:retrieval:6b1a117599d934,iTE:P0625:n1,P0625,iTE
iTE:retrieval:964937ef16dbe1,iTE:P0791:n1,P0791,iTE
iTE:retrieval:833aaed9a71354,iTE:P1912:n2,P1912,iTE
iTE:retrieval:c57539962cc172,iTE:P0922:n2,P0922,iTE
iTE:retrieval:d324c9b7437b95,iTE:P0534:n1,P0534,iTE
iTE:retrieval:954de1d44a8541,iTE:P0510:n1,P0510,iTE
iTE:retrieval:2f9619766db08d,iTE:P1367:n1,P1367,iTE
iTE:retrieval:baafe561465414,iTE:P1597:n2,P1597,iTE
iTE:retrieval:baafe561465414,iTE:P1769:n2,P1769,iTE
iTE:retrieval:ce3555b6dbff51,iTE:P1531:n1,P1531,iTE
iTE:retrieval:680696ae9270c0,iTE:P1506:n2,P1506,iTE
iTE:retrieval:4593351391bc72,iTE:P1272:n2,P1272,iTE
iTE:retrieval:5062789b67d31d,iTE:P1659:n1,P1659,iTE
iTE:retrieval:3b42bb7e71dff5,iTE:P0355:n1,P0355,iTE
iTE:retrieval:b8cdc58ee64477,iTE:P1468:n3,P1468,iTE
iTE:retrieval:dcb5a552f22951,iTE:P1153:n4,P1153,iTE
iTE:retrieval:1ebd907123e7cf,iTE:P0914:n2,P0914,iTE
iTE:retrieval:28324ba3a3ccbb,iTE:P1965:n1,P1965,iTE
iTE:retrieval:6c4907c0653a33,iTE:P1725:n1,P1725,iTE
iTE:retrieval:772eba45ddd4c7,iTE:P1555:n1,P1555,iTE
iTE:retrieval:ccfc6872a8c8c4,iTE:P1099:n1,P1099,iTE
iTE:retrieval:95a4c84b1c0e3c,iTE:P1939:n1,P1939,iTE
iTE:retrieval:5286e1b3fe01f2,iTE:P1020:n1,P1020,iTE
iTE:retrieval:fedb7a79001a23,iTE:P1055:n1,P1055,iTE
iTE:retrieval:73a09fdd3b1e50,iTE:P1731:n1,P1731,iTE
iTE:retrieval:a1008750e67c95,iTE:P1755:n1,P1755,iTE
iTE:retrieval:871816718ef4db,iTE:P1933:n2,P1933,iTE
iTE:retrieval:4c45fbfb081e81,iTE:P0469:n1,P0469,iTE
iTE:retrieval:2623d70800aea5,iTE:P1962:n1,P1962,iTE
iTE:retrieval:3c4ca2638f3223,iTE:P1225:n1,P1225,iTE
iTE:retrieval:d296bdb9aaabcc,iTE:P0435:n1,P0435,iTE
iTE:retrieval:8fd284bd1bf979,iTE:P1091:n1,P1091,iTE
iTE:retrieval:462e6749e8c6e4,iTE:P0751:n2,P0751,iTE
iTE:retrieval:fbef0cd8a3488a,iTE:P0736:n1,P0736,iTE
iTE:retrieval:f0ccbd04b51bbc,iTE:P1611:n2,P1611,iTE
iTE:retrieval:b49d419d1c8c1c,iTE:P1111:n2,P1111,iTE
iTE:retrieval:b49d419d1c8c1c,iTE:P1580:n2,P1580,iTE
iTE:retrieval:be3d9af57e78a1,iTE:P0823:n1,P0823,iTE
iTE:retrieval:e8394438456a80,iTE:P0716:n2,P0716,iTE
iTE:retrieval:3c793cd1248978,iTE:P1773:n2,P1773,iTE
iTE:retrieval:825dbe10c93d0a,iTE:P1260:n2,P1260,iTE
iTE:retrieval:bde80e3bf24684,iTE:P1811:n2,P1811,iTE
iTE:retrieval:974e17d4ed791b,iTE:P0549:n3,P0549,iTE
iTE:retrieval:e24aff8d6ce928,iTE:P1560:n1,P1560,iTE
iTE:retrieval:ae3102d8dcccb4,iTE:P1014:n1,P1014,iTE
iTE:retrieval:ff6565e77f178f,iTE:P1202:n2,P1202,iTE
iTE:retrieval:7b518902f9b4e8,iTE:P1788:n2,P1788,iTE
iTE:retrieval:32abf54fe7ea0b,iTE:P1067:n2,P1067,iTE
iTE:retrieval:d8be16df1835b7,iTE:P1771:n1,P1771,iTE
iTE:retrieval:57656f99430050,iTE:P1342:n2,P1342,iTE
iTE:retrieval:b32d438ae4caa4,iTE:P1048:n1,P1048,iTE
iTE:retrieval:359bea9236ab03,iTE:P1599:n3,P1599,iTE
iTE:retrieval:b56addf043ffb5,iTE:P0347:n2,P0347,iTE
iTE:retrieval:de345714084b60,iTE:P1401:n2,P1401,iTE
iTE:retrieval:d4dcdfdf2faf20,iTE:P1825:n2,P1825,iTE
iTE:retrieval:3e6918e0f75d56,iTE:P1669:n2,P1669,iTE
iTE:retrieval:1b98e5e6c3e7b6,iTE:P0497:n3,P0497,iTE
iTE:retrieval:f3b5b324cde4fa,iTE:P0487:n2,P0487,iTE
iTE:retrieval:a4985dd92e70b7,iTE:P0373:n1,P0373,iTE
iTE:retrieval:ee8b11868389c8,iTE:P1583:n1,P1583,iTE
iTE:retrieval:5a4c49d11a44c1,iTE:P0891:n2,P0891,iTE
iTE:retrieval:04e36d94b1c6e2,iTE:P0758:n1,P0758,iTE
iTE:retrieval:2f61bf8a8446a0,iTE:P0568:n1,P0568,iTE
iTE:retrieval:004d024468c3e8,iTE:P0536:n1,P0536,iTE
iTE:retrieval:88f1bac01a7037,iTE:P0678:n1,P0678,iTE
iTE:retrieval:dde75d543134e0,iTE:P0756:n2,P0756,iTE
iTE:retrieval:21089b75a963c8,iTE:P1855:n2,P1855,iTE
iTE:retrieval:fa4136d5d7afd1,iTE:P1501:n1,P1501,iTE
iTE:retrieval:4256aa91da50cd,iTE:P0606:n1,P0606,iTE
iTE:retrieval:b314ae60cb741e,iTE:P0395:n1,P0395,iTE
iTE:retrieval:b314ae60cb741e,iTE:P0866:n1,P0866,iTE
iTE:retrieval:b314ae60cb741e,iTE:P0966:n1,P0966,iTE
iTE:retrieval:b314ae60cb741e,iTE:P1059:n1,P1059,iTE
iTE:retrieval:b314ae60cb741e,iTE:P1089:n1,P1089,iTE
iTE:retrieval:b314ae60cb741e,iTE:P1206:n1,P1206,iTE
iTE:retrieval:22e276839f4fba,iTE:P1457:n3,P1457,iTE
iTE:retrieval:b77dfe17f18a08,iTE:P0819:n2,P0819,iTE
iTE:retrieval:b77dfe17f18a08,iTE:P0886:n2,P0886,iTE
iTE:retrieval:900a4e7ecc0608,iTE:P0730:n1,P0730,iTE
iTE:retrieval:1ca323857b6400,iTE:P0474:n2,P0474,iTE
iTE:retrieval:7c3394f61a21e1,iTE:P0386:n1,P0386,iTE
iTE:retrieval:7c3394f61a21e1,iTE:P1762:n1,P1762,iTE
iTE:retrieval:ca1a5589ef95e8,iTE:P0604:n2,P0604,iTE
iTE:retrieval:ca1a5589ef95e8,iTE:P0708:n1,P0708,iTE
iTE:retrieval:1325e329928b11,iTE:P0622:n2,P0622,iTE
iTE:retrieval:1325e329928b11,iTE:P0971:n1,P0971,iTE
iTE:retrieval:40e173170fd21a,iTE:P0839:n1,P0839,iTE
iTE:retrieval:40e173170fd21a,iTE:P1617:n3,P1617,iTE
iTE:retrieval:b75eb13d72c92a,iTE:P0800:n1,P0800,iTE
iTE:retrieval:8cd72abd577bb7,iTE:P0526:n2,P0526,iTE
iTE:retrieval:9fc11f3b123091,iTE:P0385:n1,P0385,iTE
iTE:retrieval:ec23c8a8a5767d,iTE:P1750:n1,P1750,iTE
iTE:retrieval:1f0748999ce91f,iTE:P1920:n2,P1920,iTE
iTE:retrieval:438410e3532cc0,iTE:P0623:n3,P0623,iTE
iTE:retrieval:2a73d9ef091e5a,iTE:P0415:n3,P0415,iTE
iTE:retrieval:152a2bf24ff2e6,iTE:P1315:n2,P1315,iTE
iTE:retrieval:2b896beb264d9a,iTE:P1605:n3,P1605,iTE
iTE:retrieval:e83dbc864b1eb6,iTE:P0863:n1,P0863,iTE
iTE:retrieval:04e5cc84b3ea4f,iTE:P0805:n2,P0805,iTE
iTE:retrieval:2945558ed23205,iTE:P0766:n1,P0766,iTE
iTE:retrieval:3eaafb43c9dd0a,iTE:P0965:n1,P0965,iTE
iTE:retrieval:092d65d777b283,iTE:P0371:n2,P0371,iTE
iTE:retrieval:68dd7b17e83359,iTE:P1910:n2,P1910,iTE
iTE:retrieval:89cbbd04bbd9eb,iTE:P0654:n1,P0654,iTE
iTE:retrieval:825b01f83b9f82,iTE:P0599:n3,P0599,iTE
iTE:retrieval:2f9496e9952edf,iTE:P0477:n1,P0477,iTE
iTE:retrieval:74a3870dc13900,iTE:P0807:n3,P0807,iTE
iTE:retrieval:179f19c3442a02,iTE:P0864:n1,P0864,iTE
iTE:retrieval:1e22bd781700f3,iTE:P1956:n2,P1956,iTE
iTE:retrieval:f77471e5856c13,iTE:P1282:n1,P1282,iTE
iTE:retrieval:b788538382ed7e,iTE:P1317:n2,P1317,iTE
iTE:retrieval:af3e5093150bee,iTE:P1061:n2,P1061,iTE
iTE:retrieval:f022c75ef99553,iTE:P0601:n2,P0601,iTE
iTE:retrieval:f022c75ef99553,iTE:P1577:n2,P1577,iTE
iTE:retrieval:2d9b177d4604c6,iTE:P0674:n4,P0674,iTE
iTE:retrieval:2d9b177d4604c6,iTE:P0814:n2,P0814,iTE
iTE:retrieval:2d9b177d4604c6,iTE:P0829:n3,P0829,iTE
iTE:retrieval:c278a24343d78f,iTE:P0468:n2,P0468,iTE
iTE:retrieval:c278a24343d78f,iTE:P0491:n2,P0491,iTE
iTE:retrieval:c278a24343d78f,iTE:P0539:n3,P0539,iTE
iTE:retrieval:c278a24343d78f,iTE:P0654:n2,P0654,iTE
iTE:retrieval:c278a24343d78f,iTE:P0725:n2,P0725,iTE
iTE:retrieval:c278a24343d78f,iTE:P0821:n2,P0821,iTE
iTE:retrieval:c278a24343d78f,iTE:P0826:n2,P0826,iTE
iTE:retrieval:c278a24343d78f,iTE:P0894:n3,P0894,iTE
iTE:retrieval:c278a24343d78f,iTE:P0902:n3,P0902,iTE
iTE:retrieval:c278a24343d78f,iTE:P0928:n5,P0928,iTE
iTE:retrieval:c278a24343d78f,iTE:P1031:n5,P1031,iTE
iTE:retrieval:c278a24343d78f,iTE:P1041:n2,P1041,iTE
iTE:retrieval:c278a24343d78f,iTE:P1047:n2,P1047,iTE
iTE:retrieval:c278a24343d78f,iTE:P1128:n2,P1128,iTE
iTE:retrieval:c278a24343d78f,iTE:P1158:n2,P1158,iTE
iTE:retrieval:c278a24343d78f,iTE:P1238:n2,P1238,iTE
iTE:retrieval:c278a24343d78f,iTE:P1247:n2,P1247,iTE
iTE:retrieval:c278a24343d78f,iTE:P1526:n3,P1526,iTE
iTE:retrieval:c278a24343d78f,iTE:P1573:n2,P1573,iTE
iTE:retrieval:c278a24343d78f,iTE:P1653:n3,P1653,iTE
iTE:retrieval:c278a24343d78f,iTE:P1934:n2,P1934,iTE
iTE:retrieval:fba50b3d13ea48,iTE:P1783:n2,P1783,iTE
iTE:retrieval:d7dfe9b420a408,iTE:P1106:n2,P1106,iTE
iTE:retrieval:82ac4d443272d1,iTE:P1927:n2,P1927,iTE
iTE:retrieval:3c44efdabb9aeb,iTE:P1289:n2,P1289,iTE
iTE:retrieval:3bcc8d81849772,iTE:P0726:n1,P0726,iTE
iTE:retrieval:e94ad1a34d046b,iTE:P0395:n2,P0395,iTE
iTE:retrieval:39e79ba8616493,iTE:P1259:n2,P1259,iTE
iTE:retrieval:ffb6cd3dc625e5,iTE:P0727:n2,P0727,iTE
iTE:retrieval:2d3380f291a966,iTE:P1343:n2,P1343,iTE
iTE:retrieval:9522827c849eef,iTE:P0342:n3,P0342,iTE
iTE:retrieval:682ff02649af06,iTE:P0659:n1,P0659,iTE
iTE:retrieval:f16eb52f893344,iTE:P0441:n3,P0441,iTE
iTE:retrieval:7634dbafd0d71e,iTE:P1303:n2,P1303,iTE
iTE:retrieval:5cbf71330093da,iTE:P1668:n3,P1668,iTE
iTE:retrieval:fb57be3b935bab,iTE:P1537:n1,P1537,iTE
iTE:retrieval:8059306a87969a,iTE:P1072:n1,P1072,iTE
iTE:retrieval:cdb70b7e41eda9,iTE:P0608:n1,P0608,iTE
iTE:retrieval:16710f048c86e8,iTE:P0950:n1,P0950,iTE
iTE:retrieval:b2bd6ae5ba2fa8,iTE:P0622:n1,P0622,iTE
iTE:retrieval:8a8c8d7ffe4d7a,iTE:P0662:n3,P0662,iTE
iTE:retrieval:5e6e8f53839e72,iTE:P0590:n2,P0590,iTE
iTE:retrieval:7f8da25931fa54,iTE:P0525:n2,P0525,iTE
iTE:retrieval:1d21ac8a73e547,iTE:P0878:n4,P0878,iTE
iTE:retrieval:ef7365486e2ecc,iTE:P0364:n3,P0364,iTE
iTE:retrieval:42062d765ad14b,iTE:P1161:n1,P1161,iTE
iTE:retrieval:43e279218956cc,iTE:P0693:n2,P0693,iTE
iTE:retrieval:06e80580af0960,iTE:P0872:n2,P0872,iTE
iTE:retrieval:223b3fff2e4e85,iTE:P0567:n3,P0567,iTE
iTE:retrieval:fdb2d7c9374742,iTE:P1054:n2,P1054,iTE
iTE:retrieval:f80b88d087b130,iTE:P0353:n2,P0353,iTE
iTE:retrieval:b0522f3e6e18c7,iTE:P0851:n2,P0851,iTE
iTE:retrieval:fbbce67c3d4672,iTE:P0417:n1,P0417,iTE
iTE:retrieval:527e149c85d24e,iTE:P0397:n3,P0397,iTE
iTE:retrieval:527e149c85d24e,iTE:P0697:n3,P0697,iTE
iTE:retrieval:c9ca1a7179a7cb,iTE:P0629:n1,P0629,iTE
iTE:retrieval:d64a6827c48786,iTE:P1934:n1,P1934,iTE
iTE:retrieval:259012db8f8c9c,iTE:P0626:n2,P0626,iTE
iTE:retrieval:1c4d8b9bd0f323,iTE:P1181:n2,P1181,iTE
iTE:retrieval:9c48c11d5cee07,iTE:P0392:n1,P0392,iTE
iTE:retrieval:df2e5b666b02a7,iTE:P1665:n2,P1665,iTE
iTE:retrieval:e16dcd4a691420,iTE:P0919:n2,P0919,iTE
iTE:retrieval:5f03b04f06c447,iTE:P0786:n2,P0786,iTE
iTE:retrieval:4f207cc6aca2b4,iTE:P0535:n3,P0535,iTE
iTE:retrieval:4f207cc6aca2b4,iTE:P0645:n3,P0645,iTE
iTE:retrieval:80af3814e63493,iTE:P0510:n2,P0510,iTE
iTE:retrieval:86807e23c06ce3,iTE:P1169:n2,P1169,iTE
iTE:retrieval:f13fc1bfcb89cb,iTE:P1109:n1,P1109,iTE
iTE:retrieval:cef98887d67d9d,iTE:P0374:n1,P0374,iTE
iTE:retrieval:cbff95e3a4478f,iTE:P0590:n3,P0590,iTE
iTE:retrieval:8fd34699231fb8,iTE:P0380:n1,P0380,iTE
iTE:retrieval:f3dbeb1ed27cd9,iTE:P1719:n3,P1719,iTE
iTE:retrieval:1c0c08b35e88dc,iTE:P0676:n1,P0676,iTE
iTE:retrieval:250d17a77ed24d,iTE:P1488:n1,P1488,iTE
iTE:retrieval:d2594f1d5f6b54,iTE:P0412:n5,P0412,iTE
iTE:retrieval:c0704c08a27860,iTE:P0490:n3,P0490,iTE
iTE:retrieval:2a2bd10b94e93a,iTE:P1765:n1,P1765,iTE
iTE:retrieval:dbe11ce9b6f3b4,iTE:P0483:n1,P0483,iTE
iTE:retrieval:d3363183ed82e8,iTE:P0684:n3,P0684,iTE
iTE:retrieval:4cacf1c1ac363a,iTE:P1180:n2,P1180,iTE
iTE:retrieval:0003db55410eeb,iTE:P0640:n2,P0640,iTE
iTE:retrieval:d67013377c6ffb,iTE:P1494:n1,P1494,iTE
iTE:retrieval:1815c3e6aaa900,iTE:P1053:n2,P1053,iTE
iTE:retrieval:1d8bee3a84edf4,iTE:P0432:n3,P0432,iTE
iTE:retrieval:21b86628c5b046,iTE:P0743:n1,P0743,iTE
iTE:retrieval:61aa736ef45d5a,iTE:P1513:n1,P1513,iTE
iTE:retrieval:08e15ea886ddb0,iTE:P1584:n1,P1584,iTE
iTE:retrieval:ed500ead9db2dc,iTE:P1117:n2,P1117,iTE
iTE:retrieval:ed500ead9db2dc,iTE:P1172:n2,P1172,iTE
iTE:retrieval:ed500ead9db2dc,iTE:P1616:n2,P1616,iTE
iTE:retrieval:26e66a8d8eee09,iTE:P1409:n2,P1409,iTE
iTE:retrieval:1cf67d3bf8c4f3,iTE:P0716:n3,P0716,iTE
iTE:retrieval:1cf67d3bf8c4f3,iTE:P0798:n2,P0798,iTE
iTE:retrieval:1cf67d3bf8c4f3,iTE:P1206:n2,P1206,iTE
iTE:retrieval:2f77b26562c095,iTE:P0726:n2,P0726,iTE
iTE:retrieval:c5bc4707668b78,iTE:P0903:n2,P0903,iTE
iTE:retrieval:624e51042faec0,iTE:P0485:n2,P0485,iTE
iTE:retrieval:055861b7663c07,iTE:P0420:n3,P0420,iTE
iTE:retrieval:055861b7663c07,iTE:P0440:n2,P0440,iTE
iTE:retrieval:055861b7663c07,iTE:P0526:n3,P0526,iTE
iTE:retrieval:055861b7663c07,iTE:P0578:n2,P0578,iTE
iTE:retrieval:055861b7663c07,iTE:P0579:n3,P0579,iTE
iTE:retrieval:055861b7663c07,iTE:P0668:n2,P0668,iTE
iTE:retrieval:055861b7663c07,iTE:P0687:n2,P0687,iTE
iTE:retrieval:055861b7663c07,iTE:P0882:n2,P0882,iTE
iTE:retrieval:055861b7663c07,iTE:P0924:n3,P0924,iTE
iTE:retrieval:055861b7663c07,iTE:P0933:n3,P0933,iTE
iTE:retrieval:055861b7663c07,iTE:P1063:n2,P1063,iTE
iTE:retrieval:055861b7663c07,iTE:P1074:n2,P1074,iTE
iTE:retrieval:055861b7663c07,iTE:P1450:n3,P1450,iTE
iTE:retrieval:055861b7663c07,iTE:P1454:n2,P1454,iTE
iTE:retrieval:055861b7663c07,iTE:P1566:n3,P1566,iTE
iTE:retrieval:d49d30b936278f,iTE:P0572:n3,P0572,iTE
iTE:retrieval:821f043cc36d64,iTE:P0557:n3,P0557,iTE
iTE:retrieval:c6d38e57557327,iTE:P0729:n2,P0729,iTE
iTE:retrieval:c6d38e57557327,iTE:P0813:n2,P0813,iTE
iTE:retrieval:c6d38e57557327,iTE:P1035:n2,P1035,iTE
iTE:retrieval:c6d38e57557327,iTE:P1508:n3,P1508,iTE
iTE:retrieval:c6d38e57557327,iTE:P1748:n2,P1748,iTE
iTE:retrieval:44ca1aa51771df,iTE:P1675:n3,P1675,iTE
iTE:retrieval:d92448da5643fe,iTE:P0628:n4,P0628,iTE
iTE:retrieval:d92448da5643fe,iTE:P0690:n2,P0690,iTE
iTE:retrieval:d92448da5643fe,iTE:P1516:n2,P1516,iTE
iTE:retrieval:ae24fce817ae56,iTE:P0779:n2,P0779,iTE
iTE:retrieval:8414bbceb44c4a,iTE:P1510:n2,P1510,iTE
iTE:retrieval:015f716ee2fbc7,iTE:P0950:n2,P0950,iTE
iTE:retrieval:dc10ab1b41d782,iTE:P1696:n1,P1696,iTE
iTE:retrieval:33606936fb7276,iTE:P0522:n2,P0522,iTE
iTE:retrieval:1374a7e2527f63,iTE:P1928:n2,P1928,iTE
iTE:retrieval:50c6297b967ffb,iTE:P0480:n2,P0480,iTE
iTE:retrieval:50c6297b967ffb,iTE:P0486:n3,P0486,iTE
iTE:retrieval:50c6297b967ffb,iTE:P0521:n2,P0521,iTE
