retrieval_unit_id,domain,label,mention_count,paper_support,representative_mention_ids,unit_status
iTE:retrieval:43ca79348b621b,iTE,stronger rattling modes,1,1,iTE:P1741:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6b1a117599d934,iTE,strongly bound to PSS- anions,1,1,iTE:P0625:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:964937ef16dbe1,iTE,strongly temperature-dependent carrier concentration,1,1,iTE:P0791:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:833aaed9a71354,iTE,strongly temperature-dependent carrier density,1,1,iTE:P1912:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:c57539962cc172,iTE,structural collapse,1,1,iTE:P0922:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d324c9b7437b95,iTE,"structural complexity, variations in bond strengths, and high lattice anharmonicity",1,1,iTE:P0534:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:954de1d44a8541,iTE,structural design,1,1,iTE:P0510:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2f9619766db08d,iTE,structural rearrangements near the interface,1,1,iTE:P1367:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:baafe561465414,iTE,structural stability,2,2,iTE:P1597:n2;iTE:P1769:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ce3555b6dbff51,iTE,structural transition from the low temperature orthorhombic to the high temperature super-ionic cubic phase,1,1,iTE:P1531:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:680696ae9270c0,iTE,structure change from the Cu8GeSe6 type to the Ag8GeTe6 type,1,1,iTE:P1506:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:4593351391bc72,iTE,structure reorganization of PEDOT:PSS,1,1,iTE:P1272:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:5062789b67d31d,iTE,structures of poly-ions of the non-conducting components with the conducting species in-between,1,1,iTE:P1659:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3b42bb7e71dff5,iTE,subnanometer-scale confinement of ions,1,1,iTE:P0355:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b8cdc58ee64477,iTE,subsecond dynamics,1,1,iTE:P1468:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:dcb5a552f22951,iTE,subsequent slow stage,1,1,iTE:P1153:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:1ebd907123e7cf,iTE,substitute Sb,1,1,iTE:P0914:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:28324ba3a3ccbb,iTE,substituting As by Sb,1,1,iTE:P1965:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:6c4907c0653a33,iTE,substitution,1,1,iTE:P1725:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:772eba45ddd4c7,iTE,substitution of Ca2+ ions for the Ti4+ site,1,1,iTE:P1555:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ccfc6872a8c8c4,iTE,substitution of Se for S,1,1,iTE:P1099:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:95a4c84b1c0e3c,iTE,substitution of Se with S,1,1,iTE:P1939:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5286e1b3fe01f2,iTE,substitution of both tetravalent ions (Ge4+ and Ti4+),1,1,iTE:P1020:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:fedb7a79001a23,iTE,substitution of larger halide ions,1,1,iTE:P1055:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:73a09fdd3b1e50,iTE,substitution of smaller Ln(3+) ions for a larger Sr2+ ion,1,1,iTE:P1731:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:a1008750e67c95,iTE,substitutions of Ln(3+) for Ca2+,1,1,iTE:P1755:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:871816718ef4db,iTE,suitable as reflecting coating,1,1,iTE:P1933:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:4c45fbfb081e81,iTE,suitable ionic liquid,1,1,iTE:P0469:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2623d70800aea5,iTE,sulfide bromide,1,1,iTE:P1962:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3c4ca2638f3223,iTE,sulfonate groups in P,1,1,iTE:P1225:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d296bdb9aaabcc,iTE,sulfonic acid groups in lignosulfonate,1,1,iTE:P0435:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8fd284bd1bf979,iTE,sulfur substitution at the tellurium site,1,1,iTE:P1091:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:462e6749e8c6e4,iTE,super-thermoelectric materials,1,1,iTE:P0751:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:fbef0cd8a3488a,iTE,superconducting MoGe film on Y3Fe5O12,1,1,iTE:P0736:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f0ccbd04b51bbc,iTE,superconductivity,1,1,iTE:P1611:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b49d419d1c8c1c,iTE,superionic conductivity,2,2,iTE:P1111:n2;iTE:P1580:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:be3d9af57e78a1,iTE,superionic materials,1,1,iTE:P0823:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e8394438456a80,iTE,superionic mechanism,1,1,iTE:P0716:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3c793cd1248978,iTE,superior intrinsic ferroelectric fatigue endurance,1,1,iTE:P1773:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:825dbe10c93d0a,iTE,superior mechanical properties,1,1,iTE:P1260:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:bde80e3bf24684,iTE,"superior stiffness, deformation resistance, and fracture strength",1,1,iTE:P1811:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:974e17d4ed791b,iTE,superoxide radicals,1,1,iTE:P0549:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:e24aff8d6ce928,iTE,superposition of the ionic thermoelectric and piezoionic effects,1,1,iTE:P1560:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ae3102d8dcccb4,iTE,suppress the Se vapor,1,1,iTE:P1014:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ff6565e77f178f,iTE,suppresses TR propagation,1,1,iTE:P1202:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:7b518902f9b4e8,iTE,suppresses interlayer slip,1,1,iTE:P1788:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:32abf54fe7ea0b,iTE,suppression of grain boundary scattering,1,1,iTE:P1067:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d8be16df1835b7,iTE,suppression of in-plane disorder,1,1,iTE:P1771:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:57656f99430050,iTE,supramolecular assembly and gelification of PEDOT:PSS,1,1,iTE:P1342:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b32d438ae4caa4,iTE,surface area,1,1,iTE:P1048:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:359bea9236ab03,iTE,surface exchange resistance,1,1,iTE:P1599:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:b56addf043ffb5,iTE,surface negative charges,1,1,iTE:P0347:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:de345714084b60,iTE,surface reconstruction,1,1,iTE:P1401:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d4dcdfdf2faf20,iTE,surface temperatures decreased by more than 50 %,1,1,iTE:P1825:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3e6918e0f75d56,iTE,surrounding shielding effect,1,1,iTE:P1669:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1b98e5e6c3e7b6,iTE,swelling of CIG,1,1,iTE:P0497:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:f3b5b324cde4fa,iTE,switch in polarity of the Seebeck coefficient,1,1,iTE:P0487:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:a4985dd92e70b7,iTE,switching the external electrodes,1,1,iTE:P0373:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ee8b11868389c8,iTE,symmetrically heated micro-contact set-up,1,1,iTE:P1583:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:5a4c49d11a44c1,iTE,symmetry breaking and lattice-distortion scattering,1,1,iTE:P0891:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:04e36d94b1c6e2,iTE,symmetry-protected orbital interactions,1,1,iTE:P0758:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:2f61bf8a8446a0,iTE,synergistic coordination and hydration interactions,1,1,iTE:P0568:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:004d024468c3e8,iTE,synergistic ion-ion/ion-dipole interactions,1,1,iTE:P0536:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:88f1bac01a7037,iTE,synergistic ionic associations,1,1,iTE:P0678:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:dde75d543134e0,iTE,synthesis time,1,1,iTE:P0756:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:21089b75a963c8,iTE,tailoring of the intrinsic electrostatic interaction within PEDOT:PSS,1,1,iTE:P1855:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:fa4136d5d7afd1,iTE,tantalum ions are incorporated into the titanium sublattice of TiO2,1,1,iTE:P1501:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:4256aa91da50cd,iTE,tellurides,1,1,iTE:P0606:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b314ae60cb741e,iTE,temperature,6,6,iTE:P0395:n1;iTE:P0866:n1;iTE:P0966:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:22e276839f4fba,iTE,temperature and concentration,1,1,iTE:P1457:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:b77dfe17f18a08,iTE,temperature dependence of thermoelectric power,2,2,iTE:P0819:n2;iTE:P0886:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:900a4e7ecc0608,iTE,temperature dependence of viscosity,1,1,iTE:P0730:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1ca323857b6400,iTE,temperature dependent ionic conductivity,1,1,iTE:P0474:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:7c3394f61a21e1,iTE,temperature difference,2,2,iTE:P0386:n1;iTE:P1762:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ca1a5589ef95e8,iTE,temperature fluctuation,2,2,iTE:P0604:n2;iTE:P0708:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1325e329928b11,iTE,temperature fluctuations,2,2,iTE:P0622:n2;iTE:P0971:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:40e173170fd21a,iTE,temperature gradient,2,2,iTE:P0839:n1;iTE:P1617:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:b75eb13d72c92a,iTE,temperature gradient in a metallic magnet,1,1,iTE:P0800:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8cd72abd577bb7,iTE,temperature gradient of 9.9 K,1,1,iTE:P0526:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9fc11f3b123091,iTE,temperature gradient-induced unidirectional transport of protons,1,1,iTE:P0385:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:ec23c8a8a5767d,iTE,temperature gradients applied at the channel walls,1,1,iTE:P1750:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1f0748999ce91f,iTE,temperature independency,1,1,iTE:P1920:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:438410e3532cc0,iTE,temperature range of the thermoelectrically favored cubic phase,1,1,iTE:P0623:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:2a73d9ef091e5a,iTE,temperature sensing amplification,1,1,iTE:P0415:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:152a2bf24ff2e6,iTE,temperature sensing capabilities,1,1,iTE:P1315:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2b896beb264d9a,iTE,temperature uniformity,1,1,iTE:P1605:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:e83dbc864b1eb6,iTE,temperature variation,1,1,iTE:P0863:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:04e5cc84b3ea4f,iTE,temperature-dependent width to the electronic states,1,1,iTE:P0805:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2945558ed23205,iTE,temperature-induced suppression of the orbital order,1,1,iTE:P0766:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:3eaafb43c9dd0a,iTE,temperatures,1,1,iTE:P0965:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:092d65d777b283,iTE,temporally varying temperature gradients,1,1,iTE:P0371:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:68dd7b17e83359,iTE,tendency for localization,1,1,iTE:P1910:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:89cbbd04bbd9eb,iTE,tensile strain,1,1,iTE:P0654:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:825b01f83b9f82,iTE,tensile strength,1,1,iTE:P0599:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:2f9496e9952edf,iTE,ternary ionic TE hybrid materials,1,1,iTE:P0477:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:74a3870dc13900,iTE,tetrafluoroborate anions,1,1,iTE:P0807:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:179f19c3442a02,iTE,tetrahedral [CuCl4](2-) complexes,1,1,iTE:P0864:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:1e22bd781700f3,iTE,thermaL weight Losses,1,1,iTE:P1956:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:f77471e5856c13,iTE,thermal activation of ILMs,1,1,iTE:P1282:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b788538382ed7e,iTE,thermal and ion transport behavior,1,1,iTE:P1317:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:af3e5093150bee,iTE,thermal boundary resistance,1,1,iTE:P1061:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:f022c75ef99553,iTE,thermal conduction,2,2,iTE:P0601:n2;iTE:P1577:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2d9b177d4604c6,iTE,thermal conductivities,3,3,iTE:P0674:n4;iTE:P0814:n2;iTE:P0829:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:c278a24343d78f,iTE,thermal conductivity,21,21,iTE:P0468:n2;iTE:P0491:n2;iTE:P0539:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:fba50b3d13ea48,iTE,thermal conductivity (kappa),1,1,iTE:P1783:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:d7dfe9b420a408,iTE,thermal conductivity along the c-axis,1,1,iTE:P1106:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:82ac4d443272d1,iTE,thermal conductivity enhancement,1,1,iTE:P1927:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3c44efdabb9aeb,iTE,thermal conductivity of CNT yarns,1,1,iTE:P1289:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:3bcc8d81849772,iTE,thermal conductivity of superionic Na0.2Cu1.8S,1,1,iTE:P0726:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:e94ad1a34d046b,iTE,thermal conductivity of the polymer i-TE films,1,1,iTE:P0395:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:39e79ba8616493,iTE,thermal conductivity of the three ILs,1,1,iTE:P1259:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:ffb6cd3dc625e5,iTE,thermal conductivity related to the coupled fluxes of charge and heat,1,1,iTE:P0727:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:2d3380f291a966,iTE,thermal decomposition,1,1,iTE:P1343:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9522827c849eef,iTE,thermal diffusion,1,1,iTE:P0342:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:682ff02649af06,iTE,thermal diffusion coefficients,1,1,iTE:P0659:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f16eb52f893344,iTE,thermal diffusion entropy difference between charge carriers,1,1,iTE:P0441:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:7634dbafd0d71e,iTE,thermal diffusion measurements,1,1,iTE:P1303:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:5cbf71330093da,iTE,thermal emittance,1,1,iTE:P1668:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:fb57be3b935bab,iTE,thermal excitation of electrons from the valence band to the impurity band,1,1,iTE:P1537:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8059306a87969a,iTE,thermal excitations of extrinsic carriers,1,1,iTE:P1072:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:cdb70b7e41eda9,iTE,thermal gradient,1,1,iTE:P0608:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:16710f048c86e8,iTE,thermal history,1,1,iTE:P0950:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:b2bd6ae5ba2fa8,iTE,thermal ionic diffusion (Soret effect),1,1,iTE:P0622:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:8a8c8d7ffe4d7a,iTE,thermal membrane potential,1,1,iTE:P0662:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:5e6e8f53839e72,iTE,thermal migration,1,1,iTE:P0590:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:7f8da25931fa54,iTE,thermal migration of Li+,1,1,iTE:P0525:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1d21ac8a73e547,iTE,thermal migration of the unbound Cu2+,1,1,iTE:P0878:n4,retrieval_group_only_no_semantic_merge
iTE:retrieval:ef7365486e2ecc,iTE,thermal mobility of ions,1,1,iTE:P0364:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:42062d765ad14b,iTE,thermal reduction,1,1,iTE:P1161:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:43e279218956cc,iTE,thermal stability,1,1,iTE:P0693:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:06e80580af0960,iTE,thermal transport,1,1,iTE:P0872:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:223b3fff2e4e85,iTE,thermal voltage,1,1,iTE:P0567:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:fdb2d7c9374742,iTE,thermally activated transport,1,1,iTE:P1054:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:f80b88d087b130,iTE,thermally diffused ions to convey electrons,1,1,iTE:P0353:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:b0522f3e6e18c7,iTE,thermally diffusive anion carrier,1,1,iTE:P0851:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:fbbce67c3d4672,iTE,thermally driven ionic modulation,1,1,iTE:P0417:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:527e149c85d24e,iTE,thermally generated voltage,2,2,iTE:P0397:n3;iTE:P0697:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:c9ca1a7179a7cb,iTE,thermally induced polarization of ions at the interface,1,1,iTE:P0629:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d64a6827c48786,iTE,thermally-conducting SnO2 secondary phases,1,1,iTE:P1934:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:259012db8f8c9c,iTE,thermally-insulating gate dielectrics,1,1,iTE:P0626:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:1c4d8b9bd0f323,iTE,thermo-diffusion of only single-type ions,1,1,iTE:P1181:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:9c48c11d5cee07,iTE,thermo-diffusion of water,1,1,iTE:P0392:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:df2e5b666b02a7,iTE,thermo-osmotic conversion,1,1,iTE:P1665:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:e16dcd4a691420,iTE,thermo-osmotic mechanism,1,1,iTE:P0919:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:5f03b04f06c447,iTE,thermo-power,1,1,iTE:P0786:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:4f207cc6aca2b4,iTE,thermodiffusion,2,2,iTE:P0535:n3;iTE:P0645:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:80af3814e63493,iTE,thermodiffusion and Seebeck effects,1,1,iTE:P0510:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:86807e23c06ce3,iTE,thermodiffusion effect,1,1,iTE:P1169:n2,retrieval_group_only_no_semantic_merge
iTE:retrieval:f13fc1bfcb89cb,iTE,thermodiffusion of Cl- ions,1,1,iTE:P1109:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:cef98887d67d9d,iTE,thermodiffusion of Na+ ions,1,1,iTE:P0374:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:cbff95e3a4478f,iTE,thermodiffusion of cations,1,1,iTE:P0590:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:8fd34699231fb8,iTE,thermodiffusion of ions,1,1,iTE:P0380:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:f3dbeb1ed27cd9,iTE,thermodiffusion-induced voltage,1,1,iTE:P1719:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:1c0c08b35e88dc,iTE,thermodynamic and transport properties of the electrolyte,1,1,iTE:P0676:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:250d17a77ed24d,iTE,thermodynamic factor,1,1,iTE:P1488:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:d2594f1d5f6b54,iTE,thermoelectric and mechanical performance,1,1,iTE:P0412:n5,retrieval_group_only_no_semantic_merge
iTE:retrieval:c0704c08a27860,iTE,thermoelectric and mechanical performances,1,1,iTE:P0490:n3,retrieval_group_only_no_semantic_merge
iTE:retrieval:2a2bd10b94e93a,iTE,thermoelectric chip,1,1,iTE:P1765:n1,retrieval_group_only_no_semantic_merge
iTE:retrieval:dbe11ce9b6f3b4,iTE,thermoelectric chips are coupled with ionic wind fans,1,1,iTE:P0483:n1,retrieval_group_only_no_semantic_merge
