paper_id,source,year,title,doi,concept,concept_type,graph_role
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,seebeck coefficient,property_metric,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,charge compensation,material_system,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,ionic-radius mismatch,material_system,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,impurity phases,material_system,background
iTE2_0299,iTE2,2025,Application and performance research of zinc oxide thermoelectric materials in anti-mildew and easy-to-clean coatings for tobacco leaf storage cabinets,10.1007/s10854-025-15560-x,doping concentration,material_system,background
iTE2_0300,iTE2,2024,The energy landscape of magnetic materials,10.1038/s41524-024-01310-w,oxidation states,material_system,background
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,thermal conductivity,property_metric,background
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,low thermal conductivity,property_metric,background
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,high seebeck,property_metric,background
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,high seebeck coefficient,property_metric,background
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,electronic transport,material_system,background
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,charge transfer,electrode_interface,recommendation_candidate
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,ionic mobility,material_system,recommendation_candidate
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,single phase,material_system,background
iTE2_0301,iTE2,2009,Ca3CO4O9-δ: A Thermoelectric Material for SOFC Cathode,10.1021/cm902040v,seebeck coefficient,property_metric,background
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,thermal conductivity,property_metric,background
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,thermal transport,material_system,background
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,heat transport,material_system,background
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,superionic conductors,material_system,recommendation_candidate
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,ionic species,material_system,recommendation_candidate
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,fast ionic,material_system,recommendation_candidate
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,superionic phase,material_system,recommendation_candidate
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,thermal conduction,material_system,recommendation_candidate
iTE2_0302,iTE2,2017,Mobile copper ions as heat carriers in polymorphous copper sulfide superionic conductors,10.1063/1.4997501,copper ions,material_system,background
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,density functional theory,computational_method,background
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,energy conversion,material_system,background
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,high temperatures,material_system,background
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,density functional theory calculations,computational_method,background
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,thermoelectric energy conversion,material_system,recommendation_candidate
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,theory calculations,material_system,recommendation_candidate
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,ionic character,material_system,recommendation_candidate
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,predominantly ionic,material_system,recommendation_candidate
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,n-type conduction,material_system,background
iTE2_0303,iTE2,2025,A theoretical study of the bonding properties of R4Sb3 compounds,10.1016/j.solidstatesciences.2025.107936,p-type conduction,material_system,background
iTE2_0304,iTE2,2023,Facile chemical synthesis of Mg-doped NiMnO3 perovskite based nano-structured materials: Application in photocatalysis and supercapacitors,10.1016/j.inoche.2023.111205,ionic conductivity,property_metric,background
iTE2_0304,iTE2,2023,Facile chemical synthesis of Mg-doped NiMnO3 perovskite based nano-structured materials: Application in photocatalysis and supercapacitors,10.1016/j.inoche.2023.111205,electronic conductivity,property_metric,recommendation_candidate
iTE2_0304,iTE2,2023,Facile chemical synthesis of Mg-doped NiMnO3 perovskite based nano-structured materials: Application in photocatalysis and supercapacitors,10.1016/j.inoche.2023.111205,uv-vis spectroscopy,characterization_method,background
iTE2_0305,iTE2,2005,Microelectronic thermobiosensors,10.1080/00150190590967044,temperature differences,material_system,recommendation_candidate
iTE2_0305,iTE2,2005,Microelectronic thermobiosensors,10.1080/00150190590967044,metal ions,material_system,recommendation_candidate
iTE2_0305,iTE2,2005,Microelectronic thermobiosensors,10.1080/00150190590967044,potential temperature,material_system,background
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,charge transport,material_system,background
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,solid solution,material_system,recommendation_candidate
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,solid solutions,material_system,recommendation_candidate
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,ionic/covalent bonding,material_system,recommendation_candidate
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,electron localization,material_system,recommendation_candidate
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,substitution changes,material_system,recommendation_candidate
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,ionic interactions,material_system,recommendation_candidate
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,electron localization function,material_system,recommendation_candidate
iTE2_0306,iTE2,2022,Comparative study of the Zn1-xCdxSb and (Zn1-zCdz)13Sb10 solid solution series,10.1016/j.jssc.2022.123448,localization function,material_system,background
iTE2_0307,iTE2,2011,Electronic properties of Zn1-xCdxSb solid solution investigated by density-functional theory,10.1016/j.calphad.2011.04.004,solid solution,material_system,recommendation_candidate
iTE2_0307,iTE2,2011,Electronic properties of Zn1-xCdxSb solid solution investigated by density-functional theory,10.1016/j.calphad.2011.04.004,solid solutions,material_system,recommendation_candidate
iTE2_0307,iTE2,2011,Electronic properties of Zn1-xCdxSb solid solution investigated by density-functional theory,10.1016/j.calphad.2011.04.004,ionic bonds,material_system,recommendation_candidate
iTE2_0307,iTE2,2011,Electronic properties of Zn1-xCdxSb solid solution investigated by density-functional theory,10.1016/j.calphad.2011.04.004,electron localization,material_system,recommendation_candidate
iTE2_0308,iTE2,2014,Temperature gradients in microelectrode measurements: Relevance and solutions for studies of SOFC electrode materials,10.1016/j.ssi.2014.10.002,temperature gradients,material_system,background
iTE2_0308,iTE2,2014,Temperature gradients in microelectrode measurements: Relevance and solutions for studies of SOFC electrode materials,10.1016/j.ssi.2014.10.002,impedance spectroscopy,characterization_method,background
iTE2_0308,iTE2,2014,Temperature gradients in microelectrode measurements: Relevance and solutions for studies of SOFC electrode materials,10.1016/j.ssi.2014.10.002,electrode materials,material_system,recommendation_candidate
iTE2_0309,iTE2,2019,Inversion of thermodiffusive properties of ionic colloidal dispersions in water-DMSO mixtures probed by forced Rayleigh scattering,10.1140/epje/i2019-11835-6,entropy of transfer,material_system,recommendation_candidate
iTE2_0309,iTE2,2019,Inversion of thermodiffusive properties of ionic colloidal dispersions in water-DMSO mixtures probed by forced Rayleigh scattering,10.1140/epje/i2019-11835-6,soret coefficient,transport_mechanism,recommendation_candidate
iTE2_0309,iTE2,2019,Inversion of thermodiffusive properties of ionic colloidal dispersions in water-DMSO mixtures probed by forced Rayleigh scattering,10.1140/epje/i2019-11835-6,room temperature,material_system,background
iTE2_0309,iTE2,2019,Inversion of thermodiffusive properties of ionic colloidal dispersions in water-DMSO mixtures probed by forced Rayleigh scattering,10.1140/epje/i2019-11835-6,diffusion coefficient,material_system,recommendation_candidate
iTE2_0309,iTE2,2019,Inversion of thermodiffusive properties of ionic colloidal dispersions in water-DMSO mixtures probed by forced Rayleigh scattering,10.1140/epje/i2019-11835-6,eastman entropy,solvation_entropy,recommendation_candidate
iTE2_0309,iTE2,2019,Inversion of thermodiffusive properties of ionic colloidal dispersions in water-DMSO mixtures probed by forced Rayleigh scattering,10.1140/epje/i2019-11835-6,ion thermoelectric,material_system,background
iTE2_0310,iTE2,2009,Reversible switching between p- and n-type conduction in the semiconductor Ag10Te4Br3,10.1038/NMAT2358,energy conversion,material_system,background
iTE2_0310,iTE2,2009,Reversible switching between p- and n-type conduction in the semiconductor Ag10Te4Br3,10.1038/NMAT2358,electronic conduction,material_system,recommendation_candidate
iTE2_0310,iTE2,2009,Reversible switching between p- and n-type conduction in the semiconductor Ag10Te4Br3,10.1038/NMAT2358,n-type conduction,material_system,background
iTE2_0311,iTE2,2008,Thermodynamics and Energy Spectrum of Strongly Correlated Proton and Ionic Conductors,10.1080/00150190802440765,high temperature,material_system,background
iTE2_0311,iTE2,2008,Thermodynamics and Energy Spectrum of Strongly Correlated Proton and Ionic Conductors,10.1080/00150190802440765,ionic conductors,material_system,background
iTE2_0311,iTE2,2008,Thermodynamics and Energy Spectrum of Strongly Correlated Proton and Ionic Conductors,10.1080/00150190802440765,ionic conductor,material_system,recommendation_candidate
iTE2_0311,iTE2,2008,Thermodynamics and Energy Spectrum of Strongly Correlated Proton and Ionic Conductors,10.1080/00150190802440765,superionic transition,material_system,background
iTE2_0312,iTE2,2026,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",10.32604/cmc.2026.079045,ionic conductivity,property_metric,background
iTE2_0312,iTE2,2026,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",10.32604/cmc.2026.079045,density functional theory,computational_method,background
iTE2_0312,iTE2,2026,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",10.32604/cmc.2026.079045,optical absorption,material_system,recommendation_candidate
iTE2_0312,iTE2,2026,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",10.32604/cmc.2026.079045,ambient conditions,material_system,recommendation_candidate
