initial_concept_id,domain,label,source_mention_id,legacy_role,semantic_role,normalization_status,semantic_review_status
iTE:P1687:initial_n2,iTE,density and molar volume,iTE:P1687:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1688:initial_n1,iTE,Nb,iTE:P1688:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1688:initial_n2,iTE,Nb-4d/O-2p donor states,iTE:P1688:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1688:initial_n3,iTE,metallic 4d conduction manifold,iTE:P1688:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1689:initial_n1,iTE,weak bonding and heavy atomic mass of the Nd atom,iTE:P1689:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1689:initial_n2,iTE,soften the phonon modes,iTE:P1689:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1689:initial_n3,iTE,phonon group velocity and Debye temperature,iTE:P1689:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1690:initial_n1,iTE,no signs of rattling,iTE:P1690:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1690:initial_n2,iTE,lattice thermal conductivity,iTE:P1690:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1691:initial_n1,iTE,Anderson localization of electrons,iTE:P1691:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1692:initial_n1,iTE,M3+ cation size,iTE:P1692:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1692:initial_n2,iTE,Thermal stability in oxygen,iTE:P1692:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1693:initial_n1,iTE,hopping conduction,iTE:P1693:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1693:initial_n2,iTE,band conduction of p-type carriers,iTE:P1693:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1693:initial_n3,iTE,conduction mechanism of LSCF1982,iTE:P1693:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1694:initial_n1,iTE,lithium-ion concentration and temperature difference,iTE:P1694:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1694:initial_n2,iTE,self-maintained capability,iTE:P1694:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1695:initial_n1,iTE,Umklapp scattering,iTE:P1695:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1695:initial_n2,iTE,lattice thermal conductivity,iTE:P1695:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1696:initial_n1,iTE,thermoelectric power of Na-K mixture,iTE:P1696:n1,performance,,unmerged_initialization,not_reviewed
iTE:P1696:initial_n2,iTE,sign change,iTE:P1696:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1697:initial_n1,iTE,low energy optical phonon modes,iTE:P1697:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1697:initial_n2,iTE,interact with the heat carrying acoustic phonons,iTE:P1697:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P1697:initial_n3,iTE,Ultralow kappa(L),iTE:P1697:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1698:initial_n1,iTE,3-fold coordination of copper,iTE:P1698:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1698:initial_n2,iTE,hole blockade,iTE:P1698:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1699:initial_n1,iTE,Poisson ratio,iTE:P1699:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1699:initial_n2,iTE,ionic character,iTE:P1699:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P1700:initial_n1,iTE,highly thermally responsive ions such as OH-,iTE:P1700:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1700:initial_n2,iTE,reversal of particle motion,iTE:P1700:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1701:initial_n1,iTE,copper metal migrates down the temperature gradient,iTE:P1701:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1701:initial_n2,iTE,gradient in the nonstoichiometry,iTE:P1701:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1702:initial_n1,iTE,Mn atom in cubic CeMnNi4,iTE:P1702:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1702:initial_n2,iTE,rattler,iTE:P1702:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1703:initial_n1,iTE,"corner-sharing, edge-sharing, and P-P bonds",iTE:P1703:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1703:initial_n2,iTE,quasi-one-dimensional structure,iTE:P1703:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1704:initial_n1,iTE,V,iTE:P1704:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1704:initial_n2,iTE,formation of anatase,iTE:P1704:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1705:initial_n1,iTE,potential-induced changes in the crystal structure,iTE:P1705:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1705:initial_n2,iTE,electrical performance,iTE:P1705:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1706:initial_n1,iTE,deintercalation,iTE:P1706:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1706:initial_n2,iTE,electronic conductivity,iTE:P1706:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1706:initial_n3,iTE,activation energies,iTE:P1706:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1707:initial_n1,iTE,Thermodiffusion of Na+,iTE:P1707:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1707:initial_n2,iTE,output voltage,iTE:P1707:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1708:initial_n1,iTE,HE-NSEs,iTE:P1708:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1708:initial_n2,iTE,room temperature conductivities,iTE:P1708:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1708:initial_n3,iTE,activation energies,iTE:P1708:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1709:initial_n1,iTE,Ca2CoO3-delta rock salt layers,iTE:P1709:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1709:initial_n2,iTE,oxygen exchange mechanism,iTE:P1709:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1710:initial_n1,iTE,jump-length distribution,iTE:P1710:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1710:initial_n2,iTE,broadening of the Cu-phonon density of states,iTE:P1710:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1711:initial_n1,iTE,fast diffusion of NH4+,iTE:P1711:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1711:initial_n2,iTE,micro-nanostructure of the V2O5 cathode,iTE:P1711:n2,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1711:initial_n3,iTE,thermopower,iTE:P1711:n3,performance,,unmerged_initialization,not_reviewed
iTE:P1712:initial_n1,iTE,TE effect,iTE:P1712:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1712:initial_n2,iTE,phonon frequency and group velocity,iTE:P1712:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1712:initial_n3,iTE,phonon scattering processes and scattering rate,iTE:P1712:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P1712:initial_n4,iTE,K-L,iTE:P1712:n4,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1713:initial_n1,iTE,ionic as well as covalent nature of bonding,iTE:P1713:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1714:initial_n1,iTE,dense electronic states and the wide-gap semiconductor nature,iTE:P1714:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1714:initial_n2,iTE,good thermoelectric material,iTE:P1714:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1715:initial_n1,iTE,antisite disorder and localized lattice distortions,iTE:P1715:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1715:initial_n2,iTE,magnetic ground state,iTE:P1715:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1716:initial_n1,iTE,doping level,iTE:P1716:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1716:initial_n2,iTE,transition from small-polaron to large-polaron behavior,iTE:P1716:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1717:initial_n1,iTE,crystalline secondary phases (orthoferrite and/or garnet),iTE:P1717:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1717:initial_n2,iTE,abnormal grain growth,iTE:P1717:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1718:initial_n1,iTE,doped polyaniline (PANI) with redox activity,iTE:P1718:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1718:initial_n2,iTE,stability and conductivity,iTE:P1718:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1719:initial_n1,iTE,Differential interactions between the polymeric network and infused ions,iTE:P1719:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1719:initial_n2,iTE,distinct Li+ and Cl- diffusion rates,iTE:P1719:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1719:initial_n3,iTE,thermodiffusion-induced voltage,iTE:P1719:n3,performance,,unmerged_initialization,not_reviewed
iTE:P1720:initial_n1,iTE,electron density and Poisson's ratio,iTE:P1720:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1720:initial_n2,iTE,ionic nature,iTE:P1720:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P1721:initial_n1,iTE,Ca2+-mediated ionic cross-linking,iTE:P1721:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1721:initial_n2,iTE,mechanical robustness,iTE:P1721:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1721:initial_n3,iTE,combination of PEDOT and PANI,iTE:P1721:n3,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1721:initial_n4,iTE,continuous electron-transport pathways,iTE:P1721:n4,mechanism,,unmerged_initialization,not_reviewed
iTE:P1722:initial_n1,iTE,Ta and Gd content,iTE:P1722:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1722:initial_n2,iTE,mass-defect phonon scattering,iTE:P1722:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1722:initial_n3,iTE,lattice thermal conductivity,iTE:P1722:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1723:initial_n1,iTE,glass transition temperature,iTE:P1723:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1723:initial_n2,iTE,highest conducting polymer material,iTE:P1723:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1724:initial_n1,iTE,exciton binding energies,iTE:P1724:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1724:initial_n2,iTE,exciton dissociation,iTE:P1724:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1725:initial_n1,iTE,substitution,iTE:P1725:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1725:initial_n2,iTE,oxygen vacancies,iTE:P1725:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1725:initial_n3,iTE,hopping sites for ionic conduction,iTE:P1725:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1728:initial_n1,iTE,ionic and multi-centre In Pd interactions,iTE:P1728:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1728:initial_n2,iTE,crystal structure,iTE:P1728:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1729:initial_n1,iTE,Pb substitution in the Bi site,iTE:P1729:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1729:initial_n2,iTE,bonding between the [Bi2(1-x)Pb2xO2](2(1-x)+) and the [Cu2Se2](2(1-x)-) layers,iTE:P1729:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P1730:initial_n1,iTE,treatment with K3PO4 solutions,iTE:P1730:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1730:initial_n2,iTE,permselectivity,iTE:P1730:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1730:initial_n3,iTE,output power density,iTE:P1730:n3,performance,,unmerged_initialization,not_reviewed
iTE:P1731:initial_n1,iTE,substitution of smaller Ln(3+) ions for a larger Sr2+ ion,iTE:P1731:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1731:initial_n2,iTE,increased bending of the Co-O-Co bond,iTE:P1731:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P1731:initial_n3,iTE,narrowing of the bandwidth,iTE:P1731:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1731:initial_n4,iTE,decrease in the mobility of e(g) electrons,iTE:P1731:n4,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1732:initial_n1,iTE,decreasing the amount of anions in ILs and prolonging the chain length of PEDOT,iTE:P1732:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1732:initial_n2,iTE,ordered face-to-face pi-pi stacking,iTE:P1732:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P1733:initial_n1,iTE,strict inert gas conditions,iTE:P1733:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1733:initial_n2,iTE,free of metal oxide species,iTE:P1733:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1734:initial_n1,iTE,space charge layer (SCL) formation at the interface,iTE:P1734:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1734:initial_n2,iTE,enhanced electrical properties,iTE:P1734:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1735:initial_n1,iTE,aligning alpha-d and beta-d levels within a small lattice frame,iTE:P1735:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1735:initial_n2,iTE,high index and wide gap,iTE:P1735:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1736:initial_n1,iTE,"hybridization between N p, C p, N s, and H s orbitals",iTE:P1736:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1737:initial_n1,iTE,buckling Ag-Bi layer,iTE:P1737:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1737:initial_n2,iTE,stabilize structure,iTE:P1737:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1738:initial_n1,iTE,Hydrogen,iTE:P1738:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1738:initial_n2,iTE,reduction of PtCl4,iTE:P1738:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1738:initial_n3,iTE,formation of nanopores,iTE:P1738:n3,mechanism,,unmerged_initialization,not_reviewed
iTE:P1739:initial_n1,iTE,constant-potential electrolysis,iTE:P1739:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1739:initial_n2,iTE,controlled species separation,iTE:P1739:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1740:initial_n1,iTE,rapid thermal annealing,iTE:P1740:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1740:initial_n2,iTE,optical band gap,iTE:P1740:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1741:initial_n1,iTE,stronger rattling modes,iTE:P1741:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1741:initial_n2,iTE,lattice thermal conductivity,iTE:P1741:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1742:initial_n1,iTE,ionic character of Rb and Fr,iTE:P1742:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1742:initial_n2,iTE,covalent character between Ta and O,iTE:P1742:n2,interaction,,unmerged_initialization,not_reviewed
iTE:P1743:initial_n1,iTE,Eu3+ insertion,iTE:P1743:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1743:initial_n2,iTE,conducting properties,iTE:P1743:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1744:initial_n1,iTE,sensor,iTE:P1744:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1744:initial_n2,iTE,work reliably in seawater or under a pressure of 110 MPa,iTE:P1744:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1746:initial_n1,iTE,change of bare metallic carriers into the polaronic ones,iTE:P1746:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1746:initial_n2,iTE,change of Seebeck sign,iTE:P1746:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1747:initial_n1,iTE,P(O-2),iTE:P1747:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1747:initial_n2,iTE,ionic conduction,iTE:P1747:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1748:initial_n1,iTE,ionic conduction,iTE:P1748:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1748:initial_n2,iTE,thermoelectric power,iTE:P1748:n2,performance,,unmerged_initialization,not_reviewed
iTE:P1749:initial_n1,iTE,large valence disparity between A and B cations and/or small ionic radius ratio,iTE:P1749:n1,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1749:initial_n2,iTE,Low thermal conductivities,iTE:P1749:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1750:initial_n1,iTE,temperature gradients applied at the channel walls,iTE:P1750:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1750:initial_n2,iTE,streaming potential,iTE:P1750:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1750:initial_n3,iTE,flow,iTE:P1750:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1751:initial_n1,iTE,interlayer ion motion,iTE:P1751:n1,mechanism,,unmerged_initialization,not_reviewed
iTE:P1751:initial_n2,iTE,partial ionic contribution,iTE:P1751:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1752:initial_n1,iTE,Y-Z bonding,iTE:P1752:n1,interaction,,unmerged_initialization,not_reviewed
iTE:P1752:initial_n2,iTE,bulk modulus,iTE:P1752:n2,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1752:initial_n3,iTE,Gruneisen parameter,iTE:P1752:n3,physical_consequence,,unmerged_initialization,not_reviewed
iTE:P1752:initial_n4,iTE,power factor,iTE:P1752:n4,performance,,unmerged_initialization,not_reviewed
iTE:P1753:initial_n1,iTE,grain,iTE:P1753:n1,material_strategy,,unmerged_initialization,not_reviewed
iTE:P1753:initial_n2,iTE,conduction and relaxation process,iTE:P1753:n2,mechanism,,unmerged_initialization,not_reviewed
iTE:P1754:initial_n1,iTE,thermopower,iTE:P1754:n1,performance,,unmerged_initialization,not_reviewed
iTE:P1754:initial_n2,iTE,electrical conductivity,iTE:P1754:n2,physical_consequence,,unmerged_initialization,not_reviewed
