concept_id,domain,display_label,semantic_role,source_roles,member_count,paper_count,source_mention_ids,paper_ids,normalization_status,human_review_required,concept_type
concept:v2:iTE:e27d74468c8f675bbb3f,iTE,anomalous Seebeck coefficient,performance_function,"[""performance_function""]",1,1,"[""iTE:P0791:n2""]","[""P0791""]",retained_identity,False,evidence_concept
concept:v2:iTE:e296f67ed3930acee9ed,iTE,enhanced optical absorption,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1587:n3""]","[""P1587""]",retained_identity,False,evidence_concept
concept:v2:iTE:e2af130252bcf6521eee,iTE,strengthened intimate interaction between Bi2Te3 and ZnO,interaction,"[""interaction""]",1,1,"[""iTE:P1946:n1""]","[""P1946""]",retained_identity,False,evidence_concept
concept:v2:iTE:e2cf62d797c0bc6750f6,iTE,carrier mobility and phonon mean free paths,quantity,"[""quantity""]",1,1,"[""iTE:P1967:n2""]","[""P1967""]",retained_identity,False,evidence_concept
concept:v2:iTE:e2d56b3617eb79f643e8,iTE,filling fraction limit (FFL),quantity,"[""quantity""]",1,1,"[""iTE:P1436:n2""]","[""P1436""]",retained_identity,False,evidence_concept
concept:v2:iTE:e2d7d367f6bbbc1dbbe4,iTE,durability in extreme environments,performance_function,"[""performance_function""]",1,1,"[""iTE:P0694:n2""]","[""P0694""]",retained_identity,False,evidence_concept
concept:v2:iTE:e2e11c9996c56d468240,iTE,电子电导活化能,quantity,"[""quantity""]",2,2,"[""iTE:P1563:n3"", ""iTE:P1706:n3""]","[""P1563"", ""P1706""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e3144995c78de6cd2a41,iTE,"amount of H,PO 4",quantity,"[""quantity""]",1,1,"[""iTE:P1007:n1""]","[""P1007""]",retained_identity,False,evidence_concept
concept:v2:iTE:e31f35a886493080b6b7,iTE,going from x = 3.4 to 3.8,condition,"[""condition""]",1,1,"[""iTE:P1831:n1""]","[""P1831""]",retained_identity,False,evidence_concept
concept:v2:iTE:e33c26e47baa27d4a29b,iTE,immobilizes imidazolium cations,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0670:n3""]","[""P0670""]",retained_identity,False,evidence_concept
concept:v2:iTE:e354a3492d593fc7ecb0,iTE,Kondo interaction,interaction,"[""interaction""]",1,1,"[""iTE:P0811:n1""]","[""P0811""]",retained_identity,False,evidence_concept
concept:v2:iTE:e371cd6747be31fa3387,iTE,soft covalent bonds and ionic layers,state_structure,"[""state_structure""]",1,1,"[""iTE:P1489:n1""]","[""P1489""]",retained_identity,False,evidence_concept
concept:v2:iTE:e372790fd04aa944a80b,iTE,stabilize the excess dopant atoms against oxidation and deintercalation,performance_function,"[""performance_function""]",1,1,"[""iTE:P1307:n2""]","[""P1307""]",retained_identity,False,evidence_concept
concept:v2:iTE:e38b375518e05f168dad,iTE,HCA,material_entity,"[""material_entity""]",1,1,"[""iTE:P0817:n1""]","[""P0817""]",retained_identity,False,evidence_concept
concept:v2:iTE:e3a31fe9aa69e507cb93,iTE,reversal of particle motion,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1700:n2""]","[""P1700""]",retained_identity,False,evidence_concept
concept:v2:iTE:e3c1c98fd33c4cdf2fa1,iTE,"filling fraction, ionic state, and atomic radius of the filler",descriptor,"[""descriptor""]",1,1,"[""iTE:P0857:n1""]","[""P0857""]",retained_identity,False,evidence_concept
concept:v2:iTE:e3d1904729378d12fead,iTE,strong bond anharmonicity,quantity,"[""quantity""]",1,1,"[""iTE:P1114:n1""]","[""P1114""]",retained_identity,False,evidence_concept
concept:v2:iTE:e3fa4d831a5af34210f6,iTE,functioning as the TENG,performance_function,"[""performance_function""]",1,1,"[""iTE:P1162:n2""]","[""P1162""]",retained_identity,False,evidence_concept
concept:v2:iTE:e401c8766210ea011c9d,iTE,narrow indirect energy band gap,quantity,"[""quantity""]",1,1,"[""iTE:P1063:n1""]","[""P1063""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4457b49de2b5bd98547,iTE,n-type TE properties,performance_function,"[""performance_function""]",1,1,"[""iTE:P1553:n4""]","[""P1553""]",retained_identity,False,evidence_concept
concept:v2:iTE:e448f769b0d7180497d3,iTE,absorb moisture for self-regeneration upon drying,performance_function,"[""performance_function""]",1,1,"[""iTE:P0365:n3""]","[""P0365""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4757275644c1c9ee640,iTE,polar solvents with lower thermal conductivity,material_entity,"[""material_entity""]",1,1,"[""iTE:P1259:n1""]","[""P1259""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4943412a2b8bd049d9e,iTE,mixed conduction,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1640:n1""]","[""P1640""]",retained_identity,False,evidence_concept
concept:v2:iTE:e494dcffad25459c1865,iTE,beta/gamma phase transformation,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0790:n2""]","[""P0790""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4a013773794f213f633,iTE,动态离子偶极作用,interaction,"[""interaction""]",1,1,"[""iTE:P0457:n1""]","[""P0457""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4a2d3ed390047bdcaab,iTE,离子液体浓度,quantity,"[""quantity""]",1,1,"[""iTE:P0592:n1""]","[""P0592""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4d5c504799d0b53903e,iTE,Cu vacancies,state_structure,"[""state_structure""]",1,1,"[""iTE:P1015:n1""]","[""P1015""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4e011ae903e09711140,iTE,humidity monitoring,application,"[""application""]",1,1,"[""iTE:P0370:n4""]","[""P0370""]",retained_identity,False,evidence_concept
concept:v2:iTE:e4eae518eea31fc10ea4,iTE,aligning alpha-d and beta-d levels within a small lattice frame,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1735:n1""]","[""P1735""]",retained_identity,False,evidence_concept
concept:v2:iTE:e5155e7ddf0017ac1115,iTE,electronic and ionic conductivity of the pi-bond,quantity,"[""quantity""]",1,1,"[""iTE:P0515:n1""]","[""P0515""]",retained_identity,False,evidence_concept
concept:v2:iTE:e5571681bbf7d60b3153,iTE,change of bare metallic carriers into the polaronic ones,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1746:n1""]","[""P1746""]",retained_identity,False,evidence_concept
concept:v2:iTE:e5735dc4bd054daf9110,iTE,CuCl4二价阴离子的配位构型,state_structure,"[""state_structure""]",2,2,"[""iTE:P0397:n1"", ""iTE:P0696:n3""]","[""P0397"", ""P0696""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e57fbb8c9d01bb1c1b4c,iTE,V,material_entity,"[""material_entity""]",1,1,"[""iTE:P1704:n1""]","[""P1704""]",retained_identity,False,evidence_concept
concept:v2:iTE:e5a3ea738b24783532eb,iTE,glass-like thermal property,quantity,"[""quantity""]",1,1,"[""iTE:P1595:n4""]","[""P1595""]",retained_identity,False,evidence_concept
concept:v2:iTE:e5ad4c468c9db2bdd8cc,iTE,iTEG,state_structure,"[""state_structure""]",1,1,"[""iTE:P0849:n1""]","[""P0849""]",retained_identity,False,evidence_concept
concept:v2:iTE:e5ccfad7e2e0d3ba78ac,iTE,O-v-Mn2O3@rGO/CNTs composite,material_entity,"[""material_entity""]",1,1,"[""iTE:P1880:n1""]","[""P1880""]",retained_identity,False,evidence_concept
concept:v2:iTE:e60ad3f32ffdc9cd6cf3,iTE,positive or negative Soret coefficient,quantity,"[""quantity""]",1,1,"[""iTE:P1601:n3""]","[""P1601""]",retained_identity,False,evidence_concept
concept:v2:iTE:e61a08fdef8b0ab0f4ed,iTE,ionic and multi-centre In Pd interactions,interaction,"[""interaction""]",1,1,"[""iTE:P1728:n1""]","[""P1728""]",retained_identity,False,evidence_concept
concept:v2:iTE:e670033cb43398321ac7,iTE,activation of the small polaron hopping and variable range hopping mechanisms,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1955:n1""]","[""P1955""]",retained_identity,False,evidence_concept
concept:v2:iTE:e693a9bcf8cb44b6a8aa,iTE,共价键合占主导,interaction,"[""interaction""]",2,2,"[""iTE:P1032:n2"", ""iTE:P1820:n2""]","[""P1032"", ""P1820""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e6dd9243392bbb5113ce,iTE,long-range migration of Cu(+),mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0603:n3""]","[""P0603""]",retained_identity,False,evidence_concept
concept:v2:iTE:e6f53efa7cfb8329bb27,iTE,superposition of the ionic thermoelectric and piezoionic effects,interaction,"[""interaction""]",1,1,"[""iTE:P1560:n1""]","[""P1560""]",retained_identity,False,evidence_concept
concept:v2:iTE:e6f55f59837e51c74646,iTE,reduced and ambient atmosphere,condition,"[""condition""]",1,1,"[""iTE:P1550:n1""]","[""P1550""]",retained_identity,False,evidence_concept
concept:v2:iTE:e708b34f333c36ab8b4a,iTE,类金属性,state_structure,"[""state_structure""]",1,1,"[""iTE:P0870:n2""]","[""P0870""]",retained_identity,False,evidence_concept
concept:v2:iTE:e715aeaa03462b5e2f60,iTE,high index and wide gap,quantity,"[""quantity""]",1,1,"[""iTE:P1735:n2""]","[""P1735""]",retained_identity,False,evidence_concept
concept:v2:iTE:e7319b400a1b3f4f38ca,iTE,溶剂对离子液体的选择性溶剂化,interaction,"[""interaction""]",2,2,"[""iTE:P0414:n1"", ""iTE:P0467:n1""]","[""P0414"", ""P0467""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e73fdaf430d39fc86e12,iTE,高热电压,performance_function,"[""performance_function""]",1,1,"[""iTE:P0403:n2""]","[""P0403""]",retained_identity,False,evidence_concept
concept:v2:iTE:e7609d502484f0149a69,iTE,defect zone,state_structure,"[""state_structure""]",1,1,"[""iTE:P1281:n2""]","[""P1281""]",retained_identity,False,evidence_concept
concept:v2:iTE:e787e81434fb7f84e8bc,iTE,low-lying charge-transfer state,state_structure,"[""state_structure""]",1,1,"[""iTE:P1948:n1""]","[""P1948""]",retained_identity,False,evidence_concept
concept:v2:iTE:e7c90dc84b60501aeb60,iTE,high-density defects and stronger scattering,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1638:n1""]","[""P1638""]",retained_identity,False,evidence_concept
concept:v2:iTE:e7d71df0a2546e2c667a,iTE,selective ion transport pathways,state_structure,"[""state_structure""]",1,1,"[""iTE:P1169:n1""]","[""P1169""]",retained_identity,False,evidence_concept
concept:v2:iTE:e7ea848692e5389b94db,iTE,long-term operational stability,performance_function,"[""performance_function""]",1,1,"[""iTE:P1082:n2""]","[""P1082""]",retained_identity,False,evidence_concept
concept:v2:iTE:e7eafd579564f7b90cbc,iTE,Cr掺杂,design_strategy,"[""design_strategy""]",2,2,"[""iTE:P1004:n1"", ""iTE:P1132:n1""]","[""P1004"", ""P1132""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e81d84df0036c4da3a74,iTE,"strong coupling among spin, charge, lattice, and one dimensionality",interaction,"[""interaction""]",1,1,"[""iTE:P0779:n1""]","[""P0779""]",retained_identity,False,evidence_concept
concept:v2:iTE:e844f224397978778d51,iTE,space charge regions,state_structure,"[""state_structure""]",1,1,"[""iTE:P1415:n1""]","[""P1415""]",retained_identity,False,evidence_concept
concept:v2:iTE:e848f00905f7f043e37e,iTE,Alkaline counterions,material_entity,"[""material_entity""]",1,1,"[""iTE:P1016:n1""]","[""P1016""]",retained_identity,False,evidence_concept
concept:v2:iTE:e84c3854164a0d2231e8,iTE,Atomic disordering,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1658:n2""]","[""P1658""]",retained_identity,False,evidence_concept
concept:v2:iTE:e85f19efb1ed4482e0a9,iTE,giant thermoelectric response,performance_function,"[""performance_function""]",1,1,"[""iTE:P0550:n3""]","[""P0550""]",retained_identity,False,evidence_concept
concept:v2:iTE:e88c45ea70b018b3a60b,iTE,interfacial interaction with PC,interaction,"[""interaction""]",1,1,"[""iTE:P0916:n2""]","[""P0916""]",retained_identity,False,evidence_concept
concept:v2:iTE:e88c784b71b1c10db102,iTE,lower effective mass,quantity,"[""quantity""]",1,1,"[""iTE:P0939:n1""]","[""P0939""]",retained_identity,False,evidence_concept
concept:v2:iTE:e8a0afb931e1e9be0831,iTE,metavalent bonds,interaction,"[""interaction""]",1,1,"[""iTE:P0675:n1""]","[""P0675""]",retained_identity,False,evidence_concept
concept:v2:iTE:e8a57804ce7b61995df6,iTE,热电势系数的温度依赖,performance_function,"[""performance_function""]",2,2,"[""iTE:P0819:n2"", ""iTE:P0886:n2""]","[""P0819"", ""P0886""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e8a8391b592abbcc03f5,iTE,oriented aligned cellulose and polymer molecular chains,state_structure,"[""state_structure""]",1,1,"[""iTE:P0355:n2""]","[""P0355""]",retained_identity,False,evidence_concept
concept:v2:iTE:e8ac36db3a899ebadb40,iTE,inversion of CF geometry,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1796:n1""]","[""P1796""]",retained_identity,False,evidence_concept
concept:v2:iTE:e8d5da11a128aee46cb8,iTE,自发离子交换,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1292:n1""]","[""P1292""]",retained_identity,False,evidence_concept
concept:v2:iTE:e8dede598c8a610e524f,iTE,electrical percolation network,state_structure,"[""state_structure""]",1,1,"[""iTE:P1491:n2""]","[""P1491""]",retained_identity,False,evidence_concept
concept:v2:iTE:e8e24a2a3f1ab7b6c87d,iTE,阴阳离子热迁移熵差,quantity,"[""quantity""]",2,2,"[""iTE:P0359:n2"", ""iTE:P0441:n3""]","[""P0359"", ""P0441""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e8e5d354b463dd1558bd,iTE,电阻率,quantity,"[""quantity""]",4,4,"[""iTE:P0661:n2"", ""iTE:P1099:n2"", ""iTE:P1164:n2"", ""iTE:P1632:n3""]","[""P0661"", ""P1099"", ""P1164"", ""P1632""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e8edbbb98c25ea6a4149,iTE,晶格体积收缩,quantity,"[""quantity""]",1,1,"[""iTE:P0753:n2""]","[""P0753""]",retained_identity,False,evidence_concept
concept:v2:iTE:e91d5d0e0794ee178e01,iTE,adding 5 wt% water,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1608:n1""]","[""P1608""]",retained_identity,False,evidence_concept
concept:v2:iTE:e965bfab48db356f0852,iTE,abnormal change in the lattice structure by Y substitution,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0700:n1""]","[""P0700""]",retained_identity,False,evidence_concept
concept:v2:iTE:e984c22bc5a9c5e1ab8e,iTE,Co/Ni and B,material_entity,"[""material_entity""]",1,1,"[""iTE:P1764:n1""]","[""P1764""]",retained_identity,False,evidence_concept
concept:v2:iTE:e9b25627287c16a38b6b,iTE,low transmittance and high absorption coefficient in the far ultra-violet region,quantity,"[""quantity""]",1,1,"[""iTE:P1953:n1""]","[""P1953""]",retained_identity,False,evidence_concept
concept:v2:iTE:e9d75d4ac69f91363a0f,iTE,电子n型导电,context_dependent,"[""mechanism_process"", ""quantity"", ""state_structure""]",6,6,"[""iTE:P0711:n2"", ""iTE:P0896:n4"", ""iTE:P1215:n2"", ""iTE:P1530:n2"", ""iTE:P1558:n2"", ""iTE:P1578:n2""]","[""P0711"", ""P0896"", ""P1215"", ""P1530"", ""P1558"", ""P1578""]",astra_equivalence_accepted,False,evidence_concept
concept:v2:iTE:e9fe55311d26a74674a5,iTE,solid networks formed by PVDF-HFP,state_structure,"[""state_structure""]",1,1,"[""iTE:P0602:n1""]","[""P0602""]",retained_identity,False,evidence_concept
concept:v2:iTE:ea08146b3616eabd2e5a,iTE,large value (1100 mu V K-1) of Seebeck coefficient,performance_function,"[""performance_function""]",1,1,"[""iTE:P1865:n2""]","[""P1865""]",retained_identity,False,evidence_concept
concept:v2:iTE:ea09823a7cbf9f97b974,iTE,mass transfer,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1533:n2""]","[""P1533""]",retained_identity,False,evidence_concept
concept:v2:iTE:ea0d78404bda5fdb1bdf,iTE,transport mechanism,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0844:n2""]","[""P0844""]",retained_identity,False,evidence_concept
concept:v2:iTE:ea3c717656fe4f777795,iTE,difference in ionic radii,quantity,"[""quantity""]",1,1,"[""iTE:P0904:n1""]","[""P0904""]",retained_identity,False,evidence_concept
concept:v2:iTE:ea44b63282f54686a762,iTE,decrease of electron concentration in the lattice,quantity,"[""quantity""]",1,1,"[""iTE:P1555:n2""]","[""P1555""]",retained_identity,False,evidence_concept
concept:v2:iTE:ea86b575de57261d61a9,iTE,resistant to plastic deformation,performance_function,"[""performance_function""]",1,1,"[""iTE:P1615:n2""]","[""P1615""]",retained_identity,False,evidence_concept
concept:v2:iTE:eab48ea935087dd66031,iTE,entropy and potential differences between the hot and cold electrodes,quantity,"[""quantity""]",1,1,"[""iTE:P1520:n3""]","[""P1520""]",retained_identity,False,evidence_concept
concept:v2:iTE:eac4c034da8ac97e5f53,iTE,Nanowires or hollow nanostructures,state_structure,"[""state_structure""]",1,1,"[""iTE:P1119:n2""]","[""P1119""]",retained_identity,False,evidence_concept
concept:v2:iTE:ead50dd3bf6ac3153632,iTE,less thermo-emf,performance_function,"[""performance_function""]",1,1,"[""iTE:P1785:n2""]","[""P1785""]",retained_identity,False,evidence_concept
concept:v2:iTE:eaeb17f29bb7602bdbdd,iTE,modified CVT technique with appropriate heat treatments,design_strategy,"[""design_strategy""]",1,1,"[""iTE:P1815:n1""]","[""P1815""]",retained_identity,False,evidence_concept
concept:v2:iTE:eafc22dfa37c2c7e3039,iTE,electron-polar optical phonon interactions,interaction,"[""interaction""]",1,1,"[""iTE:P0877:n1""]","[""P0877""]",retained_identity,False,evidence_concept
concept:v2:iTE:eb147915e93663d27b7b,iTE,filled outer orbitals of the cation,state_structure,"[""state_structure""]",1,1,"[""iTE:P0843:n1""]","[""P0843""]",retained_identity,False,evidence_concept
concept:v2:iTE:eba5ec684eda74935938,iTE,transformation of lignin-based hydrogels from p-type to n-type materials,performance_function,"[""performance_function""]",1,1,"[""iTE:P0348:n2""]","[""P0348""]",retained_identity,False,evidence_concept
concept:v2:iTE:ebafcf85a450275fe2cb,iTE,oxygen-containing functional groups,material_entity,"[""material_entity""]",1,1,"[""iTE:P1542:n3""]","[""P1542""]",retained_identity,False,evidence_concept
concept:v2:iTE:ebd0cdc668efafcff48c,iTE,weakening of the ` bonding',interaction,"[""interaction""]",1,1,"[""iTE:P1278:n1""]","[""P1278""]",retained_identity,False,evidence_concept
concept:v2:iTE:ec1d24919716edc242ea,iTE,混合凝胶功率因子,performance_function,"[""performance_function""]",1,1,"[""iTE:P0738:n2""]","[""P0738""]",retained_identity,False,evidence_concept
concept:v2:iTE:ec2369f7e29b5726ace4,iTE,low-frequency localized vibrations from the Cu ionic migration and Cu vacancies,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1098:n1""]","[""P1098""]",retained_identity,False,evidence_concept
concept:v2:iTE:ec2f51a46c69b53c24c3,iTE,barrier height and ion-induced potential in the electrodes,quantity,"[""quantity""]",1,1,"[""iTE:P0713:n3""]","[""P0713""]",retained_identity,False,evidence_concept
concept:v2:iTE:ec3d93c124309941d512,iTE,ionic liquid,material_entity,"[""material_entity""]",1,1,"[""iTE:P0508:n1""]","[""P0508""]",retained_identity,False,evidence_concept
concept:v2:iTE:ec42bbb6d42481f44602,iTE,blocking the Zn ion migration,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P1082:n1""]","[""P1082""]",retained_identity,False,evidence_concept
concept:v2:iTE:ec44f369f9fa46edf50a,iTE,forming a deep eutectic solvent,mechanism_process,"[""mechanism_process""]",1,1,"[""iTE:P0349:n3""]","[""P0349""]",retained_identity,False,evidence_concept
