mention_id,domain,paper_id,concept_id,previous_concept_id,mapping_action,semantic_role,role_source,raw_label
iTE:P1716:n1,iTE,P1716,concept:v2:iTE:bad07f3050eaf2c79d0a,draft:v2:iTE:bad07f3050eaf2c79d0a,merged_explicitly_reviewed,quantity,preserved_source_model_role,doping level
iTE:P1397:n2,iTE,P1397,concept:v2:iTE:bad2cdaaac62de9ebb50,draft:v2:iTE:bad2cdaaac62de9ebb50,retained_singleton,performance_function,preserved_source_model_role,moisture-wicking and liquid transport against gravity
iTE:P1188:n2,iTE,P1188,concept:v2:iTE:bb06a7592f17cfa21aaf,draft:v2:iTE:bb06a7592f17cfa21aaf,retained_singleton,quantity,preserved_source_model_role,R-1ct and Rdif-1
iTE:P1623:n1,iTE,P1623,concept:v2:iTE:bb0a5a6f327ea03fff65,draft:v2:iTE:bb0a5a6f327ea03fff65,retained_singleton,state_structure,preserved_source_model_role,Ordered superlattice structures
iTE:P0756:n1,iTE,P0756,concept:v2:iTE:bb2a4d506bb0f97aecbc,draft:v2:iTE:bb2a4d506bb0f97aecbc,retained_singleton,design_strategy,preserved_source_model_role,SHS under a high-gravity field technique
iTE:P1799:n1,iTE,P1799,concept:v2:iTE:bb3710716c24b4e50e75,draft:v2:iTE:bb3710716c24b4e50e75,retained_singleton,material_entity,preserved_source_model_role,Ba and Pnictogen group placed at unit cell centre
iTE:P0548:n1,iTE,P0548,concept:v2:iTE:bb3ac1f288729e95a73d,draft:v2:iTE:bb3ac1f288729e95a73d,retained_singleton,interaction,preserved_source_model_role,interaction between the ionic liquid and polymer chains
iTE:P1758:n3,iTE,P1758,concept:v2:iTE:bb46371d22e572337e43,draft:v2:iTE:bb46371d22e572337e43,retained_singleton,quantity,preserved_source_model_role,conductivity and mobility of the charge carriers
iTE:P0556:n2,iTE,P0556,concept:v2:iTE:bb48b8f1f970c734f502,draft:v2:iTE:bb48b8f1f970c734f502,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,DCA(-) transport
iTE:P0681:n2,iTE,P0681,concept:v2:iTE:bb48b8f1f970c734f502,draft:v2:iTE:bb48b8f1f970c734f502,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,DCA- anion transport
iTE:P0974:n1,iTE,P0974,concept:v2:iTE:bb5758e19a837985bf05,draft:v2:iTE:bb5758e19a837985bf05,retained_singleton,quantity,preserved_source_model_role,ultra-low total thermal conductivity
iTE:P0555:n2,iTE,P0555,concept:v2:iTE:bb5d741c9ab078c10e96,draft:v2:iTE:bb5d741c9ab078c10e96,retained_singleton,material_entity,preserved_source_model_role,SA
iTE:P0980:n1,iTE,P0980,concept:v2:iTE:bbcac31eae55ea841cd8,draft:v2:iTE:bbcac31eae55ea841cd8,retained_singleton,mechanism_process,preserved_source_model_role,ionic wind streams
iTE:P0709:n2,iTE,P0709,concept:v2:iTE:bc041ce0616b6e379bc1,draft:v2:iTE:bc041ce0616b6e379bc1,retained_singleton,quantity,preserved_source_model_role,conductivity is almost purely ionic
iTE:P0669:n1,iTE,P0669,concept:v2:iTE:bc0c5f3b6dc0e3f08a41,draft:v2:iTE:bc0c5f3b6dc0e3f08a41,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,phonon-drag effect
iTE:P0958:n2,iTE,P0958,concept:v2:iTE:bc0c5f3b6dc0e3f08a41,draft:v2:iTE:bc0c5f3b6dc0e3f08a41,merged_explicitly_reviewed,mechanism_process,preserved_source_model_role,phonon-drag effects
iTE:P1349:n2,iTE,P1349,concept:v2:iTE:bc1121713afda15c4504,draft:v2:iTE:bc1121713afda15c4504,retained_singleton,performance_function,preserved_source_model_role,precise recognition of subtle signals
iTE:P1354:n1,iTE,P1354,concept:v2:iTE:bc20c60f43a82d96e0c2,draft:v2:iTE:bc20c60f43a82d96e0c2,retained_singleton,design_strategy,preserved_source_model_role,Substituting Eu2+ with the more ionic Sr2+
iTE:P0413:n2,iTE,P0413,concept:v2:iTE:bc241200e4f3b37315de,draft:v2:iTE:bc241200e4f3b37315de,retained_singleton,material_entity,preserved_source_model_role,mobile Cl- ions
iTE:P0773:n2,iTE,P0773,concept:v2:iTE:bc5d2c9ab24938bf2fbc,draft:v2:iTE:bc5d2c9ab24938bf2fbc,retained_singleton,performance_function,preserved_source_model_role,better performance
iTE:P1852:n1,iTE,P1852,concept:v2:iTE:bc5fe8e594ca9fee4396,draft:v2:iTE:bc5fe8e594ca9fee4396,retained_singleton,quantity,preserved_source_model_role,macroscopic thermoelectric field
iTE:P1396:n2,iTE,P1396,concept:v2:iTE:bc86384f0858f1054e81,draft:v2:iTE:bc86384f0858f1054e81,retained_singleton,mechanism_process,preserved_source_model_role,hopping of Cu+ ions between tetrahedral sites
iTE:P0808:n2,iTE,P0808,concept:v2:iTE:bc9885a86e8f42b61294,draft:v2:iTE:bc9885a86e8f42b61294,retained_singleton,interaction,preserved_source_model_role,ionic Sr-N interactions and strong covalent Mo-N bonds
iTE:P1068:n2,iTE,P1068,concept:v2:iTE:bc9a916f56bc9df27456,draft:v2:iTE:bc9a916f56bc9df27456,retained_singleton,mechanism_process,preserved_source_model_role,slip between different [Mg2Sb2](2-) substructures
iTE:P1164:n1,iTE,P1164,concept:v2:iTE:bcb332f75327051718ca,draft:v2:iTE:bcb332f75327051718ca,retained_singleton,mechanism_process,preserved_source_model_role,dopant K grain boundary segregation
iTE:P0869:n1,iTE,P0869,concept:v2:iTE:bcbbac33323e469eee96,draft:v2:iTE:bcbbac33323e469eee96,retained_singleton,performance_function,preserved_source_model_role,skin-like nonlinear elastic behavior
iTE:P1692:n1,iTE,P1692,concept:v2:iTE:bcea570842f299a1d7f7,draft:v2:iTE:bcea570842f299a1d7f7,retained_singleton,quantity,preserved_source_model_role,M3+ cation size
iTE:P1493:n1,iTE,P1493,concept:v2:iTE:bcee48b43aefdda72b39,draft:v2:iTE:bcee48b43aefdda72b39,retained_singleton,mechanism_process,preserved_source_model_role,phase transition of the nanoparticles
iTE:P0439:n2,iTE,P0439,concept:v2:iTE:bd46ff5af20ef4ca6357,draft:v2:iTE:bd46ff5af20ef4ca6357,retained_singleton,state_structure,preserved_source_model_role,Cu2+ ions are preferentially confined
iTE:P0476:n2,iTE,P0476,concept:v2:iTE:bd4a17cee5e18b210a74,draft:v2:iTE:bd4a17cee5e18b210a74,merged_explicitly_reviewed,performance_function,preserved_source_model_role,power conversion efficiency
iTE:P0672:n2,iTE,P0672,concept:v2:iTE:bd4a17cee5e18b210a74,draft:v2:iTE:bd4a17cee5e18b210a74,merged_explicitly_reviewed,performance_function,preserved_source_model_role,conversion efficiency
iTE:P1021:n2,iTE,P1021,concept:v2:iTE:bd727001eae367f5fae4,draft:v2:iTE:bd727001eae367f5fae4,merged_explicitly_reviewed,quantity,preserved_source_model_role,viscosity
iTE:P1116:n1,iTE,P1116,concept:v2:iTE:bd727001eae367f5fae4,draft:v2:iTE:bd727001eae367f5fae4,merged_explicitly_reviewed,quantity,preserved_source_model_role,viscosity
iTE:P1190:n1,iTE,P1190,concept:v2:iTE:bd727001eae367f5fae4,draft:v2:iTE:bd727001eae367f5fae4,merged_explicitly_reviewed,quantity,preserved_source_model_role,viscosity eta
iTE:P1503:n1,iTE,P1503,concept:v2:iTE:bd727001eae367f5fae4,draft:v2:iTE:bd727001eae367f5fae4,merged_explicitly_reviewed,quantity,preserved_source_model_role,viscosity (eta) of the solvent
iTE:P0597:n2,iTE,P0597,concept:v2:iTE:bd87629d2e23db9e5376,draft:v2:iTE:bd87629d2e23db9e5376,retained_singleton,performance_function,preserved_source_model_role,electric potential difference
iTE:P0809:n2,iTE,P0809,concept:v2:iTE:bd8f92774f31a1cc3526,draft:v2:iTE:bd8f92774f31a1cc3526,retained_singleton,state_structure,preserved_source_model_role,resonance level in valence band
iTE:P0525:n4,iTE,P0525,concept:v2:iTE:bdd4df785c31d60fea27,draft:v2:iTE:bdd4df785c31d60fea27,retained_singleton,quantity,preserved_source_model_role,concentration difference between anions and cations
iTE:P0792:n1,iTE,P0792,concept:v2:iTE:bdd60293981bdf6fe6c2,draft:v2:iTE:bdd60293981bdf6fe6c2,retained_singleton,material_entity,preserved_source_model_role,Cu2Se
iTE:P1360:n1,iTE,P1360,concept:v2:iTE:be097a62b6796d12bf91,draft:v2:iTE:be097a62b6796d12bf91,retained_singleton,condition,preserved_source_model_role,more negative potentials
iTE:P0890:n2,iTE,P0890,concept:v2:iTE:be3fe168a4e559484a74,draft:v2:iTE:be3fe168a4e559484a74,retained_singleton,quantity,astra_completion,modules
iTE:P1582:n1,iTE,P1582,concept:v2:iTE:be5b093ffefa87348fdb,draft:v2:iTE:be5b093ffefa87348fdb,retained_singleton,interaction,preserved_source_model_role,Sb-Zn and Sb-Cd bonds
iTE:P1105:n1,iTE,P1105,concept:v2:iTE:be9d1a5a208e5e0592a6,draft:v2:iTE:be9d1a5a208e5e0592a6,retained_singleton,quantity,preserved_source_model_role,increasing x
iTE:P1808:n1,iTE,P1808,concept:v2:iTE:beab03e0ad516230d257,draft:v2:iTE:beab03e0ad516230d257,retained_singleton,material_entity,preserved_source_model_role,"K, Sr/Ba, Cd and Sb atoms"
iTE:P0852:n2,iTE,P0852,concept:v2:iTE:bec7ad02138eac09199a,draft:v2:iTE:bec7ad02138eac09199a,retained_singleton,state_structure,preserved_source_model_role,defect disorder governed by electronic charge compensation
iTE:P0347:n1,iTE,P0347,concept:v2:iTE:beee6107781e4ca70589,draft:v2:iTE:beee6107781e4ca70589,retained_singleton,state_structure,preserved_source_model_role,reconstructed lignocellulose ion channels
iTE:P1778:n2,iTE,P1778,concept:v2:iTE:befbb773d316e8b1f66c,draft:v2:iTE:befbb773d316e8b1f66c,retained_singleton,quantity,preserved_source_model_role,unusually low lattice thermal conductivities
iTE:P1173:n1,iTE,P1173,concept:v2:iTE:bf0b139b1873515c9d10,draft:v2:iTE:bf0b139b1873515c9d10,retained_singleton,state_structure,preserved_source_model_role,transition state between the FeCl4-active and FeL (6)-active regions
iTE:P0878:n3,iTE,P0878,concept:v2:iTE:bf2be6f8a94ca14095f6,draft:v2:iTE:bf2be6f8a94ca14095f6,retained_singleton,state_structure,preserved_source_model_role,layered porous structure
iTE:P1876:n2,iTE,P1876,concept:v2:iTE:bf393d921bb6b0803d78,draft:v2:iTE:bf393d921bb6b0803d78,retained_singleton,performance_function,preserved_source_model_role,enhancement in the power factor
iTE:P1468:n2,iTE,P1468,concept:v2:iTE:bf56353aa0a4854cb412,draft:v2:iTE:bf56353aa0a4854cb412,retained_singleton,mechanism_process,preserved_source_model_role,hydration exchange
iTE:P0688:n1,iTE,P0688,concept:v2:iTE:bf779e66111c0db44eb6,draft:v2:iTE:bf779e66111c0db44eb6,retained_singleton,material_entity,preserved_source_model_role,ILs
iTE:P0914:n1,iTE,P0914,concept:v2:iTE:bf7c077945c76da48999,draft:v2:iTE:bf7c077945c76da48999,retained_singleton,material_entity,preserved_source_model_role,Sn
iTE:P0667:n1,iTE,P0667,concept:v2:iTE:bfd6d6299bb2b4013e39,draft:v2:iTE:bfd6d6299bb2b4013e39,retained_singleton,design_strategy,preserved_source_model_role,"lack of a second, carbon-rich template"
iTE:P0739:n2,iTE,P0739,concept:v2:iTE:bfedb3bbea239c47a425,draft:v2:iTE:bfedb3bbea239c47a425,retained_singleton,material_entity,preserved_source_model_role,TE polymerization catalysts
iTE:P0634:n3,iTE,P0634,concept:v2:iTE:bff546c49b43770aaa77,draft:v2:iTE:bff546c49b43770aaa77,retained_singleton,material_entity,preserved_source_model_role,cations
iTE:P1483:n1,iTE,P1483,concept:v2:iTE:c008ca836c987a400b7a,draft:v2:iTE:c008ca836c987a400b7a,retained_singleton,state_structure,preserved_source_model_role,oxygen interstitials
iTE:P0530:n3,iTE,P0530,concept:v2:iTE:c00adfafb0d93ce98b85,draft:v2:iTE:c00adfafb0d93ce98b85,retained_singleton,quantity,preserved_source_model_role,ionic flux
iTE:P0707:n1,iTE,P0707,concept:v2:iTE:c0171d446cf6c0f78052,draft:v2:iTE:c0171d446cf6c0f78052,retained_singleton,condition,preserved_source_model_role,harmonically time varying heat flux
iTE:P0680:n1,iTE,P0680,concept:v2:iTE:c0212e3516acba86ff84,draft:v2:iTE:c0212e3516acba86ff84,retained_singleton,mechanism_process,preserved_source_model_role,electron tunneling across the AgNWs
iTE:P1334:n1,iTE,P1334,concept:v2:iTE:c0366d5bc4701c0ffed2,draft:v2:iTE:c0366d5bc4701c0ffed2,retained_singleton,material_entity,preserved_source_model_role,anion and the cation
iTE:P1712:n3,iTE,P1712,concept:v2:iTE:c040756ec2c2c587a2d2,draft:v2:iTE:c040756ec2c2c587a2d2,retained_singleton,mechanism_process,astra_completion,phonon scattering processes and scattering rate
iTE:P0848:n2,iTE,P0848,concept:v2:iTE:c047c1365f158a03b5be,draft:v2:iTE:c047c1365f158a03b5be,retained_singleton,quantity,preserved_source_model_role,high total energy of -4.7 eV/atom
iTE:P1514:n3,iTE,P1514,concept:v2:iTE:c05b756706da29508f72,draft:v2:iTE:c05b756706da29508f72,retained_singleton,quantity,preserved_source_model_role,sigma values
iTE:P1336:n2,iTE,P1336,concept:v2:iTE:c05da3a9a9865a5dd4b9,draft:v2:iTE:c05da3a9a9865a5dd4b9,retained_singleton,mechanism_process,preserved_source_model_role,three-step mechanism
iTE:P0370:n1,iTE,P0370,concept:v2:iTE:c061a2875a604455d405,draft:v2:iTE:c061a2875a604455d405,retained_singleton,performance_function,preserved_source_model_role,charging and discharging current from ITESCs
iTE:P0739:n1,iTE,P0739,concept:v2:iTE:c0761cc693ffd086a026,draft:v2:iTE:c0761cc693ffd086a026,retained_singleton,material_entity,preserved_source_model_role,Lithium salts
iTE:P0523:n2,iTE,P0523,concept:v2:iTE:c0a2a0dc2a17b5a969b2,draft:v2:iTE:c0a2a0dc2a17b5a969b2,retained_singleton,performance_function,preserved_source_model_role,flame retardancy and mechanical strength
iTE:P1913:n2,iTE,P1913,concept:v2:iTE:c0a3de49e6a70c131e43,draft:v2:iTE:c0a3de49e6a70c131e43,retained_singleton,quantity,preserved_source_model_role,low effective mass
iTE:P0472:n1,iTE,P0472,concept:v2:iTE:c0b1f6637933930c8218,draft:v2:iTE:c0b1f6637933930c8218,merged_explicitly_reviewed,quantity,preserved_source_model_role,amount of IL incorporated
iTE:P0895:n1,iTE,P0895,concept:v2:iTE:c0b1f6637933930c8218,draft:v2:iTE:c0b1f6637933930c8218,merged_explicitly_reviewed,quantity,preserved_source_model_role,amount of ionic liquid
iTE:P1366:n1,iTE,P1366,concept:v2:iTE:c0dc097b42543471ff07,draft:v2:iTE:c0dc097b42543471ff07,retained_singleton,condition,preserved_source_model_role,external temperature
iTE:P0741:n1,iTE,P0741,concept:v2:iTE:c0eca436d4e7e8479f32,draft:v2:iTE:c0eca436d4e7e8479f32,retained_singleton,material_entity,preserved_source_model_role,geopolymer-based concrete
iTE:P0560:n2,iTE,P0560,concept:v2:iTE:c0f8a043297a3eb2f3b9,draft:v2:iTE:c0f8a043297a3eb2f3b9,merged_explicitly_reviewed,performance_function,preserved_source_model_role,p-n conversion
iTE:P0657:n2,iTE,P0657,concept:v2:iTE:c0f8a043297a3eb2f3b9,draft:v2:iTE:c0f8a043297a3eb2f3b9,merged_explicitly_reviewed,performance_function,preserved_source_model_role,p-n conversion
iTE:P1357:n2,iTE,P1357,concept:v2:iTE:c12a8792e16c5b73bee0,draft:v2:iTE:c12a8792e16c5b73bee0,retained_singleton,quantity,preserved_source_model_role,ionic conductivity and thermal diffusivity
iTE:P0642:n1,iTE,P0642,concept:v2:iTE:c12ef6b24779e02c7f09,draft:v2:iTE:c12ef6b24779e02c7f09,retained_singleton,material_entity,preserved_source_model_role,p-CuI thin film single thermoleg
iTE:P1384:n1,iTE,P1384,concept:v2:iTE:c14713e86b59dd279da8,draft:v2:iTE:c14713e86b59dd279da8,retained_singleton,mechanism_process,preserved_source_model_role,rattling motion of the filler atoms
iTE:P0543:n2,iTE,P0543,concept:v2:iTE:c15972a7596d1a08e9a0,draft:v2:iTE:c15972a7596d1a08e9a0,retained_singleton,performance_function,preserved_source_model_role,ionic thermopower and strength
iTE:P1424:n1,iTE,P1424,concept:v2:iTE:c165c71cec7e4b9b206a,draft:v2:iTE:c165c71cec7e4b9b206a,retained_singleton,material_entity,preserved_source_model_role,hematite/LCP-30 wt% LSCF composite
iTE:P0728:n1,iTE,P0728,concept:v2:iTE:c1733f4f501fa7b453fd,draft:v2:iTE:c1733f4f501fa7b453fd,retained_singleton,quantity,preserved_source_model_role,small ionic radius of Mg2+
iTE:P1964:n1,iTE,P1964,concept:v2:iTE:c1881155beb3e4980072,draft:v2:iTE:c1881155beb3e4980072,retained_singleton,material_entity,preserved_source_model_role,PPy/LCM40 weight percent nano composites
iTE:P0816:n1,iTE,P0816,concept:v2:iTE:c18b0f32dfb4e89497c5,draft:v2:iTE:c18b0f32dfb4e89497c5,retained_singleton,material_entity,preserved_source_model_role,3D porous laser-induced graphene (LIG) foam
iTE:P1957:n1,iTE,P1957,concept:v2:iTE:c19037623c95753cedee,draft:v2:iTE:c19037623c95753cedee,retained_singleton,mechanism_process,preserved_source_model_role,desolvation of the thermospray aerosol in the mixing chamber
iTE:P0660:n2,iTE,P0660,concept:v2:iTE:c1a334ff06f0a4c8295a,draft:v2:iTE:c1a334ff06f0a4c8295a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,S-e values
iTE:P1024:n2,iTE,P1024,concept:v2:iTE:c1a334ff06f0a4c8295a,draft:v2:iTE:c1a334ff06f0a4c8295a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,Seebeck coefficient
iTE:P1210:n2,iTE,P1210,concept:v2:iTE:c1a334ff06f0a4c8295a,draft:v2:iTE:c1a334ff06f0a4c8295a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,Seebeck
iTE:P1520:n4,iTE,P1520,concept:v2:iTE:c1a334ff06f0a4c8295a,draft:v2:iTE:c1a334ff06f0a4c8295a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,thermopower
iTE:P1614:n3,iTE,P1614,concept:v2:iTE:c1a334ff06f0a4c8295a,draft:v2:iTE:c1a334ff06f0a4c8295a,merged_explicitly_reviewed,performance_function,preserved_source_model_role,thermopower
iTE:P1189:n2,iTE,P1189,concept:v2:iTE:c1cd3e549b6ca8fed111,draft:v2:iTE:c1cd3e549b6ca8fed111,retained_singleton,quantity,preserved_source_model_role,increased conductivity
iTE:P1550:n2,iTE,P1550,concept:v2:iTE:c1ecf9ee95000b67d586,draft:v2:iTE:c1ecf9ee95000b67d586,retained_singleton,mechanism_process,preserved_source_model_role,dominating electron conduction
iTE:P0341:n1,iTE,P0341,concept:v2:iTE:c1f45191195138f91786,draft:v2:iTE:c1f45191195138f91786,merged_explicitly_reviewed,interaction,preserved_source_model_role,hydrogen bonding
iTE:P0412:n4,iTE,P0412,concept:v2:iTE:c1f45191195138f91786,draft:v2:iTE:c1f45191195138f91786,merged_explicitly_reviewed,interaction,preserved_source_model_role,hydrogen bonding
iTE:P1075:n2,iTE,P1075,concept:v2:iTE:c22565c148b68660b43e,draft:v2:iTE:c22565c148b68660b43e,retained_singleton,quantity,preserved_source_model_role,different activation energies of ionic transport
iTE:P1113:n2,iTE,P1113,concept:v2:iTE:c238d9fb2f2490314632,draft:v2:iTE:c238d9fb2f2490314632,retained_singleton,material_entity,preserved_source_model_role,Crystalline stoichiometric PbTe electrodeposits
iTE:P1102:n1,iTE,P1102,concept:v2:iTE:c242406bc688c2be7b02,draft:v2:iTE:c242406bc688c2be7b02,merged_explicitly_reviewed,quantity,preserved_source_model_role,enhance anharmonicity
iTE:P1771:n2,iTE,P1771,concept:v2:iTE:c242406bc688c2be7b02,draft:v2:iTE:c242406bc688c2be7b02,merged_explicitly_reviewed,quantity,preserved_source_model_role,enhancement of anharmonicity
iTE:P0776:n2,iTE,P0776,concept:v2:iTE:c250a2a972414b99064e,draft:v2:iTE:c250a2a972414b99064e,retained_singleton,descriptor,astra_completion,relationship between the heat of transport and the activation energy of ion conduction
iTE:P1526:n1,iTE,P1526,concept:v2:iTE:c26686b339da06c3779e,draft:v2:iTE:c26686b339da06c3779e,retained_singleton,interaction,preserved_source_model_role,interactions between these complexes
iTE:P0671:n2,iTE,P0671,concept:v2:iTE:c26f7d0d61e06e87652c,draft:v2:iTE:c26f7d0d61e06e87652c,retained_singleton,material_entity,preserved_source_model_role,efficient thermoelectric materials
iTE:P0847:n3,iTE,P0847,concept:v2:iTE:c27d66c7f0d7573b4085,draft:v2:iTE:c27d66c7f0d7573b4085,retained_singleton,mechanism_process,preserved_source_model_role,transition from an insulating to a metallic state
iTE:P0517:n1,iTE,P0517,concept:v2:iTE:c29be05fa13ba4150058,draft:v2:iTE:c29be05fa13ba4150058,retained_singleton,design_strategy,preserved_source_model_role,keeping the Fermi level at charge neutral point
iTE:P0704:n1,iTE,P0704,concept:v2:iTE:c2a7892447c710ae751c,draft:v2:iTE:c2a7892447c710ae751c,retained_singleton,material_entity,preserved_source_model_role,MAPbI3
iTE:P0814:n1,iTE,P0814,concept:v2:iTE:c2a930f16454296e1ee7,draft:v2:iTE:c2a930f16454296e1ee7,retained_singleton,quantity,preserved_source_model_role,rare earth atomic mass and ionic radius
