concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,semantic_similarity,degree_u,degree_v,degree_min,degree_max,document_frequency_u,document_frequency_v,frequency_min,frequency_max,frequency_balance,recent_frequency_u,recent_frequency_v,recent_frequency_sum,trend_u,trend_v,age_u,age_v,common_neighbors,jaccard,adamic_adar,preferential_attachment,shortest_path,same_component,same_type,material_material_pair,material_mechanism_pair,mechanism_mechanism_pair,tg_history_frequency_u,tg_history_frequency_v,tg_history_frequency_sum,tg_both_concepts_seen,cutoff_year,future_window,label
C70B6BBB358,C78D65254F9,temperature-sensitive phase transition,phase transition,phase_or_species_transition,phase_or_species_transition,0.8389867544174194,4,24,4,24,2,83,2,83,0.024096385542168676,2,35,37,0.6666666666666666,6.0,2,22,3,0.12,0.878815678373859,96,1,1,1,0,0,1,0,18,18,0,2025,2026-2026,0
C70B6BBB358,C872881EC3C,temperature-sensitive phase transition,gel-confined redox transport,phase_or_species_transition,gel_microstructure,0.18006359040737152,4,30,4,30,2,37,2,37,0.05405405405405406,2,29,31,0.6666666666666666,7.0,2,5,3,0.0967741935483871,0.8994595550227779,120,1,1,0,0,0,1,0,52,52,0,2025,2026-2026,0
C70B6BBB358,CB25BC3FC14,temperature-sensitive phase transition,double/interpenetrating network,phase_or_species_transition,gel_microstructure,0.1482260376214981,4,23,4,23,2,16,2,16,0.125,2,14,16,0.6666666666666666,4.0,2,3,3,0.125,0.8745446699141829,92,1,1,0,0,0,1,0,7,7,0,2025,2026-2026,0
C78D65254F9,C845F498233,phase transition,ion-dipole interaction,phase_or_species_transition,solvation_entropy,0.2121586799621582,24,19,19,24,83,11,11,83,0.13253012048192772,35,9,44,6.0,2.6666666666666665,22,6,11,0.34375,3.4048716419202503,456,1,1,0,0,0,1,18,2,20,1,2025,2026-2026,0
C78D65254F9,C9516FFBFC5,phase transition,volume phase transition,phase_or_species_transition,phase_or_species_transition,0.8917372226715088,24,5,5,24,83,3,3,83,0.03614457831325301,35,2,37,6.0,0.3333333333333333,22,4,4,0.16,1.5813358384149527,120,1,1,1,0,0,1,18,0,18,0,2025,2026-2026,0
C78D65254F9,CB56BB4DDB0,phase transition,carbon-electrode redox interface,phase_or_species_transition,electrode_interface,0.16259057819843292,24,3,3,24,83,9,9,83,0.10843373493975904,35,4,39,6.0,1.0,22,12,1,0.038461538461538464,0.265872585674852,72,1,1,0,0,0,1,18,11,29,1,2025,2026-2026,1
C78D65254F9,CBFAB31D6E6,phase transition,electrostatic interaction,phase_or_species_transition,solvation_entropy,0.20959270000457764,24,14,14,24,83,13,13,83,0.1566265060240964,35,7,42,6.0,1.3333333333333333,22,10,9,0.3103448275862069,2.739715066791472,336,1,1,0,0,0,1,18,3,21,1,2025,2026-2026,0
C78D65254F9,CC3BA67827F,phase transition,ionic-electronic coupling,phase_or_species_transition,transport_mechanism,0.14667001366615295,24,15,15,24,83,41,41,83,0.4939759036144578,35,14,49,6.0,1.0,22,32,10,0.3448275862068966,3.4034989996387055,360,1,1,0,0,0,1,18,0,18,0,2025,2026-2026,0
C78D65254F9,CC5968B917E,phase transition,convection and mass transport,phase_or_species_transition,transport_mechanism,0.21482259035110474,24,5,5,24,83,8,8,83,0.0963855421686747,35,0,35,6.0,-0.6666666666666666,22,26,2,0.07407407407407407,0.635141958743707,120,1,1,0,0,0,1,18,17,35,1,2025,2026-2026,0
C78D65254F9,CE4B0E242E7,phase transition,interfacial charge transfer,phase_or_species_transition,electrode_interface,0.15270546078681946,24,17,17,24,83,32,32,83,0.3855421686746988,35,11,46,6.0,1.0,22,32,7,0.20588235294117646,2.188440856456123,408,1,1,0,0,0,1,18,7,25,1,2025,2026-2026,0
C78D65254F9,CE6FC512ED2,phase transition,dynamic crosslinked gel network,phase_or_species_transition,gel_microstructure,0.1266450583934784,24,23,23,24,83,28,28,83,0.3373493975903614,35,19,54,6.0,4.0,22,6,14,0.42424242424242425,4.436484641545891,552,1,1,0,0,0,1,18,7,25,1,2025,2026-2026,0
C78D65254F9,CF4A6A0344F,phase transition,ion migration,phase_or_species_transition,transport_mechanism,0.19312822818756104,24,20,20,24,83,33,33,83,0.39759036144578314,35,16,51,6.0,2.3333333333333335,22,32,11,0.3333333333333333,3.8994148247394036,480,1,1,0,0,0,1,18,3,21,1,2025,2026-2026,0
C7932B1CE8C,C845F498233,chaotropic polymer-water disruption,ion-dipole interaction,gel_microstructure,solvation_entropy,0.1857403963804245,19,19,19,19,22,11,11,22,0.5,18,9,27,5.333333333333333,2.6666666666666665,7,6,12,0.46153846153846156,3.766496304803218,361,1,1,0,0,0,1,12,2,14,1,2025,2026-2026,0
C7932B1CE8C,C8AD5B453CC,chaotropic polymer-water disruption,ion diffusion,gel_microstructure,transport_mechanism,0.17310068011283875,19,22,19,22,22,36,22,36,0.6111111111111112,18,17,35,5.333333333333333,1.6666666666666667,7,26,11,0.36666666666666664,3.4408270013990565,418,1,1,0,0,0,1,12,5,17,1,2025,2026-2026,0
C7932B1CE8C,CB25BC3FC14,chaotropic polymer-water disruption,double/interpenetrating network,gel_microstructure,gel_microstructure,0.3435768783092499,19,23,19,23,22,16,16,22,0.7272727272727273,18,14,32,5.333333333333333,4.0,7,3,12,0.4,3.769822694592189,437,1,1,1,0,0,1,12,7,19,1,2025,2026-2026,0
C7932B1CE8C,CC3BA67827F,chaotropic polymer-water disruption,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.17311790585517883,19,15,15,19,22,41,22,41,0.5365853658536586,18,14,32,5.333333333333333,1.0,7,32,9,0.36,2.771871317532432,285,1,1,0,0,0,1,12,0,12,0,2025,2026-2026,0
C7932B1CE8C,CE6FC512ED2,chaotropic polymer-water disruption,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,0.4072316586971283,19,23,19,23,22,28,22,28,0.7857142857142857,18,19,37,5.333333333333333,4.0,7,6,14,0.5,4.4261918939992295,437,1,1,1,0,0,1,12,7,19,1,2025,2026-2026,0
C7932B1CE8C,CFBB5A400A1,chaotropic polymer-water disruption,cation-anion thermodiffusion asymmetry,gel_microstructure,transport_mechanism,0.12836217880249023,19,28,19,28,22,29,22,29,0.7586206896551724,18,24,42,5.333333333333333,7.0,7,9,13,0.38235294117647056,4.134351787122811,532,1,1,0,0,0,1,12,12,24,1,2025,2026-2026,0
C845F498233,C8AD5B453CC,ion-dipole interaction,ion diffusion,solvation_entropy,transport_mechanism,0.36093446612358093,19,22,19,22,11,36,11,36,0.3055555555555556,9,17,26,2.6666666666666665,1.6666666666666667,6,26,13,0.4642857142857143,4.13026526697668,418,1,1,0,0,0,1,2,5,7,1,2025,2026-2026,0
C845F498233,C96681C9193,ion-dipole interaction,ion channels,solvation_entropy,transport_mechanism,0.37567049264907837,19,18,18,19,11,9,9,11,0.8181818181818182,9,7,16,2.6666666666666665,2.0,6,6,13,0.5416666666666666,4.544467808357672,342,1,1,0,0,0,1,2,2,4,1,2025,2026-2026,0
C845F498233,CB25BC3FC14,ion-dipole interaction,double/interpenetrating network,solvation_entropy,gel_microstructure,0.20426832139492035,19,23,19,23,11,16,11,16,0.6875,9,14,23,2.6666666666666665,4.0,6,3,13,0.4482758620689655,4.121000043184317,437,1,1,0,0,0,1,2,7,9,1,2025,2026-2026,0
C845F498233,CC028ABF9C6,ion-dipole interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,0.11702323704957962,19,25,19,25,11,45,11,45,0.24444444444444444,9,30,39,2.6666666666666665,7.666666666666667,6,18,16,0.5714285714285714,5.229389860230952,475,1,1,0,0,0,1,2,22,24,1,2025,2026-2026,0
C845F498233,CE6FC512ED2,ion-dipole interaction,dynamic crosslinked gel network,solvation_entropy,gel_microstructure,0.16290676593780518,19,23,19,23,11,28,11,28,0.39285714285714285,9,19,28,2.6666666666666665,4.0,6,6,12,0.4,3.6848161768144037,437,1,1,0,0,0,1,2,7,9,1,2025,2026-2026,0
C845F498233,CFBB5A400A1,ion-dipole interaction,cation-anion thermodiffusion asymmetry,solvation_entropy,transport_mechanism,0.30315887928009033,19,28,19,28,11,29,11,29,0.3793103448275862,9,24,33,2.6666666666666665,7.0,6,9,15,0.46875,4.812357468806706,532,1,1,0,0,0,1,2,12,14,1,2025,2026-2026,0
C872881EC3C,C9516FFBFC5,gel-confined redox transport,volume phase transition,gel_microstructure,phase_or_species_transition,0.18328934907913208,30,5,5,30,37,3,3,37,0.08108108108108109,29,2,31,7.0,0.3333333333333333,5,4,4,0.12903225806451613,1.6019797150638717,150,1,1,0,0,0,1,52,0,52,0,2025,2026-2026,0
C872881EC3C,C98C1040415,gel-confined redox transport,cation transport,gel_microstructure,transport_mechanism,0.39740699529647827,30,8,8,30,37,5,5,37,0.13513513513513514,29,4,33,7.0,1.0,5,3,6,0.1875,1.8856464419608332,240,1,1,0,0,0,1,52,0,52,0,2025,2026-2026,0
C872881EC3C,CAEE03ADAC5,gel-confined redox transport,bidirectional cationic anchoring thermodiffusion,gel_microstructure,transport_mechanism,0.39335450530052185,30,7,7,30,37,2,2,37,0.05405405405405406,29,2,31,7.0,0.6666666666666666,5,2,6,0.1935483870967742,2.0353361613649112,210,1,1,0,0,0,1,52,0,52,0,2025,2026-2026,0
C872881EC3C,CE4B0E242E7,gel-confined redox transport,interfacial charge transfer,gel_microstructure,electrode_interface,0.22560417652130127,30,17,17,30,37,32,32,37,0.8648648648648649,29,11,40,7.0,1.0,5,32,10,0.2702702702702703,3.6549734323207947,510,1,1,0,0,0,1,52,7,59,1,2025,2026-2026,1
C872881EC3C,CEA97D4EE60,gel-confined redox transport,oriented ion-transport channels,gel_microstructure,gel_microstructure,0.5328457951545715,30,5,5,30,37,2,2,37,0.05405405405405406,29,2,31,7.0,0.6666666666666666,5,2,4,0.12903225806451613,1.2369020626077993,150,1,1,1,0,0,1,52,0,52,0,2025,2026-2026,0
C8AD5B453CC,C96681C9193,ion diffusion,ion channels,transport_mechanism,transport_mechanism,0.7847216129302979,22,18,18,22,36,9,9,36,0.25,17,7,24,1.6666666666666667,2.0,26,6,13,0.48148148148148145,4.508952750965981,396,1,1,1,0,0,1,5,2,7,1,2025,2026-2026,0
C8AD5B453CC,CB25BC3FC14,ion diffusion,double/interpenetrating network,transport_mechanism,gel_microstructure,0.15373817086219788,22,23,22,23,36,16,16,36,0.4444444444444444,17,14,31,1.6666666666666667,4.0,26,3,12,0.36363636363636365,3.8708395912333704,506,1,1,0,0,0,1,5,7,12,1,2025,2026-2026,0
C8AD5B453CC,CBFAB31D6E6,ion diffusion,electrostatic interaction,transport_mechanism,solvation_entropy,0.2989199757575989,22,14,14,22,36,13,13,36,0.3611111111111111,17,7,24,1.6666666666666667,1.3333333333333333,26,10,8,0.2857142857142857,2.445700962996266,308,1,1,0,0,0,1,5,3,8,1,2025,2026-2026,0
C8AD5B453CC,CC028ABF9C6,ion diffusion,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.020748447626829147,22,25,22,25,36,45,36,45,0.8,17,30,47,1.6666666666666667,7.666666666666667,26,18,14,0.42424242424242425,4.645421207584671,550,1,1,0,0,0,1,5,22,27,1,2025,2026-2026,0
C8AD5B453CC,CC3BA67827F,ion diffusion,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.768731951713562,22,15,15,22,36,41,36,41,0.8780487804878049,17,14,31,1.6666666666666667,1.0,26,32,12,0.48,4.089098527795008,330,1,1,1,0,0,1,5,0,5,0,2025,2026-2026,1
C8AD5B453CC,CC5968B917E,ion diffusion,convection and mass transport,transport_mechanism,transport_mechanism,0.5085238218307495,22,5,5,22,36,8,8,36,0.2222222222222222,17,0,17,1.6666666666666667,-0.6666666666666666,26,26,2,0.08,0.635141958743707,110,1,1,1,0,0,1,5,17,22,1,2025,2026-2026,0
C8AD5B453CC,CE2D00B183C,ion diffusion,redox-kinetics enhancement,transport_mechanism,electrode_interface,0.24267229437828064,22,7,7,22,36,6,6,36,0.16666666666666666,17,4,21,1.6666666666666667,1.0,26,8,2,0.07407407407407407,0.5659742141752651,154,1,1,0,0,0,1,5,7,12,1,2025,2026-2026,0
C8AD5B453CC,CE6FC512ED2,ion diffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.12796111404895782,22,23,22,23,36,28,28,36,0.7777777777777778,17,19,36,1.6666666666666667,4.0,26,6,12,0.36363636363636365,3.7953294850856985,506,1,1,0,0,0,1,5,7,12,1,2025,2026-2026,0
C8AD5B453CC,CF203EF8121,ion diffusion,Eastman entropy of transfer,transport_mechanism,solvation_entropy,0.46242058277130127,22,9,9,22,36,12,12,36,0.3333333333333333,17,5,22,1.6666666666666667,1.0,26,8,3,0.10714285714285714,0.8528641532684645,198,1,1,0,0,0,1,5,2,7,1,2025,2026-2026,0
C8AD5B453CC,CF4A6A0344F,ion diffusion,ion migration,transport_mechanism,transport_mechanism,0.8940117359161377,22,20,20,22,36,33,33,36,0.9166666666666666,17,16,33,1.6666666666666667,2.3333333333333335,26,32,11,0.3548387096774194,3.5638376574562436,440,1,1,1,0,0,1,5,3,8,1,2025,2026-2026,0
C90F2267A45,CB25BC3FC14,zwitterionic hydrogel ion regulation,double/interpenetrating network,gel_microstructure,gel_microstructure,0.4459860920906067,4,23,4,23,3,16,3,16,0.1875,3,14,17,1.0,4.0,2,3,2,0.08,0.7998273358667889,92,1,1,1,0,0,1,1,7,8,1,2025,2026-2026,0
C90F2267A45,CE6FC512ED2,zwitterionic hydrogel ion regulation,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,0.513563334941864,4,23,4,23,3,28,3,28,0.10714285714285714,3,19,22,1.0,4.0,2,6,3,0.125,1.103240411409068,92,1,1,1,0,0,1,1,7,8,1,2025,2026-2026,0
C9516FFBFC5,CB314592CFB,volume phase transition,precipitation and species redistribution,phase_or_species_transition,phase_or_species_transition,0.7488778233528137,5,4,4,5,3,8,3,8,0.375,2,3,5,0.3333333333333333,0.0,4,9,2,0.2857142857142857,0.608672084239331,20,1,1,1,0,0,1,0,3,3,0,2025,2026-2026,0
C9516FFBFC5,CFBB5A400A1,volume phase transition,cation-anion thermodiffusion asymmetry,phase_or_species_transition,transport_mechanism,0.33880531787872314,5,28,5,28,3,29,3,29,0.10344827586206896,2,24,26,0.3333333333333333,7.0,4,9,3,0.1,0.8745446699141829,140,1,1,0,0,0,1,0,12,12,0,2025,2026-2026,0
C96681C9193,CC028ABF9C6,ion channels,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.03972940891981125,18,25,18,25,9,45,9,45,0.2,7,30,37,2.0,7.666666666666667,6,18,13,0.43333333333333335,4.338276228521181,450,1,1,0,0,0,1,2,22,24,1,2025,2026-2026,0
C96681C9193,CC3BA67827F,ion channels,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.6440496444702148,18,15,15,18,9,41,9,41,0.21951219512195122,7,14,21,2.0,1.0,6,32,9,0.375,2.828495300642405,270,1,1,1,0,0,1,2,0,2,0,2025,2026-2026,0
C96681C9193,CF4A6A0344F,ion channels,ion migration,transport_mechanism,transport_mechanism,0.7790759801864624,18,20,18,20,9,33,9,33,0.2727272727272727,7,16,23,2.0,2.3333333333333335,6,32,10,0.35714285714285715,3.1975329803313266,360,1,1,1,0,0,1,2,3,5,1,2025,2026-2026,0
C96681C9193,CFBB5A400A1,ion channels,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,0.3922494351863861,18,28,18,28,9,29,9,29,0.3103448275862069,7,24,31,2.0,7.0,6,9,12,0.35294117647058826,3.838019646368023,504,1,1,1,0,0,1,2,12,14,1,2025,2026-2026,0
C98C1040415,CC028ABF9C6,cation transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.07564051449298859,8,25,8,25,5,45,5,45,0.1111111111111111,4,30,34,1.0,7.666666666666667,3,18,4,0.13793103448275862,1.1822287539161382,200,1,1,0,0,0,1,0,22,22,0,2025,2026-2026,0
C98C1040415,CE4B0E242E7,cation transport,interfacial charge transfer,transport_mechanism,electrode_interface,0.39290839433670044,8,17,8,17,5,32,5,32,0.15625,4,11,15,1.0,1.0,3,32,4,0.19047619047619047,1.2812452827557037,136,1,1,0,0,0,1,0,7,7,0,2025,2026-2026,0
C98C1040415,CE6FC512ED2,cation transport,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.13206127285957336,8,23,8,23,5,28,5,28,0.17857142857142858,4,19,23,1.0,4.0,3,6,6,0.24,1.8607315568522385,184,1,1,0,0,0,1,0,7,7,0,2025,2026-2026,0
C98C1040415,CF4A6A0344F,cation transport,ion migration,transport_mechanism,transport_mechanism,0.6943038702011108,8,20,8,20,5,33,5,33,0.15151515151515152,4,16,20,1.0,2.3333333333333335,3,32,4,0.16666666666666666,1.1822287539161382,160,1,1,1,0,0,1,0,3,3,0,2025,2026-2026,0
CAEE03ADAC5,CE4B0E242E7,bidirectional cationic anchoring thermodiffusion,interfacial charge transfer,transport_mechanism,electrode_interface,0.24495728313922882,7,17,7,17,2,32,2,32,0.0625,2,11,13,0.6666666666666666,1.0,2,32,6,0.3333333333333333,1.9763941412953563,119,1,1,0,0,0,1,0,7,7,0,2025,2026-2026,0
CAEE03ADAC5,CE6FC512ED2,bidirectional cationic anchoring thermodiffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.26502248644828796,7,23,7,23,2,28,2,28,0.07142857142857142,2,19,21,0.6666666666666666,4.0,2,6,6,0.25,2.0104212762563165,161,1,1,0,0,0,1,0,7,7,0,2025,2026-2026,0
CAEE03ADAC5,CFBB5A400A1,bidirectional cationic anchoring thermodiffusion,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,0.7521135210990906,7,28,7,28,2,29,2,29,0.06896551724137931,2,24,26,0.6666666666666666,7.0,2,9,6,0.20689655172413793,2.0292486366597045,196,1,1,1,0,0,1,0,12,12,0,2025,2026-2026,0
CB25BC3FC14,CBFAB31D6E6,double/interpenetrating network,electrostatic interaction,gel_microstructure,solvation_entropy,0.27035266160964966,23,14,14,23,16,13,13,16,0.8125,14,7,21,4.0,1.3333333333333333,3,10,10,0.37037037037037035,3.11622019616043,322,1,1,0,0,0,1,7,3,10,1,2025,2026-2026,0
CB25BC3FC14,CC3BA67827F,double/interpenetrating network,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.19771407544612885,23,15,15,23,16,41,16,41,0.3902439024390244,14,14,28,4.0,1.0,3,32,11,0.4074074074074074,3.4982924663431603,345,1,1,0,0,0,1,7,0,7,0,2025,2026-2026,0
CB25BC3FC14,CE10EBC642C,double/interpenetrating network,Manning counterion condensation,gel_microstructure,transport_mechanism,0.13183078169822693,23,7,7,23,16,3,3,16,0.1875,14,3,17,4.0,1.0,3,2,5,0.2,1.6723955433935456,161,1,1,0,0,0,1,7,0,7,0,2025,2026-2026,0
CB25BC3FC14,CF4A6A0344F,double/interpenetrating network,ion migration,gel_microstructure,transport_mechanism,0.12912669777870178,23,20,20,23,16,33,16,33,0.48484848484848486,14,16,30,4.0,2.3333333333333335,3,32,11,0.34375,3.745884237700562,460,1,1,0,0,0,1,7,3,10,1,2025,2026-2026,0
CB25BC3FC14,CF69DD93A68,double/interpenetrating network,selective ion transport,gel_microstructure,transport_mechanism,0.15509791672229767,23,9,9,23,16,6,6,16,0.375,14,5,19,4.0,1.3333333333333333,3,4,6,0.23076923076923078,2.004186925721818,207,1,1,0,0,0,1,7,0,7,0,2025,2026-2026,0
CB314592CFB,CF4A6A0344F,precipitation and species redistribution,ion migration,phase_or_species_transition,transport_mechanism,0.2636105716228485,4,20,4,20,8,33,8,33,0.24242424242424243,3,16,19,0.0,2.3333333333333335,9,32,2,0.09090909090909091,0.608672084239331,80,1,1,0,0,0,1,3,3,6,1,2025,2026-2026,0
CBFAB31D6E6,CC028ABF9C6,electrostatic interaction,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,0.17557024955749512,14,25,14,25,13,45,13,45,0.28888888888888886,7,30,37,1.3333333333333333,7.666666666666667,10,18,11,0.39285714285714285,3.544825556250537,350,1,1,0,0,0,1,3,22,25,1,2025,2026-2026,0
CBFAB31D6E6,CEA29EF1A99,electrostatic interaction,thermal-gradient heat-transfer control,solvation_entropy,device_mechanism,0.028140723705291748,14,7,7,14,13,22,13,22,0.5909090909090909,7,9,16,1.3333333333333333,0.6666666666666666,10,12,1,0.05,0.265872585674852,98,1,1,0,0,0,1,3,16,19,1,2025,2026-2026,0
CC028ABF9C6,CC3BA67827F,anti-freezing organohydrogel design,ionic-electronic coupling,gel_microstructure,transport_mechanism,0.030006015673279762,25,15,15,25,45,41,41,45,0.9111111111111111,30,14,44,7.666666666666667,1.0,18,32,11,0.3793103448275862,3.5220334905748807,375,1,1,0,0,0,1,22,0,22,0,2025,2026-2026,0
CC028ABF9C6,CE10EBC642C,anti-freezing organohydrogel design,Manning counterion condensation,gel_microstructure,transport_mechanism,0.13825306296348572,25,7,7,25,45,3,3,45,0.06666666666666667,30,3,33,7.666666666666667,1.0,18,2,3,0.10344827586206896,0.8917292510087879,175,1,1,0,0,0,1,22,0,22,0,2025,2026-2026,0
CC3BA67827F,CC5968B917E,ionic-electronic coupling,convection and mass transport,transport_mechanism,transport_mechanism,0.39798370003700256,15,5,5,15,41,8,8,41,0.1951219512195122,14,0,14,1.0,-0.6666666666666666,32,26,3,0.17647058823529413,0.9040460192676494,75,1,1,1,0,0,1,0,17,17,0,2025,2026-2026,0
CC3BA67827F,CE6FC512ED2,ionic-electronic coupling,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.15733285248279572,15,23,15,23,41,28,28,41,0.6829268292682927,14,19,33,1.0,4.0,32,6,11,0.4074074074074074,3.4410317816631983,345,1,1,0,0,0,1,0,7,7,0,2025,2026-2026,0
CC3BA67827F,CF4A6A0344F,ionic-electronic coupling,ion migration,transport_mechanism,transport_mechanism,0.7222399711608887,15,20,15,20,41,33,33,41,0.8048780487804879,14,16,30,1.0,2.3333333333333335,32,32,9,0.34615384615384615,2.798322633809272,300,1,1,1,0,0,1,0,3,3,0,2025,2026-2026,0
CC3BA67827F,CFBB5A400A1,ionic-electronic coupling,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,0.3930237889289856,15,28,15,28,41,29,29,41,0.7073170731707317,14,24,38,1.0,7.0,32,9,12,0.3870967741935484,3.855841691270215,420,1,1,1,0,0,1,0,12,12,0,2025,2026-2026,1
CD486BA800F,CE4B0E242E7,host-guest complexation,interfacial charge transfer,solvation_entropy,electrode_interface,0.2608962059020996,4,17,4,17,3,32,3,32,0.09375,1,11,12,0.3333333333333333,1.0,22,32,2,0.10526315789473684,0.6860080964331781,68,1,1,0,0,0,1,3,7,10,1,2025,2026-2026,0
CE10EBC642C,CF4A6A0344F,Manning counterion condensation,ion migration,transport_mechanism,transport_mechanism,0.6345670223236084,7,20,7,20,3,33,3,33,0.09090909090909091,3,16,19,1.0,2.3333333333333335,2,32,4,0.17391304347826086,1.3468488643222065,140,1,1,1,0,0,1,0,3,3,0,2025,2026-2026,0
